,cp,municipio,provincia,ccaa
5917,28900,,madrid,comunidad_de_madrid
5918,28901,getafe,madrid,comunidad_de_madrid
5919,28902,getafe,madrid,comunidad_de_madrid
5920,28903,getafe,madrid,comunidad_de_madrid
5921,28904,getafe,madrid,comunidad_de_madrid
5922,28905,getafe,madrid,comunidad_de_madrid
5923,28906,getafe,madrid,comunidad_de_madrid
5924,28907,getafe,madrid,comunidad_de_madrid
5925,28909,getafe,madrid,comunidad_de_madrid
5926,28910,,madrid,comunidad_de_madrid
5927,28911,leganes,madrid,comunidad_de_madrid
5928,28912,leganes,madrid,comunidad_de_madrid
5929,28913,leganes,madrid,comunidad_de_madrid
5930,28914,leganes,madrid,comunidad_de_madrid
5931,28915,leganes,madrid,comunidad_de_madrid
5932,28916,leganes,madrid,comunidad_de_madrid
5933,28917,leganes,madrid,comunidad_de_madrid
5934,28918,leganes,madrid,comunidad_de_madrid
5935,28919,leganes,madrid,comunidad_de_madrid
5936,28920,,madrid,comunidad_de_madrid
5937,28921,alcorcon,madrid,comunidad_de_madrid
5938,28922,alcorcon,madrid,comunidad_de_madrid
5939,28923,alcorcon,madrid,comunidad_de_madrid
5940,28924,alcorcon,madrid,comunidad_de_madrid
5941,28925,alcorcon,madrid,comunidad_de_madrid
5942,28930,,madrid,comunidad_de_madrid
5943,28931,mostoles,madrid,comunidad_de_madrid
5944,28932,mostoles,madrid,comunidad_de_madrid
5945,28933,mostoles,madrid,comunidad_de_madrid
5946,28934,mostoles,madrid,comunidad_de_madrid
5947,28935,mostoles,madrid,comunidad_de_madrid
5948,28936,mostoles,madrid,comunidad_de_madrid
5949,28937,mostoles,madrid,comunidad_de_madrid
5950,28938,mostoles,madrid,comunidad_de_madrid
5951,28939,arroyomolinos,madrid,comunidad_de_madrid
5952,28940,,madrid,comunidad_de_madrid
5953,28941,fuenlabrada,madrid,comunidad_de_madrid
5954,28942,fuenlabrada,madrid,comunidad_de_madrid
5955,28943,fuenlabrada,madrid,comunidad_de_madrid
5956,28944,fuenlabrada,madrid,comunidad_de_madrid
5957,28945,fuenlabrada,madrid,comunidad_de_madrid
5958,28946,fuenlabrada,madrid,comunidad_de_madrid
5959,28947,fuenlabrada,madrid,comunidad_de_madrid
5960,28950,moraleja_de_enmedio,madrid,comunidad_de_madrid
5961,28970,humanes_de_madrid,madrid,comunidad_de_madrid
5962,28971,grinon,madrid,comunidad_de_madrid
5963,28976,batres,madrid,comunidad_de_madrid
5964,28977,casarrubuelos,madrid,comunidad_de_madrid
5965,28978,cubas_de_la_sagra,madrid,comunidad_de_madrid
5966,28979,serranillos_del_valle,madrid,comunidad_de_madrid
5967,28980,parla,madrid,comunidad_de_madrid
5968,28981,parla,madrid,comunidad_de_madrid
5969,28982,parla,madrid,comunidad_de_madrid
5970,28983,parla,madrid,comunidad_de_madrid
5971,28984,parla,madrid,comunidad_de_madrid
5972,28990,torrejon_de_velasco,madrid,comunidad_de_madrid
5973,28991,torrejon_de_la_calzada,madrid,comunidad_de_madrid
5974,29001,malaga,malaga,andalucia
5975,29002,malaga,malaga,andalucia
5976,29003,malaga,malaga,andalucia
5977,29004,malaga,malaga,andalucia
5978,29005,malaga,malaga,andalucia
5979,29006,malaga,malaga,andalucia
5980,29007,malaga,malaga,andalucia
5981,29008,malaga,malaga,andalucia
5982,29009,malaga,malaga,andalucia
5983,29010,malaga,malaga,andalucia
5984,29011,malaga,malaga,andalucia
5985,29012,malaga,malaga,andalucia
5986,29013,malaga,malaga,andalucia
5987,29014,malaga,malaga,andalucia
5988,29015,malaga,malaga,andalucia
5989,29016,malaga,malaga,andalucia
5990,29017,malaga,malaga,andalucia
5991,29018,malaga,malaga,andalucia
5992,29100,coin,malaga,andalucia
5993,29108,guaro,malaga,andalucia
5994,29109,tolox,malaga,andalucia
5995,29110,monda,malaga,andalucia
5996,29120,alhaurin_el_grande,malaga,andalucia
5997,29130,alhaurin_de_la_torre,malaga,andalucia
5998,29140,malaga,malaga,andalucia
5999,29150,almogia,malaga,andalucia
6000,29160,casabermeja,malaga,andalucia
6001,29170,colmenar,malaga,andalucia
6002,29180,riogordo,malaga,andalucia
6003,29190,malaga,malaga,andalucia
6004,29192,,malaga,andalucia
6005,29193,,malaga,andalucia
6006,29194,alfarnate,malaga,andalucia
6007,29195,comares,malaga,andalucia
6008,29196,malaga,malaga,andalucia
6009,29197,malaga,malaga,andalucia
6010,29200,antequera,malaga,andalucia
6011,29210,cuevas_de_san_marcos,malaga,andalucia
6012,29220,cuevas_bajas,malaga,andalucia
6013,29230,antequera,malaga,andalucia
6014,29239,,malaga,andalucia
6015,29240,valle_de_abdalajis,malaga,andalucia
6016,29250,antequera,malaga,andalucia
6017,29260,antequera,malaga,andalucia
6018,29300,archidona,malaga,andalucia
6019,29310,villanueva_de_algaidas,malaga,andalucia
6020,29311,villanueva_de_algaidas,malaga,andalucia
6021,29312,villanueva_del_rosario,malaga,andalucia
6022,29313,villanueva_del_trabuco,malaga,andalucia
6023,29314,antequera,malaga,andalucia
6024,29315,archidona,malaga,andalucia
6025,29320,campillos,malaga,andalucia
6026,29327,teba,malaga,andalucia
6027,29328,sierra_de_yeguas,malaga,andalucia
6028,29329,sierra_de_yeguas,malaga,andalucia
6029,29330,almargen,malaga,andalucia
6030,29340,canete_la_real,malaga,andalucia
6031,29350,arriate,malaga,andalucia
6032,29360,montejaque,malaga,andalucia
6033,29370,benaojan,malaga,andalucia
6034,29380,cortes_de_la_frontera,malaga,andalucia
6035,29391,cortes_de_la_frontera,malaga,andalucia
6036,29392,jimera_de_libar,malaga,andalucia
6037,29393,,malaga,andalucia
6038,29394,ronda,malaga,andalucia
6039,29395,,malaga,andalucia
6040,29400,ronda,malaga,andalucia
6041,29410,yunquera,malaga,andalucia
6042,29420,el_burgo,malaga,andalucia
6043,29430,ronda,malaga,andalucia
6044,29440,igualeja,malaga,andalucia
6045,29450,pujerra,malaga,andalucia
6046,29451,parauta,malaga,andalucia
6047,29452,cartajima,malaga,andalucia
6048,29460,alpandeire,malaga,andalucia
6049,29461,farajan,malaga,andalucia
6050,29462,juzcar,malaga,andalucia
6051,29470,cuevas_del_becerro,malaga,andalucia
6052,29471,ronda,malaga,andalucia
6053,29480,gaucin,malaga,andalucia
6054,29490,benarraba,malaga,andalucia
6055,29491,algatocin,malaga,andalucia
6056,29492,genalguacil,malaga,andalucia
6057,29493,benadalid,malaga,andalucia
6058,29494,atajate,malaga,andalucia
6059,29500,alora,malaga,andalucia
6060,29510,alora,malaga,andalucia
6061,29520,fuente_de_piedra,malaga,andalucia
6062,29530,alameda,malaga,andalucia
6063,29531,humilladero,malaga,andalucia
6064,29532,mollina,malaga,andalucia
6065,29533,humilladero,malaga,andalucia
6066,29540,antequera,malaga,andalucia
6067,29550,ardales,malaga,andalucia
6068,29551,carratraca,malaga,andalucia
6069,29552,alora,malaga,andalucia
6070,29560,pizarra,malaga,andalucia
6071,29566,casarabonela,malaga,andalucia
6072,29567,alozaina,malaga,andalucia
6073,29569,cartama,malaga,andalucia
6074,29570,cartama,malaga,andalucia
6075,29580,cartama,malaga,andalucia
6076,29590,malaga,malaga,andalucia
6078,29591,malaga,malaga,andalucia
6080,29593,alora,malaga,andalucia
6081,29600,,malaga,andalucia
6082,29601,marbella,malaga,andalucia
6083,29602,marbella,malaga,andalucia
6084,29603,marbella,malaga,andalucia
6085,29604,marbella,malaga,andalucia
6086,29610,ojen,malaga,andalucia
6087,29611,istan,malaga,andalucia
6088,29612,,malaga,andalucia
6089,29620,malaga,malaga,andalucia
6090,29630,benalmadena,malaga,andalucia
6091,29631,benalmadena,malaga,andalucia
6092,29639,benalmadena,malaga,andalucia
6093,29640,fuengirola,malaga,andalucia
6094,29649,mijas,malaga,andalucia
6095,29650,mijas,malaga,andalucia
6096,29651,mijas,malaga,andalucia
6097,29660,marbella,malaga,andalucia
6098,29670,marbella,malaga,andalucia
6099,29678,,malaga,andalucia
6100,29679,benahavis,malaga,andalucia
6101,29680,estepona,malaga,andalucia
6102,29688,estepona,malaga,andalucia
6103,29689,estepona,malaga,andalucia
6104,29690,casares,malaga,andalucia
6105,29691,manilva,malaga,andalucia
6106,29692,casares,malaga,andalucia
6107,29693,estepona,malaga,andalucia
6108,29700,velez_malaga,malaga,andalucia
6109,29710,periana,malaga,andalucia
6110,29711,alcaucin,malaga,andalucia
6111,29712,vinuela,malaga,andalucia
6112,29713,alcaucin,malaga,andalucia
6113,29714,salares,malaga,andalucia
6114,29715,sedella,malaga,andalucia
6115,29716,canillas_de_aceituno,malaga,andalucia
6116,29718,almachar,malaga,andalucia
6117,29719,benamocarra,malaga,andalucia
6118,29720,malaga,malaga,andalucia
6119,29730,rincon_de_la_victoria,malaga,andalucia
6120,29738,moclinejo,malaga,andalucia
6121,29740,velez_malaga,malaga,andalucia
6122,29749,velez_malaga,malaga,andalucia
6123,29750,algarrobo,malaga,andalucia
6124,29751,velez_malaga,malaga,andalucia
6125,29752,sayalonga,malaga,andalucia
6126,29753,archez,malaga,andalucia
6127,29754,competa,malaga,andalucia
6128,29755,canillas_de_albaida,malaga,andalucia
6129,29760,velez_malaga,malaga,andalucia
6130,29770,torrox,malaga,andalucia
6131,29780,nerja,malaga,andalucia
6132,29787,nerja,malaga,andalucia
6133,29788,frigiliana,malaga,andalucia
6134,29789,frigiliana,malaga,andalucia
6135,29790,velez_malaga,malaga,andalucia
6136,29791,macharaviaya,malaga,andalucia
6137,29792,iznate,malaga,andalucia
6138,29793,torrox,malaga,andalucia
6139,30001,murcia,murcia,region_de_murcia
6140,30002,murcia,murcia,region_de_murcia
6141,30003,murcia,murcia,region_de_murcia
6142,30004,murcia,murcia,region_de_murcia
6143,30005,murcia,murcia,region_de_murcia
6144,30006,murcia,murcia,region_de_murcia
6145,30007,murcia,murcia,region_de_murcia
6146,30008,murcia,murcia,region_de_murcia
6147,30009,murcia,murcia,region_de_murcia
6148,30010,murcia,murcia,region_de_murcia
6149,30011,murcia,murcia,region_de_murcia
6150,30012,murcia,murcia,region_de_murcia
6151,30100,murcia,murcia,region_de_murcia
6152,30107,murcia,murcia,region_de_murcia
6153,30108,murcia,murcia,region_de_murcia
6154,30109,,murcia,region_de_murcia
6155,30110,murcia,murcia,region_de_murcia
6156,30120,murcia,murcia,region_de_murcia
6157,30130,beniel,murcia,region_de_murcia
6158,30139,murcia,murcia,region_de_murcia
6159,30140,santomera,murcia,region_de_murcia
6160,30148,santomera,murcia,region_de_murcia
6161,30149,santomera,murcia,region_de_murcia
6162,30150,murcia,murcia,region_de_murcia
6163,30151,murcia,murcia,region_de_murcia
6164,30152,murcia,murcia,region_de_murcia
6165,30153,murcia,murcia,region_de_murcia
6166,30154,murcia,murcia,region_de_murcia
6167,30155,murcia,murcia,region_de_murcia
6168,30156,murcia,murcia,region_de_murcia
6169,30157,murcia,murcia,region_de_murcia
6170,30158,murcia,murcia,region_de_murcia
6171,30160,murcia,murcia,region_de_murcia
6172,30161,murcia,murcia,region_de_murcia
6173,30162,murcia,murcia,region_de_murcia
6174,30163,murcia,murcia,region_de_murcia
6175,30164,murcia,murcia,region_de_murcia
6176,30165,murcia,murcia,region_de_murcia
6177,30166,murcia,murcia,region_de_murcia
6178,30167,murcia,murcia,region_de_murcia
6179,30168,murcia,murcia,region_de_murcia
6180,30169,murcia,murcia,region_de_murcia
6181,30170,mula,murcia,region_de_murcia
6182,30176,pliego,murcia,region_de_murcia
6183,30177,,murcia,region_de_murcia
6184,30178,mula,murcia,region_de_murcia
6185,30179,murcia,murcia,region_de_murcia
6186,30180,bullas,murcia,region_de_murcia
6187,30189,bullas,murcia,region_de_murcia
6188,30190,albudeite,murcia,region_de_murcia
6189,30191,campos_del_rio,murcia,region_de_murcia
6190,30192,campos_del_rio,murcia,region_de_murcia
6191,30193,mula,murcia,region_de_murcia
6192,30194,mula,murcia,region_de_murcia
6193,30195,caravaca_de_la_cruz,murcia,region_de_murcia
6194,30196,pliego,murcia,region_de_murcia
6195,30200,,murcia,region_de_murcia
6196,30201,cartagena,murcia,region_de_murcia
6197,30202,cartagena,murcia,region_de_murcia
6198,30203,cartagena,murcia,region_de_murcia
6199,30204,cartagena,murcia,region_de_murcia
6200,30205,cartagena,murcia,region_de_murcia
6201,30300,cartagena,murcia,region_de_murcia
6202,30310,cartagena,murcia,region_de_murcia
6203,30319,cartagena,murcia,region_de_murcia
6204,30320,fuente_alamo_de_murcia,murcia,region_de_murcia
6205,30329,,murcia,region_de_murcia
6206,30330,cartagena,murcia,region_de_murcia
6207,30331,murcia,murcia,region_de_murcia
6208,30332,fuente_alamo_de_murcia,murcia,region_de_murcia
6209,30333,fuente_alamo_de_murcia,murcia,region_de_murcia
6210,30334,fuente_alamo_de_murcia,murcia,region_de_murcia
6211,30335,fuente_alamo_de_murcia,murcia,region_de_murcia
6212,30338,fuente_alamo_de_murcia,murcia,region_de_murcia
6213,30350,cartagena,murcia,region_de_murcia
6214,30351,cartagena,murcia,region_de_murcia
6215,30353,,murcia,region_de_murcia
6216,30360,la_union,murcia,region_de_murcia
6217,30364,la_union,murcia,region_de_murcia
6218,30365,cartagena,murcia,region_de_murcia
6219,30366,cartagena,murcia,region_de_murcia
6220,30367,cartagena,murcia,region_de_murcia
6221,30368,cartagena,murcia,region_de_murcia
6222,30369,cartagena,murcia,region_de_murcia
6223,30370,cartagena,murcia,region_de_murcia
6224,30380,cartagena,murcia,region_de_murcia
6225,30381,cartagena,murcia,region_de_murcia
6226,30382,cartagena,murcia,region_de_murcia
6227,30383,cartagena,murcia,region_de_murcia
6228,30384,cartagena,murcia,region_de_murcia
6229,30385,cartagena,murcia,region_de_murcia
6230,30386,,murcia,region_de_murcia
6231,30389,cartagena,murcia,region_de_murcia
6232,30390,cartagena,murcia,region_de_murcia
6233,30391,cartagena,murcia,region_de_murcia
6234,30392,cartagena,murcia,region_de_murcia
6235,30393,cartagena,murcia,region_de_murcia
6236,30394,cartagena,murcia,region_de_murcia
6237,30395,cartagena,murcia,region_de_murcia
6238,30396,cartagena,murcia,region_de_murcia
6239,30397,cartagena,murcia,region_de_murcia
6240,30398,cartagena,murcia,region_de_murcia
6241,30399,cartagena,murcia,region_de_murcia
6242,30400,caravaca_de_la_cruz,murcia,region_de_murcia
6243,30410,caravaca_de_la_cruz,murcia,region_de_murcia
6244,30411,caravaca_de_la_cruz,murcia,region_de_murcia
6245,30412,caravaca_de_la_cruz,murcia,region_de_murcia
6246,30413,caravaca_de_la_cruz,murcia,region_de_murcia
6247,30414,,murcia,region_de_murcia
6248,30420,calasparra,murcia,region_de_murcia
6249,30430,cehegin,murcia,region_de_murcia
6250,30438,cehegin,murcia,region_de_murcia
6251,30439,cehegin,murcia,region_de_murcia
6252,30440,moratalla,murcia,region_de_murcia
6253,30441,moratalla,murcia,region_de_murcia
6254,30442,moratalla,murcia,region_de_murcia
6255,30500,molina_de_segura,murcia,region_de_murcia
6256,30506,molina_de_segura,murcia,region_de_murcia
6257,30507,molina_de_segura,murcia,region_de_murcia
6258,30508,molina_de_segura,murcia,region_de_murcia
6259,30509,molina_de_segura,murcia,region_de_murcia
6260,30510,yecla,murcia,region_de_murcia
6261,30520,jumilla,murcia,region_de_murcia
6262,30528,jumilla,murcia,region_de_murcia
6263,30529,jumilla,murcia,region_de_murcia
6264,30530,cieza,murcia,region_de_murcia
6265,30535,cieza,murcia,region_de_murcia
6266,30540,blanca,murcia,region_de_murcia
6267,30550,abaran,murcia,region_de_murcia
6268,30558,,murcia,region_de_murcia
6269,30559,abaran,murcia,region_de_murcia
6270,30560,alguazas,murcia,region_de_murcia
6271,30561,alguazas,murcia,region_de_murcia
6272,30562,ceuti,murcia,region_de_murcia
6273,30563,ceuti,murcia,region_de_murcia
6274,30564,lorqui,murcia,region_de_murcia
6275,30565,las_torres_de_cotillas,murcia,region_de_murcia
6276,30566,,murcia,region_de_murcia
6277,30570,murcia,murcia,region_de_murcia
6278,30579,murcia,murcia,region_de_murcia
6279,30580,murcia,murcia,region_de_murcia
6280,30588,murcia,murcia,region_de_murcia
6281,30589,murcia,murcia,region_de_murcia
6282,30590,cartagena,murcia,region_de_murcia
6283,30591,torre_pacheco,murcia,region_de_murcia
6284,30592,murcia,murcia,region_de_murcia
6285,30593,cartagena,murcia,region_de_murcia
6286,30594,cartagena,murcia,region_de_murcia
6287,30600,archena,murcia,region_de_murcia
6288,30609,archena,murcia,region_de_murcia
6289,30610,ricote,murcia,region_de_murcia
6290,30611,ojos,murcia,region_de_murcia
6291,30612,ulea,murcia,region_de_murcia
6292,30613,villanueva_del_rio_segura,murcia,region_de_murcia
6293,30620,fortuna,murcia,region_de_murcia
6294,30626,abanilla,murcia,region_de_murcia
6295,30627,,murcia,region_de_murcia
6296,30628,fortuna,murcia,region_de_murcia
6297,30629,fortuna,murcia,region_de_murcia
6298,30630,,murcia,region_de_murcia
6299,30640,abanilla,murcia,region_de_murcia
6300,30648,abanilla,murcia,region_de_murcia
6301,30649,abanilla,murcia,region_de_murcia
6302,30700,torre_pacheco,murcia,region_de_murcia
6303,30708,torre_pacheco,murcia,region_de_murcia
6304,30709,torre_pacheco,murcia,region_de_murcia
6305,30710,torre_pacheco,murcia,region_de_murcia
6306,30720,san_javier,murcia,region_de_murcia
6307,30729,san_javier,murcia,region_de_murcia
6308,30730,san_javier,murcia,region_de_murcia
6309,30739,san_javier,murcia,region_de_murcia
6310,30740,san_pedro_del_pinatar,murcia,region_de_murcia
6311,30800,lorca,murcia,region_de_murcia
6312,30810,lorca,murcia,region_de_murcia
6313,30811,lorca,murcia,region_de_murcia
6314,30812,lorca,murcia,region_de_murcia
6315,30813,lorca,murcia,region_de_murcia
6316,30814,lorca,murcia,region_de_murcia
6317,30815,lorca,murcia,region_de_murcia
6318,30816,lorca,murcia,region_de_murcia
6319,30817,lorca,murcia,region_de_murcia
6320,30818,lorca,murcia,region_de_murcia
6321,30820,alcantarilla,murcia,region_de_murcia
6322,30830,murcia,murcia,region_de_murcia
6323,30831,murcia,murcia,region_de_murcia
6324,30832,murcia,murcia,region_de_murcia
6325,30833,murcia,murcia,region_de_murcia
6326,30834,lorca,murcia,region_de_murcia
6327,30835,cartagena,murcia,region_de_murcia
6328,30836,murcia,murcia,region_de_murcia
6329,30837,murcia,murcia,region_de_murcia
6330,30840,alhama_de_murcia,murcia,region_de_murcia
6331,30848,,murcia,region_de_murcia
6332,30849,,murcia,region_de_murcia
6333,30850,murcia,murcia,region_de_murcia
6334,30858,mazarron,murcia,region_de_murcia
6335,30859,aledo,murcia,region_de_murcia
6336,30860,mazarron,murcia,region_de_murcia
6337,30868,cartagena,murcia,region_de_murcia
6338,30870,mazarron,murcia,region_de_murcia
6339,30875,mazarron,murcia,region_de_murcia
6340,30876,lorca,murcia,region_de_murcia
6341,30877,mazarron,murcia,region_de_murcia
6342,30878,lorca,murcia,region_de_murcia
6343,30879,mazarron,murcia,region_de_murcia
6344,30880,aguilas,murcia,region_de_murcia
6345,30889,aguilas,murcia,region_de_murcia
6346,30890,lorca,murcia,region_de_murcia
6347,30891,puerto_lumbreras,murcia,region_de_murcia
6348,30892,librilla,murcia,region_de_murcia
6349,30893,lorca,murcia,region_de_murcia
6350,31001,pamplona,navarra,comunidad_foral_de_navarra
6351,31002,pamplona,navarra,comunidad_foral_de_navarra
6352,31003,pamplona,navarra,comunidad_foral_de_navarra
6353,31004,pamplona,navarra,comunidad_foral_de_navarra
6354,31005,pamplona,navarra,comunidad_foral_de_navarra
6355,31006,pamplona,navarra,comunidad_foral_de_navarra
6356,31007,pamplona,navarra,comunidad_foral_de_navarra
6357,31008,pamplona,navarra,comunidad_foral_de_navarra
6358,31009,pamplona,navarra,comunidad_foral_de_navarra
6359,31010,pamplona,navarra,comunidad_foral_de_navarra
6360,31011,pamplona,navarra,comunidad_foral_de_navarra
6361,31012,pamplona,navarra,comunidad_foral_de_navarra
6362,31013,pamplona,navarra,comunidad_foral_de_navarra
6363,31014,pamplona,navarra,comunidad_foral_de_navarra
6364,31015,pamplona,navarra,comunidad_foral_de_navarra
6365,31016,pamplona,navarra,comunidad_foral_de_navarra
6366,31100,puente_la_reina,navarra,comunidad_foral_de_navarra
6367,31109,artazu,navarra,comunidad_foral_de_navarra
6368,31110,noain_,navarra,comunidad_foral_de_navarra
6369,31119,noain_,navarra,comunidad_foral_de_navarra
6370,31130,maneru,navarra,comunidad_foral_de_navarra
6371,31131,cirauqui,navarra,comunidad_foral_de_navarra
6372,31132,villatuerta,navarra,comunidad_foral_de_navarra
6373,31133,legarda,navarra,comunidad_foral_de_navarra
6374,31140,artajona,navarra,comunidad_foral_de_navarra
6375,31150,mendigorria,navarra,comunidad_foral_de_navarra
6376,31151,obanos,navarra,comunidad_foral_de_navarra
6377,31152,muruzabal,navarra,comunidad_foral_de_navarra
6378,31153,adios,navarra,comunidad_foral_de_navarra
6379,31154,anorbe,navarra,comunidad_foral_de_navarra
6380,31160,orkoien,navarra,comunidad_foral_de_navarra
6381,31170,iza,navarra,comunidad_foral_de_navarra
6382,31171,cendea_de_olza,navarra,comunidad_foral_de_navarra
6383,31172,goni,navarra,comunidad_foral_de_navarra
6384,31173,cendea_de_olza,navarra,comunidad_foral_de_navarra
6385,31174,belascoain,navarra,comunidad_foral_de_navarra
6386,31175,guesalaz,navarra,comunidad_foral_de_navarra
6387,31176,guesalaz,navarra,comunidad_foral_de_navarra
6388,31177,lezaun,navarra,comunidad_foral_de_navarra
6389,31178,abarzuza,navarra,comunidad_foral_de_navarra
6390,31179,valle_de_yerri,navarra,comunidad_foral_de_navarra
6391,31180,zizur_mayor,navarra,comunidad_foral_de_navarra
6392,31190,cizur,navarra,comunidad_foral_de_navarra
6393,31191,galar,navarra,comunidad_foral_de_navarra
6394,31192,aranguren,navarra,comunidad_foral_de_navarra
6395,31193,atez,navarra,comunidad_foral_de_navarra
6396,31194,ezcabarte,navarra,comunidad_foral_de_navarra
6397,31195,berrioplano,navarra,comunidad_foral_de_navarra
6398,31200,estella_lizarra,navarra,comunidad_foral_de_navarra
6399,31208,ayegui,navarra,comunidad_foral_de_navarra
6400,31210,los_arcos,navarra,comunidad_foral_de_navarra
6401,31219,mendaza,navarra,comunidad_foral_de_navarra
6402,31220,sansol,navarra,comunidad_foral_de_navarra
6403,31227,cabredo,navarra,comunidad_foral_de_navarra
6404,31228,aguilar_de_codes,navarra,comunidad_foral_de_navarra
6405,31229,bargota,navarra,comunidad_foral_de_navarra
6406,31230,viana,navarra,comunidad_foral_de_navarra
6407,31239,aras,navarra,comunidad_foral_de_navarra
6408,31240,ayegui,navarra,comunidad_foral_de_navarra
6409,31241,allin,navarra,comunidad_foral_de_navarra
6410,31242,villamayor_de_monjardin,navarra,comunidad_foral_de_navarra
6411,31243,arroniz,navarra,comunidad_foral_de_navarra
6412,31250,oteiza,navarra,comunidad_foral_de_navarra
6413,31251,larraga,navarra,comunidad_foral_de_navarra
6414,31252,berbinzana,navarra,comunidad_foral_de_navarra
6415,31253,miranda_de_arga,navarra,comunidad_foral_de_navarra
6416,31254,,navarra,comunidad_foral_de_navarra
6417,31260,lerin,navarra,comunidad_foral_de_navarra
6418,31261,andosilla,navarra,comunidad_foral_de_navarra
6419,31262,allo,navarra,comunidad_foral_de_navarra
6420,31263,arellano,navarra,comunidad_foral_de_navarra
6421,31264,aberin,navarra,comunidad_foral_de_navarra
6422,31270,larraona,navarra,comunidad_foral_de_navarra
6423,31271,aranarache,navarra,comunidad_foral_de_navarra
6424,31272,amescoa_baja,navarra,comunidad_foral_de_navarra
6425,31280,abaigar,navarra,comunidad_foral_de_navarra
6426,31281,ancin,navarra,comunidad_foral_de_navarra
6427,31282,mendaza,navarra,comunidad_foral_de_navarra
6428,31283,lana,navarra,comunidad_foral_de_navarra
6429,31284,zuniga,navarra,comunidad_foral_de_navarra
6430,31290,allin,navarra,comunidad_foral_de_navarra
6431,31291,guesalaz,navarra,comunidad_foral_de_navarra
6432,31292,aberin,navarra,comunidad_foral_de_navarra
6433,31293,sesma,navarra,comunidad_foral_de_navarra
6434,31300,tafalla,navarra,comunidad_foral_de_navarra
6435,31310,carcastillo,navarra,comunidad_foral_de_navarra
6436,31311,carcastillo,navarra,comunidad_foral_de_navarra
6437,31312,caseda,navarra,comunidad_foral_de_navarra
6438,31313,murillo_el_fruto,navarra,comunidad_foral_de_navarra
6439,31314,santacara,navarra,comunidad_foral_de_navarra
6440,31315,murillo_el_cuende,navarra,comunidad_foral_de_navarra
6441,31320,milagro,navarra,comunidad_foral_de_navarra
6442,31330,villafranca,navarra,comunidad_foral_de_navarra
6443,31340,marcilla,navarra,comunidad_foral_de_navarra
6444,31350,peralta,navarra,comunidad_foral_de_navarra
6445,31360,funes,navarra,comunidad_foral_de_navarra
6446,31370,falces,navarra,comunidad_foral_de_navarra
6447,31380,caparroso,navarra,comunidad_foral_de_navarra
6448,31382,melida,navarra,comunidad_foral_de_navarra
6449,31383,murillo_el_cuende,navarra,comunidad_foral_de_navarra
6450,31390,olite,navarra,comunidad_foral_de_navarra
6451,31391,murillo_el_cuende,navarra,comunidad_foral_de_navarra
6452,31392,pitillas,navarra,comunidad_foral_de_navarra
6453,31393,beire,navarra,comunidad_foral_de_navarra
6454,31394,pueyo,navarra,comunidad_foral_de_navarra
6455,31395,barasoain,navarra,comunidad_foral_de_navarra
6456,31396,oloriz,navarra,comunidad_foral_de_navarra
6457,31397,tiebas_muruarte_de_reta,navarra,comunidad_foral_de_navarra
6458,31398,biurrun_olcoz,navarra,comunidad_foral_de_navarra
6459,31400,sanguesa,navarra,comunidad_foral_de_navarra
6460,31409,javier,navarra,comunidad_foral_de_navarra
6461,31410,yesa,navarra,comunidad_foral_de_navarra
6462,31411,javier,navarra,comunidad_foral_de_navarra
6463,31412,burgui,navarra,comunidad_foral_de_navarra
6464,31413,vidangoz,navarra,comunidad_foral_de_navarra
6465,31414,garde,navarra,comunidad_foral_de_navarra
6466,31415,roncal,navarra,comunidad_foral_de_navarra
6467,31416,urzainqui,navarra,comunidad_foral_de_navarra
6468,31417,isaba,navarra,comunidad_foral_de_navarra
6469,31418,uztarroz,navarra,comunidad_foral_de_navarra
6470,31420,urroz_villa,navarra,comunidad_foral_de_navarra
6471,31421,izagaondoa,navarra,comunidad_foral_de_navarra
6472,31422,unciti,navarra,comunidad_foral_de_navarra
6473,31430,aoiz,navarra,comunidad_foral_de_navarra
6474,31438,arce,navarra,comunidad_foral_de_navarra
6475,31439,arce,navarra,comunidad_foral_de_navarra
6476,31440,lumbier,navarra,comunidad_foral_de_navarra
6477,31448,urraul_alto,navarra,comunidad_foral_de_navarra
6478,31449,urraul_bajo,navarra,comunidad_foral_de_navarra
6479,31450,navascues,navarra,comunidad_foral_de_navarra
6480,31451,gallues,navarra,comunidad_foral_de_navarra
6481,31452,guesa,navarra,comunidad_foral_de_navarra
6482,31453,esparza_de_salazar,navarra,comunidad_foral_de_navarra
6483,31454,castillonuevo,navarra,comunidad_foral_de_navarra
6484,31460,aibar,navarra,comunidad_foral_de_navarra
6485,31470,noain_,navarra,comunidad_foral_de_navarra
6486,31471,monreal,navarra,comunidad_foral_de_navarra
6487,31472,ibargoiti,navarra,comunidad_foral_de_navarra
6488,31473,ibargoiti,navarra,comunidad_foral_de_navarra
6489,31480,urraul_bajo,navarra,comunidad_foral_de_navarra
6490,31481,arce,navarra,comunidad_foral_de_navarra
6491,31482,lizoain_arriasgoiti,navarra,comunidad_foral_de_navarra
6492,31483,lizoain_arriasgoiti,navarra,comunidad_foral_de_navarra
6493,31484,lizoain_arriasgoiti,navarra,comunidad_foral_de_navarra
6494,31485,lizoain_arriasgoiti,navarra,comunidad_foral_de_navarra
6495,31486,valle_de_egues,navarra,comunidad_foral_de_navarra
