 Cód. Tipo Entidad ; Tipo Entidad ; Cód. Entidad ; Entidad ; Cód. País ; País ; Cód. Provincia ; Provincia ; Cód. Municipio ; Municipio ; Poblacion ; Nº de oficinas ;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;147;LUCENI ;LUCENI;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;150;LUMPIAQUE ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;151;LUNA ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;152;MAELLA ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;153;MAGALLON ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;159;MALUENDA ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;160;MALLEN ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;163;MARIA DE HUERVA ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;164;MEDIANA DE ARAGON ;MEDIANA DE ARAGON;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;169;MIEDES DE ARAGON ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;170;MONEGRILLO ;MONEGRILLO;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;172;MONREAL DE ARIZA ;MONREAL DE ARIZA;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;175;MORATA DE JALON ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;181;MUEL ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;182;MUELA (LA) ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;183;MUNEBREGA ;MUNEBREGA;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;189;NONASPE ;NONASPE;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;190;NOVALLAS ;NOVALLAS;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;200;PANIZA ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;204;PEDROLA ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;206;PERDIGUERA ;PERDIGUERA;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;208;PINA DE EBRO ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;209;PINSEQUE ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;219;PUEBLA DE ALFINDEN ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;222;QUINTO ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;223;REMOLINOS ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;225;RICLA ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;230;SADABA ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;235;SAN MATEO DE GALLEGO ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;240;SASTAGO ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;241;SABIÑAN ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;251;TARAZONA ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;252;TAUSTE ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;253;TERRER ;TERRER;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;262;TORRES DE BERRELLEN ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;264;TOSOS ;TOSOS;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;271;USED ;USED;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;272;UTEBO ;UTEBO;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;272;UTEBO ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;280;VERA DE MONCAYO ;VERA DE MONCAYO;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;287;VILLALENGUA ;VILLALENGUA;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;288;VILLANUEVA DE GALLEGO ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;290;VILLANUEVA DE HUERVA ;VILLANUEVA DE HUERVA;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;293;VILLARROYA DE LA SIERRA ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;297;ZARAGOZA ;CASETAS;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;297;ZARAGOZA ;MONZALBARBA;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;297;ZARAGOZA ;ZARAGOZA;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;297;ZARAGOZA ; ;30;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;298;ZUERA ;ONTINAR DE SALZ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;298;ZUERA ; ;1;
CC;COOPERATIVAS DE CREDITO;3191;CAJA RURAL DE ARAGON S.C.C.;ES;ESPAÑA;50;Zaragoza;903;VILLAMAYOR DE GALLEGO ;VILLAMAYOR;1;
CO;CREDITO OFICIAL;1000;INSTITUTO DE CREDITO OFICIAL;ES;ESPAÑA;28;Madrid;079;MADRID ; ;1;
ECVM;COMPRA VENTA M.E.;1702;EURODIVISAS, S.A.;ES;ESPAÑA;08;Barcelona;019;BARCELONA ;EL PRAT DE LLOBREGAT;2;
ECVM;COMPRA VENTA M.E.;1702;EURODIVISAS, S.A.;ES;ESPAÑA;08;Barcelona;101;HOSPITALET DE LLOBREGAT(L' ;BARCELONA;1;
ECVM;COMPRA VENTA M.E.;1702;EURODIVISAS, S.A.;ES;ESPAÑA;08;Barcelona;169;PRAT DE LLOBREGAT (EL) ;EL PRAT DE LLOBREGAT;5;
ECVM;COMPRA VENTA M.E.;1702;EURODIVISAS, S.A.;ES;ESPAÑA;28;Madrid;079;MADRID ;MADRID;4;
ECVM;COMPRA VENTA M.E.;1702;EURODIVISAS, S.A.;ES;ESPAÑA;28;Madrid;079;MADRID ;BARAJAS;6;
ECVM;COMPRA VENTA M.E.;1702;EURODIVISAS, S.A.;ES;ESPAÑA;37;Salamanca;274;SALAMANCA ; ;1;
ECVM;COMPRA VENTA M.E.;1702;EURODIVISAS, S.A.;ES;ESPAÑA;38;Sta Cruz de Tenerife;017;GRANADILLA DE ABONA ;GRANADILLA DE ABONA;2;
ECVM;COMPRA VENTA M.E.;1703;AIRPORT CHANGE, S.A.;ES;ESPAÑA;29;Málaga;069;MARBELLA ;MARBELLA, NUEVA ANDALUCIA;1;
ECVM;COMPRA VENTA M.E.;1704;CHANGE EXPRESS, S.A.;ES;ESPAÑA;28;Madrid;047;COLLADO VILLALBA ; ;1;
ECVM;COMPRA VENTA M.E.;1704;CHANGE EXPRESS, S.A.;ES;ESPAÑA;28;Madrid;058;FUENLABRADA ;FUENLABRADA;1;
ECVM;COMPRA VENTA M.E.;1704;CHANGE EXPRESS, S.A.;ES;ESPAÑA;28;Madrid;079;MADRID ;MADRID;1;
ECVM;COMPRA VENTA M.E.;1704;CHANGE EXPRESS, S.A.;ES;ESPAÑA;28;Madrid;079;MADRID ; ;3;
ECVM;COMPRA VENTA M.E.;1763;INTERCHANGE SPAIN, S.A.;ES;ESPAÑA;08;Barcelona;019;BARCELONA ; ;1;
ECVM;COMPRA VENTA M.E.;1763;INTERCHANGE SPAIN, S.A.;ES;ESPAÑA;18;Granada;087;GRANADA ; ;1;
ECVM;COMPRA VENTA M.E.;1763;INTERCHANGE SPAIN, S.A.;ES;ESPAÑA;28;Madrid;079;MADRID ; ;1;
ECVM;COMPRA VENTA M.E.;1763;INTERCHANGE SPAIN, S.A.;ES;ESPAÑA;29;Málaga;067;MALAGA ;MáLAGA;2;
ECVM;COMPRA VENTA M.E.;1782;UNIVERSAL DE CAMBIOS, S.A.;ES;ESPAÑA;28;Madrid;079;MADRID ; ;1;
ECVM;COMPRA VENTA M.E.;1785;EUROCHANGE MONEY SERVICES, S.A.;ES;ESPAÑA;03;Alicante;014;ALICANTE/ALACANT ;ALICANTE;1;
ECVM;COMPRA VENTA M.E.;1785;EUROCHANGE MONEY SERVICES, S.A.;ES;ESPAÑA;03;Alicante;031;BENIDORM ;BENIDORM;5;
ECVM;COMPRA VENTA M.E.;1785;EUROCHANGE MONEY SERVICES, S.A.;ES;ESPAÑA;03;Alicante;099;ORIHUELA ;LA ZENIA;1;
ECVM;COMPRA VENTA M.E.;1785;EUROCHANGE MONEY SERVICES, S.A.;ES;ESPAÑA;03;Alicante;099;ORIHUELA ;ORIHUELA COSTA (LA ZENIA);1;
ECVM;COMPRA VENTA M.E.;1785;EUROCHANGE MONEY SERVICES, S.A.;ES;ESPAÑA;03;Alicante;113;ROJALES ;ROJALES;1;
ECVM;COMPRA VENTA M.E.;1785;EUROCHANGE MONEY SERVICES, S.A.;ES;ESPAÑA;03;Alicante;133;TORREVIEJA ;TORREVIEJA;1;
ECVM;COMPRA VENTA M.E.;1785;EUROCHANGE MONEY SERVICES, S.A.;ES;ESPAÑA;03;Alicante;133;TORREVIEJA ; ;1;
ECVM;COMPRA VENTA M.E.;1785;EUROCHANGE MONEY SERVICES, S.A.;ES;ESPAÑA;04;Almería;064;MOJACAR ;MOJACAR;1;
ECVM;COMPRA VENTA M.E.;1785;EUROCHANGE MONEY SERVICES, S.A.;ES;ESPAÑA;29;Málaga;025;BENALMADENA ;BENALMÁDENA - COSTA;1;
ECVM;COMPRA VENTA M.E.;1785;EUROCHANGE MONEY SERVICES, S.A.;ES;ESPAÑA;29;Málaga;054;FUENGIROLA ;FUENGIROLA;1;
ECVM;COMPRA VENTA M.E.;1785;EUROCHANGE MONEY SERVICES, S.A.;ES;ESPAÑA;29;Málaga;070;MIJAS ;CALA DE MIJAS;1;
ECVM;COMPRA VENTA M.E.;1785;EUROCHANGE MONEY SERVICES, S.A.;ES;ESPAÑA;29;Málaga;901;TORREMOLINOS ;TORREMOLINOS;1;
ECVM;COMPRA VENTA M.E.;1785;EUROCHANGE MONEY SERVICES, S.A.;ES;ESPAÑA;30;Murcia;902;ALCAZARES (LOS) ;LOS ALCAZARES;1;
ECVM;COMPRA VENTA M.E.;1787;BEST AND FAST CHANGE ESPAÑA, S.A.;ES;ESPAÑA;07;Islas Baleares;026;IBIZA (EIVISSA) ;SAN JOSE;1;
ECVM;COMPRA VENTA M.E.;1787;BEST AND FAST CHANGE ESPAÑA, S.A.;ES;ESPAÑA;07;Islas Baleares;032;MAHON ; ;1;
ECVM;COMPRA VENTA M.E.;1787;BEST AND FAST CHANGE ESPAÑA, S.A.;ES;ESPAÑA;07;Islas Baleares;040;PALMA DE MALLORCA ;PALMA DE MALLORCA;2;
ECVM;COMPRA VENTA M.E.;1787;BEST AND FAST CHANGE ESPAÑA, S.A.;ES;ESPAÑA;07;Islas Baleares;040;PALMA DE MALLORCA ; ;1;
ECVM;COMPRA VENTA M.E.;1787;BEST AND FAST CHANGE ESPAÑA, S.A.;ES;ESPAÑA;08;Barcelona;019;BARCELONA ;BARCELONA;1;
ECVM;COMPRA VENTA M.E.;1787;BEST AND FAST CHANGE ESPAÑA, S.A.;ES;ESPAÑA;08;Barcelona;019;BARCELONA ; ;1;
ECVM;COMPRA VENTA M.E.;1787;BEST AND FAST CHANGE ESPAÑA, S.A.;ES;ESPAÑA;28;Madrid;079;MADRID ;MADRID;4;
ECVM;COMPRA VENTA M.E.;1787;BEST AND FAST CHANGE ESPAÑA, S.A.;ES;ESPAÑA;41;Sevilla;091;SEVILLA ;SEVILLA;1;
ECVM;COMPRA VENTA M.E.;1787;BEST AND FAST CHANGE ESPAÑA, S.A.;ES;ESPAÑA;41;Sevilla;091;SEVILLA ; ;1;
ECVM;COMPRA VENTA M.E.;1788;EUROPOUND EXCHANGE, S.A.;ES;ESPAÑA;03;Alicante;011;ALFAZ DEL PI/L'ALFAS ;ALFAZ DEL PI;1;
ECVM;COMPRA VENTA M.E.;1788;EUROPOUND EXCHANGE, S.A.;ES;ESPAÑA;03;Alicante;014;ALICANTE/ALACANT ;ALICANTE;1;
ECVM;COMPRA VENTA M.E.;1788;EUROPOUND EXCHANGE, S.A.;ES;ESPAÑA;03;Alicante;031;BENIDORM ;BENIDORM;1;
ECVM;COMPRA VENTA M.E.;1788;EUROPOUND EXCHANGE, S.A.;ES;ESPAÑA;03;Alicante;113;ROJALES ;ROJALES;1;
ECVM;COMPRA VENTA M.E.;1788;EUROPOUND EXCHANGE, S.A.;ES;ESPAÑA;04;Almería;064;MOJACAR ;MOJACAR;1;
ECVM;COMPRA VENTA M.E.;1788;EUROPOUND EXCHANGE, S.A.;ES;ESPAÑA;07;Islas Baleares;040;PALMA DE MALLORCA ;PALMA(MALLORCA);1;
ECVM;COMPRA VENTA M.E.;1788;EUROPOUND EXCHANGE, S.A.;ES;ESPAÑA;46;Valencia;250;VALENCIA ;VALENCIA;1;
ECVM;COMPRA VENTA M.E.;1790;CHANGEGROUP SPAIN, S.A.;ES;ESPAÑA;08;Barcelona;019;BARCELONA ;BARCELONA;3;
ECVM;COMPRA VENTA M.E.;1790;CHANGEGROUP SPAIN, S.A.;ES;ESPAÑA;08;Barcelona;019;BARCELONA ; ;1;
ECVM;COMPRA VENTA M.E.;1790;CHANGEGROUP SPAIN, S.A.;ES;ESPAÑA;08;Barcelona;181;ROCA DEL VALLES (LA) ; ;1;
ECVM;COMPRA VENTA M.E.;1790;CHANGEGROUP SPAIN, S.A.;ES;ESPAÑA;28;Madrid;079;MADRID ;MADRID;4;
ECVM;COMPRA VENTA M.E.;1790;CHANGEGROUP SPAIN, S.A.;ES;ESPAÑA;28;Madrid;079;MADRID ; ;3;
ECVM;COMPRA VENTA M.E.;1792;NOVACAMBIOS EXCHANGE ESPAÑA, S.A.;ES;ESPAÑA;28;Madrid;079;MADRID ;MADRID;2;
ECVM;COMPRA VENTA M.E.;1793;CURRENCY MARKET, S.A.;ES;ESPAÑA;03;Alicante;014;ALICANTE/ALACANT ;ALICANTE;2;
ECVM;COMPRA VENTA M.E.;1793;CURRENCY MARKET, S.A.;ES;ESPAÑA;07;Islas Baleares;040;PALMA DE MALLORCA ;PALMA DE MALLORCA;2;
ECVM;COMPRA VENTA M.E.;1793;CURRENCY MARKET, S.A.;ES;ESPAÑA;28;Madrid;079;MADRID ;MADRID;5;
ECVM;COMPRA VENTA M.E.;1793;CURRENCY MARKET, S.A.;ES;ESPAÑA;29;Málaga;067;MALAGA ;MALAGA;1;
ECVM;COMPRA VENTA M.E.;1793;CURRENCY MARKET, S.A.;ES;ESPAÑA;46;Valencia;250;VALENCIA ;VALENCIA;4;
ECVM;COMPRA VENTA M.E.;1794;IWORLD CAMBIO, S.A.;ES;ESPAÑA;03;Alicante;031;BENIDORM ;BENIDORM;1;
ECVM;COMPRA VENTA M.E.;1794;IWORLD CAMBIO, S.A.;ES;ESPAÑA;28;Madrid;079;MADRID ;MADRID;1;
ECVM;COMPRA VENTA M.E.;1794;IWORLD CAMBIO, S.A.;ES;ESPAÑA;29;Málaga;067;MALAGA ;MÁLAGA;1;
ECVM;COMPRA VENTA M.E.;1794;IWORLD CAMBIO, S.A.;ES;ESPAÑA;29;Málaga;067;MALAGA ;MALAGA;1;
ECVM;COMPRA VENTA M.E.;1794;IWORLD CAMBIO, S.A.;ES;ESPAÑA;29;Málaga;901;TORREMOLINOS ;TORREMOLINOS;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;4706;CATERPILLAR FINANCIAL CORP. FINAN.;ES;ESPAÑA;28;Madrid;115;POZUELO DE ALARCON ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;4784;TRANSOLVER FINANCE, E.F.C., S.A.;ES;ESPAÑA;28;Madrid;079;MADRID ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;4797;SANTANDER LEASE, S.A. E.F.C.;ES;ESPAÑA;28;Madrid;022;BOADILLA DEL MONTE ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;4799;MERCEDES-BENZ FINA. SERV. ESP. EFC,;ES;ESPAÑA;28;Madrid;006;ALCOBENDAS ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;4832;IBERCAJA LEASING Y FINANCIACION;ES;ESPAÑA;28;Madrid;151;TORRELAGUNA ;MADRID;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;4832;IBERCAJA LEASING Y FINANCIACION;ES;ESPAÑA;35;Las Palmas;016;PALMAS DE GRAN CANARIA LAS ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;4832;IBERCAJA LEASING Y FINANCIACION;ES;ESPAÑA;50;Zaragoza;111;FRESCANO ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;4832;IBERCAJA LEASING Y FINANCIACION;ES;ESPAÑA;50;Zaragoza;297;ZARAGOZA ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8211;BANSABADELL FINANCIACION EFC, SA;ES;ESPAÑA;08;Barcelona;187;SABADELL ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8221;CORPORACION HIPOTECARIA MUTUAL;ES;ESPAÑA;08;Barcelona;019;BARCELONA ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8235;BILBAO HIPOTECARIA, S.A., E.F.C.;ES;ESPAÑA;48;Vizcaya;044;GUECHO/GETXO ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;02;Albacete;003;ALBACETE ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;03;Alicante;014;ALICANTE/ALACANT ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;03;Alicante;065;ELCHE/ELX ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;04;Almería;013;ALMERIA ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;06;Badajoz;083;MERIDA ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;07;Islas Baleares;040;PALMA DE MALLORCA ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;08;Barcelona;019;BARCELONA ;CORNELLA;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;08;Barcelona;019;BARCELONA ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;08;Barcelona;096;GRANOLLERS ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;08;Barcelona;187;SABADELL ;SABADELL;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;09;Burgos;059;BURGOS ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;10;Cáceres;037;CACERES ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;10;Cáceres;148;PLASENCIA ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;11;Cádiz;004;ALGECIRAS ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;11;Cádiz;012;CADIZ ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;11;Cádiz;020;JEREZ DE LA FRONTERA ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;12;Castellón;040;CASTELLON DE LA PLANA ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;13;Ciudad Real;034;CIUDAD REAL ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;14;Córdoba;021;CORDOBA ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;15;A Coruña;030;CORUÑA (A) ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;15;A Coruña;078;SANTIAGO DE COMPOSTELA ;SANTIAGO DE COMPOSTELA;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;17;Girona;079;GIRONA ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;18;Granada;087;GRANADA ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;19;Guadalajara;130;GUADALAJARA ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;20;Guipúzcoa;069;SAN SEBASTIAN/DONOSTIA ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;21;Huelva;041;HUELVA ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;22;Huesca;125;HUESCA ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;23;Jaén;050;JAEN ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;24;León;089;LEON ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;26;La Rioja;089;LOGROÑO ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;28;Madrid;005;ALCALA DE HENARES ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;28;Madrid;022;BOADILLA DEL MONTE ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;28;Madrid;115;POZUELO DE ALARCON ;POZUELO DE ALARCON;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;29;Málaga;067;MALAGA ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;29;Málaga;069;MARBELLA ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;30;Murcia;016;CARTAGENA ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;30;Murcia;030;MURCIA ; ;1;
EFC;ESTABLECIMIENTOS FINANCIEROS;8236;SANTANDER CONSUMER, E.F.C., S.A.;ES;ESPAÑA;31;Navarra;201;PAMPLONA/IRUÑA ; ;1;
