,cp,num_centros_salud
5366,33760,1
5367,33770,1
5368,33774,1
5369,33775,1
5370,33776,1
5371,33777,2
5372,33780,1
5373,33782,1
5374,33784,2
5375,33785,1
5376,33788,1
5377,33789,1
5378,33790,1
5379,33794,1
5380,33810,2
5381,33811,1
5382,33812,2
5383,33815,1
5384,33816,1
5385,33818,1
5386,33819,1
5387,33820,1
5388,33826,2
5389,33828,1
5390,33829,1
5391,33830,1
5392,33840,1
5393,33841,1
5394,33850,1
5395,33860,1
5396,33866,1
5397,33870,1
5398,33873,1
5399,33874,1
5400,33875,1
5401,33876,2
5402,33880,1
5403,33887,1
5404,33891,1
5405,33900,2
5406,33909,1
5407,33910,1
5408,33920,1
5409,33930,2
5410,33934,1
5411,33935,1
5412,33936,2
5413,33938,1
5414,33940,1
5415,33946,1
5416,33950,1
5417,33960,1
5418,33970,1
5419,33980,1
5420,33986,1
5421,33990,1
5422,33992,1
5423,33993,1
5424,33995,1
5425,34001,1
5426,34002,1
5427,34003,1
5428,34004,2
5429,34100,1
5430,34110,1
5431,34111,6
5432,34112,6
5433,34113,5
5434,34114,2
5435,34115,7
5436,34116,6
5437,34118,1
5438,34120,1
5439,34126,5
5440,34127,5
5441,34128,4
5442,34129,6
5443,34131,4
5444,34132,1
5445,34140,1
5446,34170,4
5447,34190,1
5448,34191,5
5449,34192,2
5450,34200,1
5451,34208,1
5452,34209,4
5453,34210,1
5454,34218,1
5455,34219,5
5456,34220,1
5457,34230,1
5458,34239,2
5459,34240,1
5460,34246,1
5461,34247,3
5462,34248,3
5463,34249,3
5464,34250,1
5465,34257,4
5466,34259,2
5467,34261,1
5468,34300,1
5469,34304,2
5470,34305,6
5471,34306,3
5472,34307,4
5473,34309,7
5474,34310,2
5475,34320,1
5476,34337,1
5477,34338,2
5478,34340,1
5479,34347,7
5480,34349,7
5481,34400,1
5482,34405,2
5483,34406,4
5484,34407,10
5485,34408,1
5486,34409,1
5487,34410,1
5488,34411,1
5489,34419,5
5490,34420,1
5491,34429,3
5492,34430,1
5493,34439,1
5494,34440,1
5495,34446,1
5496,34447,1
5497,34449,5
5498,34450,1
5499,34460,1
5500,34465,1
5501,34467,1
5502,34468,4
5503,34469,6
5504,34470,4
5505,34473,6
5506,34475,4
5507,34477,4
5508,34478,1
5509,34480,1
5510,34483,1
5511,34484,1
5512,34485,8
5513,34486,8
5514,34487,1
5515,34490,1
5516,34491,6
5517,34492,6
5518,34684,1
5519,34800,1
5520,34810,1
5521,34811,2
5522,34813,1
5523,34815,1
5524,34820,2
5525,34829,3
5526,34830,1
5527,34839,3
5528,34840,2
5529,34844,6
5530,34846,1
5531,34847,1
5532,34850,1
5533,34858,2
5534,34859,2
5535,34869,4
5536,34870,2
5537,34878,5
5538,34879,1
5539,34880,1
5540,34882,1
5541,34886,1
5542,34887,2
5543,34888,4
5544,34889,3
5545,35001,1
5546,35004,2
5547,35009,1
5548,35010,3
5549,35011,2
5550,35012,2
5551,35014,1
5552,35015,2
5553,35016,2
5554,35017,1
5555,35018,3
5556,35100,1
5557,35107,2
5558,35108,1
5559,35109,1
5560,35110,3
5561,35118,2
5562,35119,1
5563,35120,2
5564,35128,1
5565,35138,1
5566,35140,2
5567,35149,1
5568,35200,6
5569,35216,1
5570,35217,1
5571,35219,1
5572,35220,2
5573,35229,1
5574,35240,1
5575,35250,1
5576,35260,1
5577,35270,1
5578,35280,2
5579,35290,1
5580,35300,1
5581,35307,1
5582,35310,1
5583,35320,1
5584,35328,3
5585,35330,1
5586,35340,1
5587,35350,1
5588,35360,1
5589,35369,2
5590,35400,1
5591,35411,2
5592,35414,1
5593,35420,2
5594,35430,1
5595,35432,1
5596,35450,1
5597,35457,1
5598,35458,1
5599,35460,2
5600,35469,1
5601,35470,1
5602,35478,1
5603,35480,1
5604,35489,1
5605,35500,2
5606,35507,1
5607,35509,2
5608,35510,1
5609,35520,1
5610,35530,1
5611,35540,1
5612,35543,1
5613,35550,1
5614,35560,1
5615,35570,2
5616,35572,1
5617,35600,2
5618,35620,1
5619,35625,1
5620,35627,2
5621,35628,1
5622,35629,3
5623,35630,1
5624,35637,3
5625,35640,1
5626,35650,1
5627,35660,1
5628,36002,1
5629,36004,1
5630,36110,1
5631,36120,1
5632,36130,1
5633,36141,2
5634,36156,1
5635,36162,1
5636,36191,1
5637,36201,1
5638,36202,1
5639,36204,2
5640,36205,1
5641,36209,1
5642,36211,3
5643,36213,2
5644,36214,3
5645,36216,1
5646,36300,1
5647,36320,1
5648,36330,1
5649,36340,1
5650,36350,1
5651,36380,1
5652,36400,1
5653,36416,1
5654,36420,1
5655,36430,1
5656,36440,1
5657,36450,1
5658,36470,1
5659,36490,1
5660,36500,1
5661,36518,1
5662,36520,1
5663,36530,1
5664,36540,1
5665,36550,1
5666,36560,1
5667,36570,1
5668,36580,1
5669,36590,1
5670,36600,1
5671,36611,1
5672,36612,1
5673,36614,1
5674,36616,1
5675,36620,1
5676,36626,1
5677,36630,1
5678,36636,1
5679,36637,2
5680,36640,1
5681,36645,1
5682,36650,1
5683,36658,1
5684,36660,1
5685,36670,1
5686,36680,1
5687,36684,2
5688,36685,1
5689,36690,2
5690,36691,1
5691,36700,1
5692,36740,1
5693,36750,1
5694,36760,1
5695,36770,1
5696,36780,1
5697,36794,1
5698,36800,1
5699,36820,1
5700,36830,1
5701,36841,1
5702,36847,1
5703,36856,1
5704,36860,1
5705,36870,1
5706,36872,1
5707,36873,1
5708,36883,1
5709,36887,1
5710,36890,1
5711,36900,1
5712,36913,1
5713,36930,1
5714,36940,1
5715,36945,1
5716,36948,1
5717,36950,1
5718,36955,1
5719,36957,1
5720,36967,1
5721,36968,1
5722,36970,1
5723,36980,1
5724,36990,1
5725,36992,1
5726,36993,1
5727,36994,1
5728,37001,2
5729,37003,2
5730,37004,1
5731,37005,1
5732,37006,2
5733,37007,1
5734,37008,3
5735,37100,2
5736,37110,6
5737,37111,2
5738,37114,3
5739,37115,3
5740,37120,1
5741,37129,2
5742,37130,5
5743,37140,1
5744,37147,1
5745,37148,2
5746,37150,2
5747,37159,4
5748,37160,1
5749,37170,6
5750,37171,2
5751,37172,1
5752,37173,2
5753,37174,1
5754,37175,1
5755,37176,1
5756,37181,4
5757,37183,2
5758,37184,1
5759,37185,1
5760,37187,2
5761,37188,1
5762,37189,1
5763,37191,1
5764,37192,1
5765,37193,1
5766,37200,1
5767,37208,2
5768,37209,2
5769,37210,2
5770,37214,5
5771,37216,9
5772,37217,11
5773,37219,3
5774,37220,1
5775,37230,1
5776,37240,1
5777,37246,1
5778,37247,1
5779,37248,1
5780,37250,1
5781,37251,1
5782,37253,2
5783,37254,1
5784,37255,1
5785,37256,6
5786,37257,1
5787,37258,1
5788,37259,1
5789,37260,1
5790,37267,1
5791,37270,1
5792,37271,1
5793,37281,1
5794,37290,1
5795,37291,4
5796,37292,1
5797,37300,1
5798,37310,1
5799,37311,1
5800,37312,1
5801,37313,1
5802,37314,1
5803,37315,1
5804,37316,1
5805,37317,2
5806,37318,2
5807,37319,1
5808,37320,1
5809,37329,2
5810,37330,1
5811,37336,1
5812,37337,2
5813,37338,1
5814,37339,1
5815,37340,2
5816,37350,1
5817,37400,1
5818,37405,1
5819,37406,3
5820,37408,1
5821,37409,1
5822,37410,1
5823,37418,1
5824,37419,2
5825,37420,1
5826,37426,2
5827,37427,2
5828,37428,4
5829,37429,3
5830,37430,1
5831,37439,2
5832,37440,2
5833,37446,1
5834,37447,1
5835,37448,2
5836,37449,1
5837,37450,2
5838,37451,1
5839,37454,1
5840,37456,2
5841,37460,2
5842,37465,2
5843,37466,1
5844,37468,2
5845,37470,1
5846,37478,2
5847,37480,1
5848,37488,7
5849,37490,2
5850,37493,1
5851,37494,1
5852,37495,1
5853,37496,1
5854,37497,8
5855,37500,1
5856,37510,6
5857,37515,1
5858,37516,1
5859,37520,1
5860,37521,1
5861,37522,1
5862,37523,1
5863,37524,1
5864,37530,1
5865,37531,1
5866,37532,1
5867,37540,1
5868,37541,1
5869,37542,1
5870,37550,1
5871,37551,1
5872,37552,1
5873,37553,1
5874,37554,1
5875,37555,1
5876,37589,1
5877,37590,1
5878,37591,3
5879,37592,2
5880,37593,1
5881,37596,1
5882,37600,1
5883,37606,1
5884,37607,5
5885,37609,3
5886,37610,1
5887,37617,1
5888,37618,1
5889,37619,2
5890,37621,6
5891,37624,1
5892,37630,1
5893,37638,1
5894,37639,1
5895,37640,1
5896,37650,1
5897,37656,1
5898,37657,1
5899,37658,2
5900,37659,4
5901,37660,1
5902,37670,1
5903,37671,1
5904,37680,1
5905,37682,1
5906,37683,1
5907,37690,1
5908,37700,1
5909,37710,1
5910,37711,1
5911,37712,2
5912,37713,1
5913,37714,1
5914,37716,3
5915,37717,2
5916,37718,2
5917,37720,2
5918,37724,2
5919,37727,2
5920,37730,1
5921,37740,1
5922,37748,1
5923,37749,1
5924,37750,2
5925,37751,1
5926,37752,1
5927,37754,2
5928,37755,1
5929,37759,3
5930,37760,1
5931,37762,1
5932,37763,1
5933,37764,1
5934,37765,3
5935,37766,3
5936,37767,1
5937,37768,2
5938,37770,1
5939,37773,1
5940,37774,1
5941,37775,1
5942,37776,1
5943,37777,1
5944,37778,1
5945,37779,2
5946,37780,1
5947,37781,1
5948,37785,1
5949,37787,1
5950,37788,2
5951,37789,3
5952,37790,1
5953,37791,5
5954,37793,1
5955,37794,2
5956,37795,5
5957,37796,3
5958,37797,2
5959,37798,4
5960,37799,3
5961,37800,1
5962,37810,2
5963,37820,1
5964,37830,1
5965,37840,1
5966,37850,1
5967,37860,2
5968,37861,1
5969,37863,1
5970,37864,1
5971,37865,1
5972,37870,1
5973,37871,1
5974,37874,1
5975,37881,1
5976,37882,4
5977,37891,7
5978,37892,3
5979,37893,5
5980,37894,1
5981,37900,1
5982,38001,1
5983,38002,1
5984,38003,1
5985,38007,2
5986,38010,2
5987,38107,2
5988,38108,1
5989,38109,1
5990,38111,1
5991,38120,1
5992,38130,1
5993,38139,4
5994,38204,1
5995,38205,1
5996,38206,1
5997,38208,1
5998,38240,1
5999,38270,1
6000,38280,1
6001,38290,1
6002,38294,2
6003,38296,1
6004,38300,2
6005,38310,2
6006,38315,1
6007,38320,1
6008,38330,1
6009,38350,3
6010,38355,1
6011,38359,1
6012,38360,1
6013,38370,1
6014,38379,1
6015,38380,1
6016,38390,2
6017,38400,2
6018,38410,1
6019,38413,1
6020,38414,1
6021,38415,1
6022,38417,1
6023,38419,1
6024,38420,1
6025,38428,1
6026,38430,1
6027,38435,2
6028,38436,1
6029,38437,1
6030,38440,1
6031,38450,1
6032,38459,2
6033,38470,1
6034,38480,2
6035,38500,1
6036,38508,1
6037,38520,2
6038,38530,1
6039,38550,1
6040,38570,1
6041,38579,1
6042,38580,1
6043,38589,1
6044,38591,1
6045,38594,2
6046,38611,1
6047,38612,1
6048,38620,1
6049,38626,4
6050,38631,1
6051,38632,1
6052,38639,2
6053,38640,1
6054,38650,1
6055,38670,1
6056,38678,1
6057,38680,1
6058,38683,1
6059,38684,1
6060,38686,1
6061,38687,1
6062,38689,1
6063,38700,1
6064,38710,1
6065,38712,1
6066,38715,1
6067,38720,1
6068,38726,3
6069,38730,2
6070,38750,1
6071,38760,1
6072,38769,1
6073,38770,2
6074,38780,2
6075,38787,2
6076,38810,1
6077,38812,1
6078,38820,1
6079,38830,1
6080,38840,2
6081,38852,2
6082,38869,1
6083,38870,1
6084,38890,3
6085,38892,1
6086,38900,1
6087,38911,1
6088,38913,1
6089,38914,1
6090,38915,1
6091,38917,1
6092,39002,1
6093,39004,1
6094,39006,1
6095,39009,1
6096,39010,1
6097,39011,3
6098,39012,4
6099,39100,1
6100,39140,1
6101,39150,1
6102,39160,1
6103,39170,1
6104,39180,1
6105,39192,1
6106,39193,1
6107,39195,2
6108,39197,1
6109,39200,2
6110,39210,1
6111,39220,1
6112,39232,2
6113,39250,3
6114,39292,1
6115,39300,4
6116,39310,2
6117,39311,1
6118,39313,1
6119,39314,2
6120,39318,1
6121,39320,1
6122,39330,1
6123,39340,1
6124,39360,1
6125,39400,1
6126,39407,2
6127,39409,1
6128,39410,1
6129,39417,1
6130,39420,2
6131,39430,2
6132,39438,1
6133,39450,1
6134,39451,2
6135,39470,1
6136,39478,2
6137,39479,1
6138,39490,1
6139,39491,1
6140,39500,1
6141,39507,1
6142,39509,1
6143,39511,1
6144,39513,1
6145,39518,1
6146,39520,1
6147,39525,1
6148,39526,1
6149,39527,1
6150,39530,1
6151,39540,1
6152,39550,2
6153,39554,1
6154,39555,1
6155,39556,1
6156,39558,1
6157,39560,1
6158,39570,1
6159,39571,1
6160,39572,1
6161,39577,1
6162,39580,5
6163,39584,1
6164,39587,1
6165,39588,1
6166,39591,1
6167,39593,3
6168,39600,2
6169,39610,1
6170,39612,1
6171,39620,1
6172,39627,1
6173,39638,1
6174,39639,1
6175,39640,1
6176,39649,1
6177,39650,1
6178,39660,1
6179,39670,1
6180,39679,1
6181,39680,1
6182,39682,1
6183,39685,1
6184,39686,1
6185,39687,1
6186,39690,2
6187,39691,1
6188,39692,1
6189,39694,1
6190,39696,1
6191,39697,1
6192,39698,1
6193,39700,2
6194,39710,1
6195,39715,1
6196,39718,1
6197,39719,1
6198,39720,1
6199,39722,1
6200,39723,2
6201,39728,1
6202,39730,1
6203,39738,3
6204,39740,1
6205,39750,1
6206,39760,1
6207,39764,1
6208,39770,1
6209,39776,1
6210,39788,1
6211,39790,2
6212,39793,1
6213,39794,1
6214,39795,1
6215,39800,1
6216,39806,1
6217,39808,1
6218,39813,2
6219,39815,2
6220,39820,1
6221,39840,1
6222,39860,1
6223,39880,1
6224,40002,2
6225,40003,1
6226,40004,1
6227,40100,1
6228,40109,1
6229,40120,1
6230,40121,1
6231,40122,2
6232,40123,2
6233,40130,3
6234,40133,1
6235,40134,2
6236,40135,2
6237,40136,3
6238,40140,1
6239,40141,1
6240,40142,3
6241,40144,2
6242,40145,1
6243,40146,1
6244,40150,1
6245,40151,1
6246,40152,1
6247,40153,1
6248,40154,1
6249,40160,1
6250,40161,1
6251,40162,2
6252,40163,1
6253,40164,2
6254,40165,2
6255,40170,3
6256,40171,3
6257,40172,2
6258,40173,3
6259,40174,1
6260,40175,1
6261,40176,2
6262,40180,3
6263,40181,3
6264,40182,1
6265,40183,1
6266,40184,3
6267,40185,3
6268,40190,1
6269,40191,3
6270,40192,3
6271,40193,1
6272,40194,3
6273,40195,2
6274,40196,3
6275,40197,1
6276,40200,1
6277,40210,1
6278,40211,1
6279,40212,1
6280,40213,1
6281,40214,1
6282,40215,1
6283,40216,2
6284,40217,1
6285,40218,1
6286,40219,1
6287,40220,2
6288,40230,2
6289,40231,1
6290,40232,1
6291,40233,1
6292,40234,1
6293,40235,1
6294,40236,2
6295,40237,1
6296,40238,2
6297,40239,1
6298,40240,1
6299,40241,1
6300,40242,1
6301,40250,1
6302,40260,1
6303,40270,1
6304,40280,1
6305,40290,1
6306,40291,2
6307,40292,1
6308,40293,1
6309,40294,1
6310,40295,2
6311,40296,1
6312,40297,1
6313,40298,1
6314,40300,1
6315,40310,2
6316,40311,1
6317,40312,4
6318,40313,1
6319,40314,3
6320,40315,3
6321,40317,6
6322,40318,6
6323,40320,1
6324,40330,1
6325,40331,3
6326,40332,2
6327,40340,1
6328,40350,1
6329,40351,1
6330,40352,1
6331,40353,1
6332,40354,3
6333,40355,1
6334,40357,1
6335,40358,1
6336,40359,3
6337,40360,1
6338,40370,1
6339,40380,2
6340,40389,5
6341,40390,1
6342,40391,1
6343,40392,2
6344,40393,2
6345,40394,1
6346,40395,1
6347,40396,1
6348,40397,1
6349,40400,2
6350,40408,1
6351,40410,1
6352,40420,2
6353,40421,1
6354,40422,1
6355,40423,2
6356,40424,1
6357,40430,1
6358,40440,1
6359,40441,1
6360,40442,1
6361,40443,1
6362,40444,1
6363,40445,1
6364,40446,1
6365,40447,1
6366,40449,2
6367,40450,1
6368,40460,2
6369,40461,1
6370,40462,2
6371,40463,1
6372,40464,1
6373,40465,1
6374,40466,2
6375,40467,1
6376,40468,1
6377,40469,1
6378,40470,1
6379,40480,1
6380,40490,2
6381,40491,1
6382,40492,1
6383,40493,1
6384,40494,2
6385,40495,2
6386,40496,4
6387,40500,1
6388,40510,2
6389,40512,4
6390,40513,1
6391,40514,3
6392,40516,1
6393,40517,2
6394,40518,2
6395,40520,1
6396,40529,3
6397,40530,2
6398,40531,3
6399,40532,3
6400,40533,1
6401,40540,3
6402,40541,1
6403,40542,5
6404,40550,2
6405,40551,2
6406,40552,1
6407,40553,1
6408,40554,1
6409,40555,1
6410,40556,2
6411,40560,1
6412,40567,1
6413,40569,1
6414,40590,5
6415,40591,1
6416,40592,1
6417,40593,1
6418,40594,1
6419,41001,1
6420,41003,2
6421,41005,2
6422,41006,5
6423,41007,2
6424,41008,3
6425,41009,2
6426,41010,2
6427,41011,1
6428,41012,1
6429,41013,3
6430,41014,1
6431,41015,3
6432,41016,1
6433,41018,1
6434,41019,2
6435,41020,3
6436,41089,2
6437,41100,2
6438,41110,1
6439,41111,1
6440,41120,1
6441,41130,1
6442,41140,1
6443,41150,1
6444,41200,1
6445,41209,2
6446,41210,1
6447,41218,1
6448,41219,1
6449,41220,1
6450,41230,1
6451,41240,1
6452,41250,1
6453,41300,2
6454,41309,1
6455,41310,1
6456,41318,1
6457,41319,1
6458,41320,1
6459,41330,1
6460,41339,1
6461,41340,1
6462,41350,1
6463,41359,1
6464,41360,1
6465,41370,1
6466,41380,1
6467,41388,2
6468,41390,1
6469,41400,2
6470,41409,1
6471,41410,1
6472,41420,1
6473,41429,1
6474,41430,2
6475,41439,1
6476,41440,2
6477,41449,1
6478,41450,1
6479,41460,1
6480,41470,1
6481,41479,1
6482,41500,3
6483,41510,1
6484,41520,1
6485,41530,2
6486,41540,1
6487,41550,1
6488,41560,1
6489,41563,1
6490,41564,1
6491,41565,1
6492,41566,1
6493,41567,1
6494,41568,1
6495,41569,2
6496,41570,1
6497,41580,1
6498,41590,1
6499,41599,1
6500,41600,1
6501,41610,1
6502,41620,1
6503,41630,1
6504,41640,2
6505,41650,1
6506,41657,1
6507,41658,1
6508,41660,1
6509,41661,1
6510,41670,1
6511,41701,3
6512,41702,1
6513,41703,2
6514,41710,2
6515,41719,2
6516,41720,2
6517,41727,3
6518,41728,2
6519,41730,2
6520,41740,1
6521,41749,1
6522,41750,1
6523,41760,1
6524,41770,1
6525,41780,1
6526,41800,1
6527,41804,1
6528,41805,1
6529,41806,1
6530,41807,1
6531,41808,1
6532,41809,1
6533,41810,1
6534,41820,1
6535,41830,1
6536,41840,1
6537,41849,1
6538,41850,1
6539,41860,1
6540,41870,1
6541,41880,1
6542,41888,1
6543,41890,1
6544,41897,1
6545,41900,4
6546,41907,1
6547,41908,1
6548,41909,1
6549,41920,1
6550,41927,2
6551,41928,1
6552,41930,1
6553,41940,1
6554,41950,1
6555,41960,1
6556,41970,1
6557,41980,1
6558,42001,1
6559,42003,1
6560,42005,1
6561,42100,1
6562,42107,4
6563,42108,3
6564,42110,2
6565,42112,9
6566,42113,7
6567,42120,1
6568,42126,9
6569,42127,2
6570,42128,2
6571,42130,4
6572,42132,2
6573,42134,10
6574,42138,3
6575,42140,1
6576,42141,8
6577,42142,5
6578,42145,4
6579,42146,2
6580,42148,6
6581,42149,1
6582,42150,1
6583,42153,1
6584,42156,2
6585,42157,1
6586,42158,1
6587,42161,4
6588,42162,3
6589,42164,2
6590,42165,5
6591,42166,1
6592,42167,2
6593,42169,5
6594,42172,6
6595,42173,9
6596,42174,4
6597,42180,9
6598,42181,6
6599,42189,3
6600,42190,6
6601,42191,6
6602,42192,3
6603,42193,12
6604,42200,1
6605,42210,4
6606,42211,3
6607,42213,7
6608,42214,2
6609,42216,5
6610,42218,2
6611,42220,4
6612,42222,2
6613,42223,5
6614,42225,5
6615,42230,9
6616,42240,5
6617,42248,3
6618,42250,1
6619,42257,3
6620,42258,3
6621,42259,5
6622,42260,1
6623,42269,5
6624,42290,4
6625,42291,7
6626,42294,8
6627,42300,1
6628,42310,1
6629,42311,4
6630,42313,4
6631,42315,9
6632,42317,3
6633,42318,6
6634,42320,4
6635,42328,3
6636,42329,2
6637,42330,1
6638,42340,1
6639,42341,3
6640,42342,6
6641,42345,8
6642,42351,8
6643,42360,1
6644,42365,1
6645,42366,6
6646,42367,3
6647,42368,7
6648,42391,2
6649,43002,1
6650,43005,2
6651,43006,1
6652,43007,3
6653,43100,1
6654,43110,1
6655,43120,1
6656,43130,1
6657,43141,1
6658,43142,1
6659,43143,2
6660,43144,1
6661,43151,1
6662,43152,1
6663,43153,1
6664,43154,1
6665,43155,1
6666,43202,2
6667,43203,1
6668,43204,1
6669,43205,1
6670,43206,1
6671,43300,1
6672,43310,1
6673,43311,2
6674,43320,1
6675,43330,1
6676,43340,1
6677,43350,1
6678,43360,1
6679,43363,1
6680,43364,3
6681,43365,2
6682,43370,1
6683,43371,1
6684,43372,1
6685,43373,1
6686,43374,1
6687,43375,1
6688,43376,1
6689,43380,1
6690,43381,1
6691,43382,1
6692,43390,1
6693,43391,1
6694,43392,1
6695,43393,1
6696,43400,1
6697,43411,1
6698,43412,1
6699,43413,1
6700,43420,1
6701,43422,1
6702,43423,1
6703,43424,1
6704,43425,2
6705,43426,1
6706,43427,3
6707,43430,1
6708,43439,2
6709,43440,1
6710,43449,1
6711,43450,1
6712,43460,1
6713,43470,1
6714,43480,2
6715,43490,1
6716,43491,1
6717,43500,3
6718,43510,1
6719,43511,1
6720,43512,1
6721,43513,1
6722,43514,1
6723,43515,1
6724,43516,1
6725,43519,1
6726,43520,1
6727,43527,1
6728,43528,1
6729,43529,1
6730,43530,1
6731,43540,1
6732,43549,1
6733,43550,4
6734,43558,1
6735,43559,1
6736,43560,1
6737,43569,1
6738,43570,1
6739,43580,1
6740,43591,1
6741,43592,1
6742,43593,1
6743,43594,1
6744,43595,1
6745,43596,1
6746,43597,1
6747,43700,1
6748,43710,1
6749,43711,1
6750,43712,1
6751,43713,1
6752,43716,1
6753,43717,1
6754,43718,3
6755,43719,1
6756,43720,1
6757,43730,1
6758,43736,3
6759,43737,3
6760,43738,1
6761,43739,1
6762,43740,1
6763,43746,3
6764,43747,2
6765,43748,1
6766,43749,1
6767,43750,1
6768,43760,1
6769,43761,1
6770,43762,2
6771,43763,2
6772,43764,1
6773,43765,3
6774,43770,1
6775,43771,1
6776,43772,1
6777,43773,2
6778,43774,2
6779,43775,1
6780,43776,1
6781,43777,1
6782,43780,1
6783,43781,1
6784,43782,1
6785,43783,1
6786,43784,1
6787,43785,1
6788,43786,1
6789,43787,1
6790,43790,1
6791,43791,1
6792,43792,2
6793,43800,1
6794,43810,1
6795,43811,2
6796,43812,4
6797,43813,1
6798,43814,1
6799,43815,2
6800,43816,1
6801,43817,1
6802,43820,1
6803,43822,1
6804,43830,1
6805,43839,1
6806,43840,1
6807,43850,1
6808,43860,1
6809,43870,1
6810,43877,1
6811,43878,1
6812,43879,1
6813,43880,1
6814,43881,1
6815,43883,1
6816,43884,1
6817,43885,1
6818,43886,2
6819,43887,1
6820,43890,1
6821,43891,3
6822,43892,1
6823,43893,1
6824,43894,2
6825,43895,1
6826,43896,1
6827,43897,1
6828,44001,1
6829,44002,1
6830,44100,1
6831,44110,1
6832,44111,1
6833,44112,1
6834,44113,1
6835,44114,2
6836,44115,1
6837,44120,3
6838,44121,3
6839,44122,3
6840,44123,4
6841,44124,1
6842,44125,1
6843,44126,2
6844,44130,1
6845,44131,1
6846,44132,2
6847,44133,2
6848,44134,4
6849,44140,1
6850,44141,2
6851,44142,1
6852,44143,1
6853,44144,1
6854,44145,1
6855,44146,1
6856,44147,1
6857,44150,1
6858,44155,3
6859,44156,2
6860,44157,2
6861,44158,2
6862,44159,1
6863,44160,1
6864,44161,3
6865,44162,4
6866,44163,1
6867,44164,2
6868,44165,1
6869,44166,1
6870,44167,1
6871,44168,2
6872,44169,3
6873,44190,1
6874,44191,3
6875,44192,2
6876,44193,2
6877,44194,1
6878,44195,1
6879,44200,1
6880,44210,1
6881,44211,3
6882,44213,2
6883,44220,2
6884,44221,1
6885,44222,1
6886,44223,1
6887,44230,1
6888,44231,1
6889,44232,1
6890,44233,1
6891,44300,1
6892,44310,1
6893,44311,1
6894,44312,1
6895,44313,2
6896,44314,1
6897,44315,1
6898,44320,1
6899,44330,1
6900,44340,1
6901,44350,1
6902,44357,1
6903,44358,3
6904,44359,2
6905,44360,1
6906,44366,1
6907,44367,1
6908,44368,2
6909,44369,2
6910,44370,1
6911,44380,1
6912,44381,1
6913,44382,3
6914,44390,2
6915,44391,1
6916,44392,1
6917,44393,1
6918,44394,2
6919,44395,1
6920,44396,1
6921,44397,1
6922,44400,1
6923,44409,2
6924,44410,1
6925,44411,1
6926,44412,2
6927,44413,1
6928,44414,1
6929,44415,2
6930,44420,1
6931,44421,2
6932,44422,2
6933,44430,1
6934,44432,1
6935,44433,1
6936,44440,1
6937,44441,1
6938,44450,1
6939,44459,1
6940,44460,1
6941,44477,5
6942,44478,1
6943,44479,3
6944,44480,1
6945,44490,1
6946,44491,3
6947,44492,4
6948,44493,3
6949,44494,1
6950,44495,2
6951,44496,1
6952,44497,2
6953,44500,1
6954,44509,1
6955,44510,1
6956,44520,1
6957,44530,1
6958,44540,1
6959,44547,1
6960,44548,1
6961,44549,1
6962,44550,1
6963,44556,2
6964,44557,3
6965,44558,2
6966,44559,5
6967,44560,1
6968,44561,1
6969,44562,3
6970,44563,3
6971,44564,1
6972,44566,3
6973,44570,1
6974,44579,1
6975,44580,1
6976,44586,1
6977,44587,1
6978,44588,1
6979,44589,2
6980,44590,1
6981,44591,2
6982,44592,2
6983,44593,1
6984,44594,1
6985,44595,1
6986,44596,1
6987,44597,1
6988,44600,1
6989,44610,1
6990,44620,1
6991,44621,1
6992,44622,1
6993,44623,1
6994,44624,1
6995,44630,1
6996,44640,2
6997,44641,1
6998,44642,1
6999,44643,2
7000,44650,1
7001,44651,1
7002,44652,1
7003,44660,1
7004,44661,1
7005,44700,1
7006,44706,1
7007,44707,2
7008,44708,1
7009,44709,3
7010,44710,1
7011,44711,1
7012,44712,1
7013,44720,2
7014,44721,1
7015,44730,2
7016,44740,1
7017,44741,1
7018,44750,1
7019,44760,1
7020,44770,1
7021,44779,1
7022,44780,1
7023,44790,1
7024,44791,2
7025,44792,3
7026,44793,2
7027,45001,1
7028,45005,2
7029,45006,1
7030,45007,1
7031,45008,1
7032,45100,1
7033,45110,1
7034,45111,1
7035,45112,1
7036,45113,1
7037,45114,1
7038,45120,1
7039,45122,1
7040,45123,1
7041,45124,1
7042,45125,1
7043,45126,1
7044,45127,1
7045,45128,2
7046,45130,1
7047,45138,2
7048,45139,1
7049,45140,1
7050,45150,1
7051,45159,1
7052,45160,1
7053,45161,1
7054,45162,1
7055,45163,1
7056,45164,1
7057,45165,1
7058,45170,1
7059,45179,1
7060,45180,1
7061,45181,1
7062,45182,1
7063,45183,1
7064,45190,1
7065,45200,1
7066,45210,1
7067,45211,1
7068,45212,1
7069,45213,1
7070,45214,1
7071,45215,1
7072,45216,1
7073,45217,1
7074,45220,1
7075,45221,1
7076,45222,1
7077,45223,1
7078,45224,2
7079,45230,1
7080,45240,1
7081,45250,1
7082,45260,1
7083,45270,1
7084,45280,2
7085,45290,1
7086,45291,1
7087,45300,1
7088,45310,1
7089,45311,1
7090,45312,1
7091,45313,1
7092,45314,1
7093,45340,1
7094,45350,1
7095,45360,1
7096,45370,1
7097,45400,1
7098,45410,1
7099,45420,1
7100,45430,1
7101,45440,1
7102,45450,1
7103,45460,1
7104,45470,1
7105,45479,1
7106,45480,1
7107,45500,1
7108,45510,1
7109,45511,1
7110,45512,1
7111,45513,1
7112,45514,1
7113,45515,1
