,comunidad,provincia,población,latitud,longitud,altitud,distanica_km,cuidad_mas_cercana
4871,castilla_leon,zamora,salce,41.27005,-6.219661,747.0807,64.41592174508345,Zamora
4872,castilla_leon,zamora,samir_de_los_canos,41.67188,-6.165546,792.2667,72.56554397229526,Zamora
4873,castilla_leon,zamora,san_agustin_del_pozo,41.885490000000004,-5.594348,695.4661,56.7979136759616,León
4874,castilla_leon,zamora,san_cebrian_de_castro,41.70518,-5.756526,689.8808,51.79898596439339,Zamora
4875,castilla_leon,zamora,san_cristobal_de_entrevinas,42.04623,-5.6346099999999995,716.2618,42.51233314636311,León
4876,castilla_leon,zamora,san_esteban_del_molar,41.93728,-5.55192,732.3524,50.161834715686034,León
4877,castilla_leon,zamora,san_justo,42.135040000000004,-6.624657000000001,1075.053,31.335538916952103,Ponferrada
4878,castilla_leon,zamora,san_martin_de_valderaduey,41.81344,-5.473209,686.815,57.14250671071953,Zamora
4879,castilla_leon,zamora,san_miguel_de_la_ribera,41.33165,-5.5776900000000005,753.823,11.233448412657028,Zamora
4880,castilla_leon,zamora,san_miguel_del_valle,42.0295,-5.497005000000001,738.6041,38.97179496432515,León
4881,castilla_leon,zamora,san_pedro_de_ceque,42.043,-6.0736930000000005,761.2156,39.21294962943553,Ponferrada
4882,castilla_leon,zamora,san_pedro_de_la_nave_almendra,41.590740000000004,-5.921323,712.9648,50.89269833519972,Zamora
4883,castilla_leon,zamora,san_vicente_de_la_cabeza,41.8055,-6.2523089999999995,756.4977,58.895062288064395,Ponferrada
4884,castilla_leon,zamora,san_vitero,41.77847,-6.34909,865.2906,61.34663595728622,Ponferrada
4885,castilla_leon,zamora,santa_clara_de_avedillo,41.33964,-5.676514,772.0454,19.429328483051513,Zamora
4886,castilla_leon,zamora,santa_colomba_de_las_monjas,41.95917,-5.686068,702.0335,52.93332785128483,León
4887,castilla_leon,zamora,santa_cristina_de_la_polvorosa,42.000209999999996,-5.711787999999999,709.6334,50.40479605710917,León
4888,castilla_leon,zamora,santa_croya_de_tera,41.986059999999995,-5.975423999999999,725.0,49.167544445323855,Ponferrada
4889,castilla_leon,zamora,santa_eufemia_del_barco,41.677929999999996,-5.8993839999999995,712.1947,56.294446066094274,Zamora
4890,castilla_leon,zamora,santa_maria_de_la_vega,42.08535,-5.809614,730.9682,49.29046080835325,León
4891,castilla_leon,zamora,santa_maria_de_valverde,41.93522,-5.934296,733.6366,55.713664709907725,Ponferrada
4892,castilla_leon,zamora,santibanez_de_tera,41.98735,-5.92204,729.7665,51.93971784767641,Ponferrada
4893,castilla_leon,zamora,santibanez_de_vidriales,42.073479999999996,-6.015193,743.3671,39.68830455943171,Ponferrada
4894,castilla_leon,zamora,santovenia,41.87843,-5.709144,714.5436,61.617867930003435,León
4895,castilla_leon,zamora,sanzoles,41.43345,-5.566078,719.1744,17.726448453321762,Zamora
4896,castilla_leon,zamora,tabara,41.82508,-5.960082,751.6248,64.73362313317257,Ponferrada
4897,castilla_leon,zamora,tapioles,41.85743,-5.496512,688.6124,57.37328568274595,León
4898,castilla_leon,zamora,toro,41.52636,-5.394857,730.0003,25.59472588461663,Zamora
4899,castilla_leon,zamora,torre_del_valle_,42.090270000000004,-5.722671,734.0746,43.51533873809228,León
4900,castilla_leon,zamora,torregamones,41.48469,-6.178316000000001,784.8227,64.15188020110655,Zamora
4901,castilla_leon,zamora,torres_del_carrizal,41.616170000000004,-5.670278,648.0,39.672790294142935,Zamora
4902,castilla_leon,zamora,trabazos,41.74718,-6.492951000000001,728.6976,65.89376235141555,Ponferrada
4903,castilla_leon,zamora,trefacio,42.12219,-6.652409,976.9877,33.98083915589079,Ponferrada
4904,castilla_leon,zamora,una_de_quintana,42.08633,-6.144522,782.5795,31.956001360679412,Ponferrada
4905,castilla_leon,zamora,vadillo_de_la_guarena,41.28332,-5.354189,717.0134,8.219407690225486,Zamora
4906,castilla_leon,zamora,valcabado,41.548120000000004,-5.7493,682.3292,37.212962706172206,Zamora
4907,castilla_leon,zamora,valdefinjas,41.45128,-5.452972,722.6641,16.828677521809578,Zamora
4908,castilla_leon,zamora,valdescorriel,42.02247,-5.510472,734.9730000000001,40.08582225742389,León
4909,castilla_leon,zamora,vallesa_de_la_guarena,41.13535,-5.326327,765.7673,21.035047000576352,Zamora
4910,castilla_leon,zamora,vega_de_tera,41.99889,-6.124368,763.4651,41.260698548808456,Ponferrada
4911,castilla_leon,zamora,vega_de_villalobos,41.97014,-5.463161,732.9785,44.537003755767316,León
4912,castilla_leon,zamora,vegalatrave,41.7002,-6.106753,692.9553,70.53231901294727,Zamora
4913,castilla_leon,zamora,venialbo,41.389179999999996,-5.536571,714.8421,12.274243805097717,Zamora
4914,castilla_leon,zamora,vezdemarban,41.65422,-5.3669709999999995,767.9186,40.002782352588014,Zamora
4915,castilla_leon,zamora,vidayanes,41.908429999999996,-5.5750150000000005,704.1667,53.83901787233214,León
4916,castilla_leon,zamora,videmala,41.613040000000005,-6.041883,776.7166,60.38921543516064,Zamora
4917,castilla_leon,zamora,villabrazaro,42.05366,-5.7279279999999995,726.3007,46.7181345872223,León
4918,castilla_leon,zamora,villabuena_del_puente,41.38097,-5.406665,702.1939,9.706177741884963,Zamora
4919,castilla_leon,zamora,villadepera,41.548770000000005,-6.133342,726.3047,63.35486783766511,Zamora
4920,castilla_leon,zamora,villaescusa,41.20633,-5.464819,824.9127,23.62431314871716,Torrelavega
4921,castilla_leon,zamora,villaescusa,41.20633,-5.464819,824.9127,10.492334469614834,Zamora
4922,castilla_leon,zamora,villafafila,41.84859,-5.6148620000000005,688.5735,61.23962312061031,León
4923,castilla_leon,zamora,villaferruena,42.097570000000005,-5.85815,744.5328,48.064474452713384,Ponferrada
4924,castilla_leon,zamora,villageriz,42.118390000000005,-5.955543,775.0306,40.12034663506192,Ponferrada
4925,castilla_leon,zamora,villalazan,41.49419,-5.589217,660.7059,24.52509251806428,Zamora
4926,castilla_leon,zamora,villalba_de_la_lampreana,41.74326,-5.64151,683.9111,51.819043559258525,Zamora
4927,castilla_leon,zamora,villalcampo,41.52313,-6.047286,784.3217,55.66445268756685,Zamora
4928,castilla_leon,zamora,villalobos,41.94585,-5.474838,725.785,47.388696021162005,León
4929,castilla_leon,zamora,villalonso,41.59708,-5.297766,722.1978,35.39780892007329,Zamora
4930,castilla_leon,zamora,villalpando,41.86461,-5.4111080000000005,693.7587,55.41364613756596,León
4931,castilla_leon,zamora,villalube,41.61065,-5.545637999999999,733.0415,35.46141027443333,Zamora
4932,castilla_leon,zamora,villamayor_de_campos,41.8989,-5.359241,695.6239,51.312629710430485,León
4933,castilla_leon,zamora,villamor_de_los_escuderos,41.252590000000005,-5.574922,836.3304,11.698618816907208,Zamora
4934,castilla_leon,zamora,villanazar,41.975,-5.780099,709.184,56.127168403695705,León
4935,castilla_leon,zamora,villanueva_de_azoague,41.97461,-5.66436,703.6188,50.52362181399021,León
4936,castilla_leon,zamora,villanueva_de_campean,41.35385,-5.769626000000001,760.7177,27.36151054347373,Zamora
4937,castilla_leon,zamora,villanueva_de_las_peras,41.93587,-5.978714,746.8168,53.47721508346929,Ponferrada
4938,castilla_leon,zamora,villanueva_del_campo,41.98658,-5.404984,757.225,41.879462005324676,León
4939,castilla_leon,zamora,villar_de_fallaves,41.924620000000004,-5.340044,696.1533,48.42724492746482,León
4940,castilla_leon,zamora,villar_del_buey,41.33125,-6.1929680000000005,776.9830000000001,62.16680564546793,Zamora
4941,castilla_leon,zamora,villaralbo,41.4931,-5.6825790000000005,636.7354,28.946919803367447,Zamora
4942,castilla_leon,zamora,villardeciervos,41.940979999999996,-6.284697,855.7898,43.60459414616556,Ponferrada
4943,castilla_leon,zamora,villardiegua_de_la_ribera,41.53771,-6.178452,764.6822,66.26389017436645,Zamora
4944,castilla_leon,zamora,villardiga,41.81905,-5.4638349999999996,684.5942,57.74532648335163,Zamora
4945,castilla_leon,zamora,villardondiego,41.5844,-5.3766419999999995,736.6719,32.219682662297046,Zamora
4946,castilla_leon,zamora,villarrin_de_campos,41.79606,-5.639915,685.7974,57.396825704973324,Zamora
4947,castilla_leon,zamora,villaseco_del_pan,41.469609999999996,-5.962721,753.9724,46.76302670733357,Zamora
4948,castilla_leon,zamora,villavendimio,41.578309999999995,-5.343548999999999,726.9139,32.203824867430235,Zamora
4949,castilla_leon,zamora,villaveza_de_valverde,41.94471,-5.8498779999999995,711.7657,59.48281568988248,Ponferrada
4950,castilla_leon,zamora,villaveza_del_agua,41.91904,-5.679851,702.1813,56.49233664868489,León
4951,castilla_leon,zamora,vinas,41.773179999999996,-6.471284,752.655,62.739820086408045,Ponferrada
4952,castilla_leon,zamora,zamora,41.503679999999996,-5.743778,657.1658,33.37707003276528,Zamora
4953,catalunya,barcelona,abrera,41.516090000000005,1.9021419999999998,109.4215,15.68001359016282,San_Cugat_del_Vallés
4954,catalunya,barcelona,aguilar_de_segarra,41.73976,1.629385,485.7191,36.09692994738613,Málaga
4955,catalunya,barcelona,aiguafreda,41.768840000000004,2.250261,410.6152,28.14895740133413,Gerona
4956,catalunya,barcelona,alella,41.49395,2.295461,98.87153,12.959920744542456,Sardañola_del_Vallés
4957,catalunya,barcelona,alpens,42.1201,2.101363,871.324,67.18107177389183,Gerona
4958,catalunya,barcelona,ametlla_del_valles_,41.66976,2.261185,292.0488,20.990416411074683,Gerona
4959,catalunya,barcelona,arenys_de_mar,41.579440000000005,2.5514799999999997,13.99495,5.248092614112744,Gerona
4960,catalunya,barcelona,arenys_de_munt,41.61026,2.5413759999999996,135.549,4.831104250738751,Gerona
4961,catalunya,barcelona,argencola,41.59967,1.44341,713.9279,19.452006794903408,Málaga
4962,catalunya,barcelona,argentona,41.55555,2.400564,92.69514000000001,8.370752000874866,Gerona
4963,catalunya,barcelona,artes,41.798390000000005,1.9547259999999997,318.0594,37.60051369933864,Sardañola_del_Vallés
4964,catalunya,barcelona,avia,42.07741,1.8253080000000002,666.2902,70.35775093425879,Sardañola_del_Vallés
4965,catalunya,barcelona,avinyo,41.86209,1.971941,358.056,43.67914288527238,Sardañola_del_Vallés
4966,catalunya,barcelona,avinyonet_del_penedes,41.3606,1.7764849999999999,283.9233,16.335885598549947,Villanueva_y_Geltrú
4967,catalunya,barcelona,badalona,41.450140000000005,2.24742,16.7426,9.990555096822762,Sardañola_del_Vallés
4968,catalunya,barcelona,badia_del_valles,41.50871,2.114864,122.4438,2.9522670176485453,Sardañola_del_Vallés
4969,catalunya,barcelona,baga,42.25188,1.863364,756.5488,87.78660866938269,Sardañola_del_Vallés
4970,catalunya,barcelona,balenya,41.84387,2.251218,593.3597,34.50243604870031,Gerona
4971,catalunya,barcelona,balsareny,41.86267,1.873386,332.1174,46.92953754663379,San_Cugat_del_Vallés
4972,catalunya,barcelona,barbera_del_valles,41.51596,2.124723,142.2961,3.155526367089149,Sardañola_del_Vallés
4973,catalunya,barcelona,barcelona,41.38792,2.1699189999999997,19.99069,2.16354261903231,Granollers
4974,catalunya,barcelona,begues,41.33101,1.921987,371.5191,7.418327000777266,Tarrasa
4975,catalunya,barcelona,bellprat,41.51725,1.433458,644.4128,11.177525431860778,Málaga
4976,catalunya,barcelona,berga,42.101440000000004,1.8438,717.4442,72.309728224937,Sardañola_del_Vallés
4977,catalunya,barcelona,bigues_i_riells,41.67733,2.2235270000000003,305.9971,21.964980126208097,Sardañola_del_Vallés
4978,catalunya,barcelona,borreda,42.13541,1.993754,854.1898,72.80542033159904,Sardañola_del_Vallés
4979,catalunya,barcelona,bruc_,41.57993,1.78023,486.0568,27.79686247108841,San_Cugat_del_Vallés
4980,catalunya,barcelona,brull_,41.81677,2.3054930000000002,844.6136,29.51268389957784,Gerona
4981,catalunya,barcelona,cabanyes_,41.37174,1.68963,255.9891,17.067766652593008,Villanueva_y_Geltrú
4982,catalunya,barcelona,cabrera_d_anoia,41.479440000000004,1.704722,298.3023,17.93063447185855,Málaga
4983,catalunya,barcelona,cabrera_de_mar,41.52623,2.393533,91.71696,10.713478729220695,Gerona
4984,catalunya,barcelona,cabrils,41.52552,2.368645,143.7525,12.387944588423894,Gerona
4985,catalunya,barcelona,calaf,41.73342,1.513498,682.8802,33.768036010322874,Málaga
4986,catalunya,barcelona,calders,41.79227,1.9965669999999998,553.9763,35.672860637511704,Sardañola_del_Vallés
4987,catalunya,barcelona,caldes_d_estrac,41.56946,2.526318,26.843729999999997,3.7882547810191203,Gerona
4988,catalunya,barcelona,caldes_de_montbui,41.62976,2.165922,207.0234,15.694478212600536,Sardañola_del_Vallés
4989,catalunya,barcelona,calella,41.6134,2.657365,11.844389999999999,14.16185996471964,Gerona
4990,catalunya,barcelona,calldetenes,41.92522,2.283792,492.9868,41.024702790325506,Gerona
4991,catalunya,barcelona,callus,41.78109,1.7840080000000003,259.3951,42.46156297226243,San_Cugat_del_Vallés
4992,catalunya,barcelona,calonge_de_segarra,41.76363,1.482249,600.3174,37.138972738459394,Málaga
4993,catalunya,barcelona,campins,41.72538,2.464172,326.2226,15.210496627300198,Gerona
4994,catalunya,barcelona,canet_de_mar,41.58897,2.5819240000000003,20.65502,7.648108019561647,Gerona
4995,catalunya,barcelona,canovelles,41.61582,2.283456,152.38299999999998,17.417434766754045,Gerona
4996,catalunya,barcelona,canoves_i_samalus,41.69384,2.3538419999999998,353.0184,16.170962673282684,Gerona
4997,catalunya,barcelona,canyelles,41.287079999999996,1.721569,141.6833,7.4624507033688925,Villanueva_y_Geltrú
4998,catalunya,barcelona,capellades,41.53075,1.679613,371.6293,18.69777318604461,Málaga
4999,catalunya,barcelona,capolat,42.07713,1.7525650000000002,1256.905,72.78382708368453,Sardañola_del_Vallés
5000,catalunya,barcelona,cardedeu,41.63816,2.354492,195.9439,12.477191982736262,Gerona
5001,catalunya,barcelona,cardona,41.913920000000005,1.681348,513.4745,55.89536532449241,Málaga
5002,catalunya,barcelona,carme,41.531259999999996,1.623486,333.2925,15.25604301669296,Málaga
5003,catalunya,barcelona,casserres,42.01234,1.845834,589.9404,63.01942161609493,Sardañola_del_Vallés
5004,catalunya,barcelona,castell_de_l_areny,42.17318,1.9457529999999998,968.3701,77.67652395027079,Sardañola_del_Vallés
5005,catalunya,barcelona,castellar_de_n_hug,42.28326,2.0165740000000003,1395.379,86.49009160825705,Gerona
5006,catalunya,barcelona,castellar_del_riu,42.122840000000004,1.7724389999999999,1513.4360000000001,76.7041643279673,Sardañola_del_Vallés
5007,catalunya,barcelona,castellar_del_valles,41.61618,2.085649,326.716,14.746110938418946,Sardañola_del_Vallés
5008,catalunya,barcelona,castellbell_i_el_vilar,41.63389,1.863889,204.0168,25.61082310808281,San_Cugat_del_Vallés
5009,catalunya,barcelona,castellbisbal,41.47467,1.981407,155.6016,8.233319658372833,San_Cugat_del_Vallés
5010,catalunya,barcelona,castellcir,41.76043,2.148678,777.0593,30.088536262522265,Sardañola_del_Vallés
5011,catalunya,barcelona,castelldefels,41.280390000000004,1.9767740000000003,11.074689999999999,1.2869554331713633,Casteldefels
5012,catalunya,barcelona,castellet_i_la_gornal,41.25391,1.592478,136.4205,11.313657534599596,Villanueva_y_Geltrú
5013,catalunya,barcelona,castellfollit_de_riubregos,41.77595,1.437833,490.0403,38.82580041518222,Málaga
5014,catalunya,barcelona,castellfollit_del_boix,41.66579,1.684726,698.686,30.40252884534559,Málaga
5015,catalunya,barcelona,castellgali,41.67451,1.839598,253.3427,30.29252552425141,San_Cugat_del_Vallés
5016,catalunya,barcelona,castellnou_de_bages,41.83533,1.8373830000000002,495.1176,45.36325605186925,San_Cugat_del_Vallés
5017,catalunya,barcelona,castelloli,41.59896,1.7007740000000002,398.4724,25.15582454322297,Málaga
5018,catalunya,barcelona,castelltercol,41.74788,2.1230900000000004,726.6985,28.718393220083946,Sardañola_del_Vallés
5019,catalunya,barcelona,castellvi_de_la_marca,41.33242,1.594271,245.9974,13.405467096649113,Málaga
5020,catalunya,barcelona,castellvi_de_rosanes,41.45037,1.8994790000000001,180.9096,15.205345563675726,San_Cugat_del_Vallés
5021,catalunya,barcelona,centelles,41.79659,2.221327,520.1739,32.03121978598774,Gerona
5022,catalunya,barcelona,cercs,42.15168,1.856175,749.4134,77.26732838964607,Sardañola_del_Vallés
5023,catalunya,barcelona,cerdanyola_del_valles,41.49137,2.1407689999999997,87.2362,0.16530677964908333,Sardañola_del_Vallés
5024,catalunya,barcelona,cervello,41.39615,1.9576209999999998,124.1015,7.623949501719968,Tarrasa
5025,catalunya,barcelona,collbato,41.566390000000006,1.830136,356.3489,23.408947956943678,San_Cugat_del_Vallés
5026,catalunya,barcelona,collsuspina,41.827870000000004,2.175478,903.0676,37.1769895668903,Gerona
5027,catalunya,barcelona,copons,41.63666,1.517642,427.6519,23.033644202602247,Málaga
5028,catalunya,barcelona,corbera_de_llobregat,41.417640000000006,1.932827,247.6125,10.773348402067942,Tarrasa
5029,catalunya,barcelona,cornella_de_llobregat,41.35561,2.070432,34.61025,1.0137007256103474,Cornellá_de_Llobregat
5030,catalunya,barcelona,cubelles,41.20835,1.672825,17.76687,4.154525871780855,Villanueva_y_Geltrú
5031,catalunya,barcelona,dosrius,41.59482,2.405386,145.7481,7.0591929588147915,Gerona
5032,catalunya,barcelona,esparreguera,41.53889,1.8706919999999998,186.3232,19.044968852513247,San_Cugat_del_Vallés
5033,catalunya,barcelona,esplugues_de_llobregat,41.37751,2.088085,102.3782,3.133486890213741,Cornellá_de_Llobregat
5034,catalunya,barcelona,espunyola_,42.05222,1.7732400000000001,800.0547,69.54400416466673,Sardañola_del_Vallés
5035,catalunya,barcelona,estany_,41.86858,2.113499,871.5331,42.166901983334725,Sardañola_del_Vallés
5036,catalunya,barcelona,figaro_montmany,41.72169,2.273113,326.0451,23.22587497968669,Gerona
5037,catalunya,barcelona,figols,42.1809,1.836082,1165.989,80.87065965006609,Sardañola_del_Vallés
5038,catalunya,barcelona,fogars_de_la_selva,41.725390000000004,2.673566,103.0012,21.435883582401768,Gerona
5039,catalunya,barcelona,fogars_de_montclus,41.728609999999996,2.444444,387.6345,15.875554848486038,Gerona
5040,catalunya,barcelona,folgueroles,41.93813,2.31796,549.4312,41.26930540849752,Gerona
5041,catalunya,barcelona,fonollosa,41.76566,1.6690169999999998,543.1286,39.894643548074704,Málaga
5042,catalunya,barcelona,font_rubi,41.43423,1.591408,570.7221,7.637337962899622,Málaga
5043,catalunya,barcelona,franqueses_del_valles_,41.61889,2.2980560000000003,193.2448,16.284512022999486,Gerona
5044,catalunya,barcelona,gaia,41.91722,1.9248900000000002,476.87800000000004,50.76627249832803,Sardañola_del_Vallés
5045,catalunya,barcelona,gallifa,41.69324,2.115268,499.525,22.69978080101257,Sardañola_del_Vallés
5046,catalunya,barcelona,garriga_,41.68537,2.285918,254.3281,20.00859508871764,Gerona
5047,catalunya,barcelona,gava,41.30317,2.003213,17.60962,2.3635934190830485,Viladecans
5048,catalunya,barcelona,gelida,41.44048,1.862745,179.6132,16.610440851375472,Tarrasa
5049,catalunya,barcelona,gironella,42.03363,1.8825,448.126,64.1310350267714,Sardañola_del_Vallés
5050,catalunya,barcelona,gisclareny,42.25015,1.786561,1322.767,89.47570556982605,Sardañola_del_Vallés
5051,catalunya,barcelona,granada_,41.37685,1.7194939999999999,262.5426,17.446450582466763,Villanueva_y_Geltrú
5052,catalunya,barcelona,granera,41.725629999999995,2.0615810000000003,770.4465,27.00835394287186,Sardañola_del_Vallés
5053,catalunya,barcelona,granollers,41.60821,2.287789,153.9423,16.941146563001286,Gerona
5054,catalunya,barcelona,gualba,41.73145,2.502726,179.8176,15.768960228989403,Gerona
5055,catalunya,barcelona,guardiola_de_bergueda,42.23344,1.879111,736.9873,85.47007232549291,Sardañola_del_Vallés
5056,catalunya,barcelona,gurb,41.95394,2.235545,510.7029,45.65380979363161,Gerona
5057,catalunya,barcelona,hospitalet_de_llobregat_,41.35958,2.099704,15.67791,1.9600902016943569,Cornellá_de_Llobregat
5058,catalunya,barcelona,hostalets_de_pierola_,41.53416,1.765952,369.2267,25.00726807451029,Málaga
5059,catalunya,barcelona,igualada,41.57877,1.617193,324.2647,19.212661344732044,Málaga
5060,catalunya,barcelona,jorba,41.60049,1.546195,392.2477,19.34992996094833,Málaga
5061,catalunya,barcelona,llacuna_,41.39901,2.197244,2.9973240000000003,3.5331397983216624,Granollers
5062,catalunya,barcelona,llagosta_,41.51321,2.193246,54.71911,5.1322070868156535,Sardañola_del_Vallés
5063,catalunya,barcelona,llica_d_amunt,41.60865,2.239443,130.7585,15.578689082241675,Sardañola_del_Vallés
5064,catalunya,barcelona,llica_de_vall,41.59081,2.2427330000000003,116.4834,14.102699702201939,Sardañola_del_Vallés
5065,catalunya,barcelona,llinars_del_valles,41.63935,2.404427,188.90599999999998,8.987238851990131,Gerona
5066,catalunya,barcelona,lluca,42.05048,2.035043,751.5039,62.94717331366272,Sardañola_del_Vallés
5067,catalunya,barcelona,malgrat_de_mar,41.64655,2.741634,9.097663,21.84931579147649,Gerona
5068,catalunya,barcelona,malla,41.88734,2.235119,575.686,39.26000074110249,Gerona
5069,catalunya,barcelona,manlleu,41.99995,2.2841650000000002,453.0776,48.68865697369411,Gerona
5070,catalunya,barcelona,manresa,41.72517,1.8233529999999998,236.03400000000002,35.51483270157479,San_Cugat_del_Vallés
5071,catalunya,barcelona,marganell,41.640390000000004,1.792257,313.6546,30.541975578840518,San_Cugat_del_Vallés
5072,catalunya,barcelona,martorell,41.47355,1.927682,66.23137,12.700703606532086,San_Cugat_del_Vallés
5073,catalunya,barcelona,martorelles,41.52577,2.242882,115.5095,9.44823567681156,Sardañola_del_Vallés
5074,catalunya,barcelona,masies_de_roda_,41.98956,2.317853,469.4734,46.67972713491068,Gerona
5075,catalunya,barcelona,masies_de_voltrega_,42.02114,2.234093,536.5225,52.439755110080796,Gerona
5076,catalunya,barcelona,masnou_,41.47931,2.319244,10.36085,14.982930904872953,Sardañola_del_Vallés
5077,catalunya,barcelona,masquefa,41.50307,1.811926,258.067,22.637710041209914,San_Cugat_del_Vallés
5078,catalunya,barcelona,matadepera,41.5967,2.0267470000000003,421.1513,14.773898774193942,San_Cugat_del_Vallés
5079,catalunya,barcelona,mataro,41.5375,2.445278,20.37009,6.924842934482071,Gerona
5080,catalunya,barcelona,mediona,41.48333,1.616667,526.9124,11.391852306379096,Málaga
5081,catalunya,barcelona,moia,41.81277,2.097428,730.1093,36.0755807127803,Sardañola_del_Vallés
5082,catalunya,barcelona,molins_de_rei,41.413920000000005,2.015836,33.16643,8.21783232053236,San_Cugat_del_Vallés
5083,catalunya,barcelona,mollet_del_valles,41.54052,2.2135290000000003,74.09034,8.311437715136794,Sardañola_del_Vallés
5084,catalunya,barcelona,monistrol_de_calders,41.76059,2.0142330000000004,452.798,31.86245386752385,Sardañola_del_Vallés
5085,catalunya,barcelona,monistrol_de_montserrat,41.60986,1.8431540000000002,168.2423,25.11631422501973,San_Cugat_del_Vallés
5086,catalunya,barcelona,montcada_i_reixac,41.48231,2.188504,37.0056,4.131071410646116,Sardañola_del_Vallés
5087,catalunya,barcelona,montclar,42.01806,1.7640810000000002,699.5048,66.35958407926397,San_Cugat_del_Vallés
5088,catalunya,barcelona,montesquiu,42.110009999999996,2.2101740000000003,575.4601,62.3142121866541,Gerona
5089,catalunya,barcelona,montgat,41.46645,2.2790880000000002,22.97567,11.883096222380164,Sardañola_del_Vallés
5090,catalunya,barcelona,montmajor,42.01777,1.735123,757.0117,67.31611343025516,San_Cugat_del_Vallés
5091,catalunya,barcelona,montmaneu,41.62574,1.414676,714.0361,22.90209221854917,Málaga
5092,catalunya,barcelona,montmelo,41.55146,2.248465,84.53434,11.328149491774175,Sardañola_del_Vallés
5093,catalunya,barcelona,montornes_del_valles,41.54255,2.263779,100.0693,11.850751572234753,Sardañola_del_Vallés
5094,catalunya,barcelona,montseny,41.76001,2.394918,535.3168,20.493820632822327,Gerona
5095,catalunya,barcelona,muntanyola,41.87836,2.177301,802.8712,41.26053225294028,Gerona
5096,catalunya,barcelona,mura,41.69948,1.976545,470.6466,26.9371414047078,San_Cugat_del_Vallés
5097,catalunya,barcelona,navarcles,41.75158,1.903257,255.0479,34.59761565019621,San_Cugat_del_Vallés
5098,catalunya,barcelona,navas,41.90007,1.8793630000000001,371.9668,50.488106526236585,Sardañola_del_Vallés
5099,catalunya,barcelona,nou_de_bergueda_,42.16599,1.8847650000000002,865.2148,78.10937629333263,Sardañola_del_Vallés
5100,catalunya,barcelona,odena,41.60673,1.640909,404.7818,22.89408722281361,Málaga
5101,catalunya,barcelona,olerdola,41.32195,1.7230560000000001,179.9567,11.342759074763384,Villanueva_y_Geltrú
5102,catalunya,barcelona,olesa_de_bonesvalls,41.35301,1.8498869999999998,273.3946,13.44805870444391,Tarrasa
5103,catalunya,barcelona,olesa_de_montserrat,41.5434,1.888153,105.90899999999999,17.945141322849622,San_Cugat_del_Vallés
5104,catalunya,barcelona,olivella,41.310340000000004,1.8122790000000002,207.4666,12.668743849878116,Villanueva_y_Geltrú
5105,catalunya,barcelona,olost,41.985820000000004,2.0957169999999996,572.0165,54.841916696565,Gerona
5106,catalunya,barcelona,olvan,42.057320000000004,1.9056369999999998,566.9895,66.02973235028783,Sardañola_del_Vallés
5107,catalunya,barcelona,oris,42.06,2.240278,570.6917,56.2264851933575,Gerona
5108,catalunya,barcelona,orista,41.93243,2.0603130000000003,467.3857,49.654241634224405,Sardañola_del_Vallés
5109,catalunya,barcelona,orpi,41.51867,1.575293,482.55300000000005,11.689639327405974,Málaga
5110,catalunya,barcelona,orrius,41.554990000000004,2.3551130000000002,254.5491,11.880664312434455,Gerona
5111,catalunya,barcelona,pacs_del_penedes,41.36156,1.669417,210.873,16.055610919734107,Málaga
5112,catalunya,barcelona,palafolls,41.664970000000004,2.749768,10.6715,23.15155718555955,Gerona
5113,catalunya,barcelona,palau_solita_i_plegamans,41.58862,2.179233,137.2143,11.445469806565685,Sardañola_del_Vallés
5114,catalunya,barcelona,palleja,41.42372,1.9967009999999998,43.74018,8.644779968091338,San_Cugat_del_Vallés
5115,catalunya,barcelona,palma_de_cervello_,41.413309999999996,1.967154,110.9084,8.90396699057921,Tarrasa
5116,catalunya,barcelona,papiol_,41.43895,2.010686,129.2383,6.731805963902597,San_Cugat_del_Vallés
5117,catalunya,barcelona,parets_del_valles,41.57355,2.233794,97.48323,12.139081498208526,Sardañola_del_Vallés
5118,catalunya,barcelona,perafita,42.0416,2.107158,753.5203,59.4173186673469,Gerona
5119,catalunya,barcelona,piera,41.51797,1.743268,282.57599999999996,22.511631691414014,Málaga
5120,catalunya,barcelona,pineda_de_mar,41.62751,2.689454,12.109630000000001,17.10448228559035,Gerona
5121,catalunya,barcelona,pla_del_penedes_,41.41798,1.71032,227.2813,17.592386094941094,Málaga
5122,catalunya,barcelona,pobla_de_claramunt_,41.55298,1.675936,272.2743,20.04961884836037,Málaga
5123,catalunya,barcelona,pobla_de_lillet_,42.24344,1.9747299999999999,854.4056,84.27005817391405,Gerona
5124,catalunya,barcelona,polinya,41.5575,2.156243,129.1282,7.62888736318433,Sardañola_del_Vallés
5125,catalunya,barcelona,pont_de_vilomara_i_rocafort_,41.699870000000004,1.870855,203.9381,30.92747889433639,San_Cugat_del_Vallés
5126,catalunya,barcelona,pontons,41.41599,1.5167,588.9841,2.090088590414461,Málaga
5127,catalunya,barcelona,prat_de_llobregat_,41.33047,2.0931490000000004,10.36917,0.2681629356581762,El_Prat_de_Llobregat
5128,catalunya,barcelona,prats_de_llucanes,42.00874,2.028578,709.0973,58.435510914506,Sardañola_del_Vallés
5129,catalunya,barcelona,prats_de_rei_,41.7055,1.541531,614.0353,30.838104205975803,Málaga
5130,catalunya,barcelona,premia_de_dalt,41.50655,2.343058,133.3237,15.355159769271022,Gerona
