población,distanica_km,cuidad_mas_cercana
grijota,22.52020774658433,Palencia
guardo,62.52264474915743,León
guaza_de_campos,43.478194555927956,León
hermedes_de_cerrato,23.425710790084292,Palencia
herrera_de_pisuerga,66.13650979387661,Palencia
herrera_de_valdecanas,11.26851562144483,Palencia
hontoria_de_cerrato,14.105950721519651,Palencia
hornillos_de_cerrato,4.128611560662686,Palencia
husillos,19.859407808642345,Palencia
itero_de_la_vega,32.333456270601786,Palencia
lagartos,36.13914991175412,León
lantadilla,38.05795221150449,Palencia
ledigos,39.06019983147889,León
loma_de_ucieza,53.53747856619642,Palencia
lomas,35.9195547328522,Palencia
magaz_de_pisuerga,9.14597652793355,Palencia
manquillos,30.624178221755013,Palencia
mantinos,59.81978358774994,León
marcilla_de_campos,35.819119741925,Palencia
mazariegos,32.83639091370517,Palencia
mazuecos_de_valdeginate,46.349300830690844,León
melgar_de_yuso,28.713043461591763,Palencia
meneses_de_campos,50.0412982776704,Palencia
micieces_de_ojeda,67.11486709205832,Torrelavega
monzon_de_campos,19.25694929949275,Palencia
moratinos,33.9605405828227,León
muda,47.17337107574274,Torrelavega
nogal_de_las_huertas,51.04205566141754,Palencia
olea_de_boedo,68.59413547866708,Palencia
olmos_de_ojeda,62.55108286915056,Torrelavega
osornillo,41.226840206092994,Palencia
osorno_la_mayor,45.74998937246804,Palencia
palencia,17.50892324524936,Palencia
palenzuela,18.98847986617966,Palencia
paramo_de_boedo,64.655677597584,Palencia
paredes_de_nava,35.280415652444205,Palencia
payo_de_ojeda,65.14881115230102,Torrelavega
pedraza_de_campos,34.34385864350183,Palencia
pedrosa_de_la_vega,50.64633027847849,León
perales,30.466142092185954,Palencia
pernia_,45.54471362874739,Torrelavega
pina_de_campos,25.673046406009412,Palencia
pino_del_rio,53.8985654029884,León
poblacion_de_arroyo,38.382940649376174,León
poblacion_de_campos,31.795777922168625,Palencia
poblacion_de_cerrato,24.72630659574513,Palencia
polentinos,50.4036314726251,Torrelavega
pomar_de_valdivia,48.93148262691532,Torrelavega
poza_de_la_vega,50.75804632840576,León
pozo_de_urama,38.54033931280792,León
pradanos_de_ojeda,63.454317196172674,Torrelavega
puebla_de_valdavia_,69.28387168610429,León
quintana_del_puente,13.220233672317278,Palencia
quintanilla_de_onsona,56.84636565691409,León
reinoso_de_cerrato,5.867359576083221,Palencia
renedo_de_la_vega,53.35313206413607,León
requena_de_campos,34.31683193982653,Palencia
respenda_de_la_pena,69.90394727160215,León
revenga_de_campos,34.32012985278469,Palencia
revilla_de_collazos,71.68879730517533,Palencia
ribas_de_campos,23.616859523948733,Palencia
riberos_de_la_cueza,45.57402208328315,Palencia
saldana,52.7458855652745,León
salinas_de_pisuerga,48.72675083655817,Torrelavega
san_cebrian_de_campos,28.388824401854762,Palencia
san_cebrian_de_muda,45.4129932964806,Torrelavega
san_cristobal_de_boedo,60.329591244829885,Palencia
san_mames_de_campos,44.37436043919956,Palencia
san_roman_de_la_cuba,41.09409549170704,León
santa_cecilia_del_alcor,28.973192161505466,Palencia
santa_cruz_de_boedo,58.50333224629156,Palencia
santervas_de_la_vega,47.287987105028144,León
santibanez_de_ecla,62.00696090503274,Torrelavega
santibanez_de_la_pena,70.57524364624972,León
santoyo,23.964130009830445,Palencia
serna_,54.28892793421593,Palencia
soto_de_cerrato,10.46889831260575,Palencia
sotobanado_y_priorato,66.5346235856125,Palencia
tabanera_de_cerrato,16.51045489434274,Palencia
tabanera_de_valdavia,61.960396342331,León
tamara_de_campos,23.4266554688465,Palencia
tariego_de_cerrato,16.96712497324682,Palencia
torquemada,3.7797364515038048,Palencia
torremormojon,38.080043513979646,Palencia
triollo,61.8443996584425,Torrelavega
valbuena_de_pisuerga,17.513156483367368,Palencia
valde_ucieza,48.91464014605956,Palencia
valdeolmillos,8.070494059191795,Palencia
valderrabano,62.499944706497914,León
valle_de_cerrato,13.799866122541445,Palencia
valle_del_retortillo,46.78266310316718,Palencia
velilla_del_rio_carrion,65.75871756359167,León
venta_de_banos,16.853835141476548,Palencia
vertavillo,18.67416211093697,Palencia
vid_de_ojeda_,67.09623963349557,Torrelavega
villabasta_de_valdavia,64.50479556883067,León
villacidaler,33.78836231188792,León
villaconancio,16.30920383620287,Palencia
villada,33.00411052507822,León
villaeles_de_valdavia,66.07135242861594,León
villahan,16.606010918924405,Palencia
villaherreros,44.84337136838341,Palencia
villalaco,17.972346105246142,Palencia
villalba_de_guardo,58.42247167422649,León
villalcazar_de_sirga,39.7648371268882,Palencia
villalcon,40.56095729017525,León
villalobon,15.554080917428696,Palencia
villaluenga_de_la_vega,50.56830672771207,León
villamartin_de_campos,28.45818901043677,Palencia
villamediana,6.517085880782694,Palencia
villameriel,60.08059611899783,Palencia
villamoronta,52.902101882393,León
villamuera_de_la_cueza,41.84394869966643,Palencia
villamuriel_de_cerrato,17.163331027821222,Palencia
villanueva_del_rebollar,43.970891902508924,Palencia
villanuno_de_valdavia,58.897441380106194,Palencia
villaprovedo,57.69801295101586,Palencia
villarmentero_de_campos,36.262708463511,Palencia
villarrabe,46.15071687499877,León
villarramiel,49.24305545561654,Palencia
villasarracino,48.10283486696827,Palencia
villasila_de_valdavia,62.35778537233491,Palencia
villaturde,50.91184246647644,Palencia
villaumbrales,26.16324564484303,Palencia
villaviudas,4.652656187297347,Palencia
villerias_de_campos,44.73089474950561,Palencia
villodre,24.343707926678587,Palencia
villodrigo,24.581175403030876,Palencia
villoldo,35.50561972244262,Palencia
villota_del_paramo,45.662809183365184,León
villovieco,35.44234969171793,Palencia
abusejo,64.376685204776,Sagunto
agallas,89.15130554295177,Sagunto
ahigal_de_los_aceiteros,118.57958142912146,Sagunto
ahigal_de_villarino,79.45492330899184,Zamora
alameda_de_gardon_,115.06670605361437,Sagunto
alamedilla_,121.14324898225591,Sagunto
alaraz,21.8910984107933,Sagunto
alba_de_tormes,29.96241295543415,Sagunto
alba_de_yeltes,78.3520751963737,Sagunto
alberca_,60.7979612611281,Sagunto
albergueria_de_arganan_,120.90762621994226,Sagunto
alconada,38.08370290768887,Sagunto
aldea_del_obispo,118.7228644706781,Sagunto
aldeacipreste,46.98288250262565,Sagunto
aldeadavila_de_la_ribera,98.25341103142256,Zamora
aldealengua,36.33130086095536,Zamora
aldeanueva_de_figueroa,18.052346312921358,Zamora
aldeanueva_de_la_sierra,59.25209095226431,Sagunto
aldearrodrigo,36.530448690670745,Zamora
aldearrubia,32.727639890154364,Zamora
aldeaseca_de_alba,27.948466662397124,Sagunto
aldeaseca_de_la_frontera,44.414113593318014,Sagunto
aldeatejada,46.386213627341654,Sagunto
aldeavieja_de_tormes,18.398982661307755,Sagunto
aldehuela_de_la_boveda,62.62081035795624,Sagunto
aldehuela_de_yeltes,72.00661017235926,Sagunto
almenara_de_tormes,40.808913910685725,Zamora
almendra,74.90615981635261,Zamora
anaya_de_alba,19.280776175222194,Sagunto
anover_de_tormes,42.9599443930956,Zamora
arabayona_de_mogica,28.632446174856845,Zamora
arapiles,41.5059585739051,Sagunto
arcediano,24.774086236651627,Zamora
arco_,37.82387050279527,Zamora
armenteros,4.9530578077414145,Sagunto
atalaya_,86.06458092097782,Sagunto
babilafuente,35.967725597113315,Zamora
banobarez,106.93767241147013,Sagunto
barbadillo,54.59836912292208,Zamora
barbalos,47.37115552491159,Sagunto
barceo,87.97118536943034,Zamora
barruecopardo,104.63702476933977,Zamora
bastida_,55.66706384718407,Sagunto
bejar,37.272433161099244,Sagunto
belena,27.830550920723308,Sagunto
bermellar,107.62429254971413,Zamora
berrocal_de_huebra,53.205622557343204,Sagunto
berrocal_de_salvatierra,25.42840915199372,Sagunto
boada,81.13985565060824,Sagunto
bodon_,99.89044221282118,Sagunto
bogajo,100.47123538687201,Zamora
bouza_,121.28941043875416,Sagunto
boveda_del_rio_almar,35.66475381375075,Sagunto
brincones,78.03752490076661,Zamora
buenamadre,78.46410161998612,Sagunto
buenavista,28.311321123523012,Sagunto
cabaco_,61.56831467620465,Sagunto
cabeza_de_bejar_,23.751729092062092,Sagunto
cabeza_del_caballo,94.75543442229812,Zamora
cabezabellosa_de_la_calzada,28.71907688619028,Zamora
cabrerizos,38.27440613879853,Zamora
cabrillas,68.5412820909515,Sagunto
calvarrasa_de_abajo,40.3376540035074,Zamora
calvarrasa_de_arriba,40.71008955356169,Sagunto
calzada_de_bejar_,39.44521564280239,Sagunto
calzada_de_don_diego,56.46951087320954,Sagunto
calzada_de_valdunciel,31.78848461641014,Zamora
campillo_de_azaba,109.13215473277629,Sagunto
campo_de_penaranda_,38.377109353178,Zamora
candelario,36.8022206095605,Sagunto
canillas_de_abajo,58.14281759877215,Zamora
cantagallo,41.73683099474267,Sagunto
cantalapiedra,29.58933949289873,Zamora
cantalpino,29.328114281585194,Zamora
cantaracillo,42.01696454250077,Sagunto
carbajosa_de_la_sagrada,44.16992013032065,Zamora
carpio_de_azaba,105.3607064216212,Sagunto
carrascal_de_barregas,44.35448112292531,Zamora
carrascal_del_obispo,54.952049113057576,Sagunto
casafranca,30.621178220686645,Sagunto
casas_del_conde_,54.51795861293207,Sagunto
casillas_de_flores,116.46402974472514,Sagunto
castellanos_de_moriscos,33.381587147999085,Zamora
castellanos_de_villiquera,34.359010794570196,Zamora
castillejo_de_martin_viejo,106.14015759888528,Sagunto
castraz,80.31482820710693,Sagunto
cepeda,55.48069822179279,Sagunto
cereceda_de_la_sierra,58.42586118696458,Sagunto
cerezal_de_penahorcada,102.51989692470406,Zamora
cerralbo,101.80982963751958,Zamora
cerro_,51.34232291538888,Sagunto
cespedosa_de_tormes,15.592258105365255,Sagunto
chagarcia_medianero,8.961199668884738,Sagunto
cilleros_de_la_bastida,55.84520802145965,Sagunto
ciperez,77.81618320598483,Zamora
ciudad_rodrigo,94.89312846877351,Sagunto
coca_de_alba,34.37297033851174,Sagunto
colmenar_de_montemayor,50.75875934083307,Sagunto
cordovilla,39.030257736120326,Zamora
cristobal,42.78723192594686,Sagunto
cubo_de_don_sancho_,84.43737280641787,Sagunto
dios_le_guarde,77.65242454990296,Sagunto
doninos_de_ledesma,58.3862994901337,Zamora
doninos_de_salamanca,45.18249479616442,Zamora
ejeme,24.8047900653277,Sagunto
encina_,62.53956790611129,Zamora
encina_de_san_silvestre,62.53956790611129,Zamora
encinas_de_abajo,40.68771084459573,Zamora
encinas_de_arriba,26.094223456651033,Sagunto
encinasola_de_los_comendadores,95.48964981794443,Zamora
endrinal,34.274014467956164,Sagunto
escurial_de_la_sierra,47.192303210503,Sagunto
espadana,74.80144872976692,Zamora
espeja,111.26887026533859,Sagunto
espino_de_la_orbada,21.547114360443345,Zamora
florida_de_liebana,40.00880907239932,Zamora
forfoleda,33.73507932820082,Zamora
frades_de_la_sierra,33.91472129944639,Sagunto
fregeneda_,123.67175800574378,Zamora
fresnedoso,30.17182896973796,Sagunto
fresno_alhandiga,24.191590983000523,Sagunto
fuente_de_san_esteban_,76.79672899584595,Sagunto
fuenteguinaldo,109.11968757142405,Sagunto
fuenteliante,104.50945858571336,Sagunto
fuenterroble_de_salvatierra,28.220722637923927,Sagunto
fuentes_de_bejar,25.821926667794372,Sagunto
fuentes_de_onoro,119.25955030495784,Sagunto
gajates,23.833772624090177,Sagunto
galindo_y_perahuy,53.135498773020345,Zamora
galinduste,15.824583091831286,Sagunto
galisancho,23.34317676126869,Sagunto
gallegos_de_arganan,110.4033001965554,Sagunto
gallegos_de_solmiron,5.4713587845072125,Sagunto
garcibuey,50.596507524308564,Sagunto
garcihernandez,32.39568391713035,Sagunto
garcirrey,71.70015405250196,Sagunto
gejuelo_del_barro,61.60003055790556,Zamora
golpejas,50.769478459792396,Zamora
gomecello,29.45318229873869,Zamora
guadramiro,92.84438453285931,Zamora
guijo_de_avila,20.736294888195147,Sagunto
guijuelo,23.18316329740573,Sagunto
herguijuela_de_ciudad_rodrigo,95.783005486878,Sagunto
herguijuela_de_la_sierra,58.5533160546191,Sagunto
herguijuela_del_campo,39.711303590350546,Sagunto
hinojosa_de_duero,118.0381287168498,Zamora
horcajo_de_montemayor,44.886948578358535,Sagunto
horcajo_medianero,7.823856890410191,Sagunto
hoya_,31.134153719794874,Sagunto
huerta,36.94658177629015,Zamora
iruelos,75.64816253109916,Zamora
ituero_de_azaba,109.60598728424887,Sagunto
juzbado,42.38719875412276,Zamora
lagunilla,55.55918273187089,Sagunto
larrodrigo,19.129730543114928,Sagunto
ledesma,51.46174589077836,Zamora
ledrada,29.28372174296988,Sagunto
linares_de_riofrio,44.070541485423405,Sagunto
lumbrales,113.69476162215106,Zamora
machacon,41.03200725624987,Sagunto
macotera,30.560032553796486,Sagunto
madronal,57.1912900339014,Sagunto
maillo_,65.97792931211592,Sagunto
malpartida,25.665969969448966,Sagunto
mancera_de_abajo,34.51138594302832,Sagunto
manzano_,71.4624306722492,Zamora
martiago,93.10008160288194,Sagunto
martin_de_yeltes,78.49108998379046,Sagunto
martinamor,31.228974412046515,Sagunto
masueco,95.81722092915349,Zamora
mata_de_ledesma_,54.87926028969203,Zamora
matilla_de_los_canos_del_rio,53.91709748976302,Sagunto
maya_,22.26695888809289,Sagunto
membribe_de_la_sierra,36.83807076158498,Sagunto
mieza,104.65399989671057,Zamora
milano_,98.81742320032585,Zamora
miranda_de_azan,42.507267511851104,Sagunto
miranda_del_castanar,51.39879618890809,Sagunto
mogarraz,55.86807420236761,Sagunto
molinillo,47.3573222785032,Sagunto
monforte_de_la_sierra,56.24575282199167,Sagunto
monleon,37.8240907736599,Sagunto
monleras,66.21453783137989,Zamora
monsagro,74.03032971472673,Sagunto
montejo,20.08039726164699,Sagunto
montemayor_del_rio,48.60745269780642,Sagunto
monterrubio_de_armuna,34.27479765645134,Zamora
monterrubio_de_la_sierra,32.27343761656693,Sagunto
morasverdes,74.04826701409371,Sagunto
morille,36.333348950683416,Sagunto
morinigo,36.87999439938076,Zamora
moriscos,34.310264186459925,Zamora
moronta,89.73776343089867,Zamora
mozarbez,38.40569837632097,Sagunto
narros_de_matalayegua,46.77694993181785,Sagunto
nava_de_bejar,25.75437464899725,Sagunto
nava_de_francia,60.704668635366275,Sagunto
nava_de_sotrobal,36.809789369309186,Sagunto
navacarros,32.83625130284364,Sagunto
navales,25.259009440661586,Sagunto
navalmoral_de_bejar,36.31821926998824,Sagunto
navamorales,12.32697748006666,Sagunto
navarredonda_de_la_rinconada,51.8879450973001,Sagunto
navasfrias,124.02178988856363,Sagunto
negrilla_de_palencia,26.045557256524855,Zamora
olmedo_de_camaces,108.73110737844574,Sagunto
orbada_,22.086835763751687,Zamora
pajares_de_la_laguna,24.13783310056461,Zamora
palacios_del_arzobispo,39.729427590622024,Zamora
palaciosrubios,34.81464190153473,Zamora
palencia_de_negrilla,26.235339731881627,Zamora
parada_de_arriba,45.11599635807754,Zamora
parada_de_rubiales,17.04185808346293,Zamora
paradinas_de_san_juan,43.089782964804755,Zamora
pastores,93.96457695300028,Sagunto
payo_,116.62431106189966,Sagunto
pedraza_de_alba,20.614225936217366,Sagunto
pedrosillo_de_alba,28.092603845546066,Sagunto
pedrosillo_de_los_aires,30.350973783328303,Sagunto
pedrosillo_el_ralo,27.66435070582695,Zamora
pedroso_de_la_armuna_,24.80110996753789,Zamora
pelabravo,41.81281630463243,Zamora
pelarrodriguez,77.07778868277047,Sagunto
pelayos,17.181408761717673,Sagunto
pena_,90.51719528631952,Zamora
penacaballera,46.37856751499909,Sagunto
penaparda,111.040693506481,Sagunto
penaranda_de_bracamonte,40.68954514992628,Sagunto
penarandilla,34.73124242763316,Sagunto
peralejos_de_abajo,83.29004013329126,Zamora
peralejos_de_arriba,80.87458947568416,Zamora
perena_de_la_ribera,90.02367984099871,Zamora
peromingo,33.633915707498176,Sagunto
pinedas,49.35475996575674,Sagunto
pino_de_tormes_,40.753677758078176,Zamora
pitiegua,26.576336815469627,Zamora
pizarral,21.961485856634532,Sagunto
poveda_de_las_cintas,32.199858451639656,Zamora
pozos_de_hinojo,91.37661941024672,Zamora
puebla_de_azaba,114.7886024309026,Sagunto
puebla_de_san_medel,29.16566441783547,Sagunto
puebla_de_yeltes,66.35591492852346,Sagunto
puente_del_congosto,13.991205724723885,Sagunto
puertas,73.68051657969573,Zamora
puerto_de_bejar,44.30425512026103,Sagunto
puerto_seguro,118.261215577536,Sagunto
ragama,43.176550429472755,Zamora
redonda_,117.264102011212,Zamora
retortillo,84.95414455132403,Sagunto
rinconada_de_la_sierra_,52.63999550459978,Sagunto
robleda,104.29285171005131,Sagunto
robliza_de_cojos,58.83557962855503,Sagunto
rollan,54.06289537074122,Zamora
saelices_el_chico,104.75832442706991,Sagunto
sagrada_,60.00202737986818,Sagunto
sahugo_,98.33377705917948,Sagunto
salamanca,41.319129830109894,Zamora
saldeana,104.36452265491934,Zamora
salmoral,29.865590048800346,Sagunto
salvatierra_de_tormes,16.7385274353262,Sagunto
san_cristobal_de_la_cuesta,33.16385514174895,Zamora
san_esteban_de_la_sierra,43.364161644195775,Sagunto
san_felices_de_los_gallegos,114.48075931807341,Sagunto
san_martin_del_castanar,56.41676898167655,Sagunto
san_miguel_de_valero,44.24863820046361,Sagunto
san_miguel_del_robledo,54.515187916083256,Sagunto
san_morales,34.428130198789034,Zamora
san_munoz,65.74026582153543,Sagunto
san_pedro_de_rozados,37.575080639942776,Sagunto
san_pedro_del_valle,45.408394742918205,Zamora
san_pelayo_de_guarena,39.71870802913645,Zamora
sanchon_de_la_ribera,84.02063999670956,Zamora
sanchon_de_la_sagrada,56.17730461658682,Sagunto
sanchotello,33.25415210408565,Sagunto
sancti_spiritus,85.81010187058936,Sagunto
sando,66.63111140004692,Zamora
santa_maria_de_sando,67.20182207414565,Zamora
santa_marta_de_tormes,41.84738331890861,Zamora
santiago_de_la_puebla,27.770656792633357,Sagunto
santibanez_de_bejar,20.08351743140516,Sagunto
santibanez_de_la_sierra,44.3861793337838,Sagunto
santiz,38.720472271356655,Zamora
santos_,33.63140944831365,Sagunto
sardon_de_los_frailes,69.33337551246704,Zamora
saucelle,112.66060865413871,Zamora
sepulcro_hilario,68.03192334955763,Sagunto
sequeros,53.155571295981865,Sagunto
serradilla_del_arroyo,81.3211771055292,Sagunto
serradilla_del_llano,81.16331602218659,Sagunto
sierpe_,39.4373367277718,Sagunto
sieteiglesias_de_tormes,24.263952947555822,Sagunto
sobradillo,120.84864332473568,Zamora
sorihuela,27.32638590373943,Sagunto
sotoserrano,55.53581549521103,Sagunto
tabera_de_abajo,63.24230341795178,Sagunto
tala_,11.829751614399939,Sagunto
tamames,60.23139151847667,Sagunto
tarazona_de_guarena,22.06102526608949,Zamora
tardaguila,23.12257197831791,Zamora
tejado_,18.44334727416514,Sagunto
tejeda_y_segoyuela,53.03427856567698,Sagunto
tenebron,80.88975129984898,Sagunto
terradillos,32.32986784446488,Sagunto
topas,22.185605017056094,Zamora
tordillos,31.86603443515835,Sagunto
tornadizo_,41.73550863652165,Sagunto
torresmenudas,35.701605286138076,Zamora
trabanca,78.50014241587692,Zamora
tremedal_de_tormes,66.1175871596247,Zamora
valdecarros,22.286152608624423,Sagunto
valdefuentes_de_sangusin,38.13949048065975,Sagunto
valdehijaderos,41.402019289809544,Sagunto
valdelacasa,31.532771804335628,Sagunto
valdelageve,54.658302426251296,Sagunto
valdelosa,31.316852077831502,Zamora
valdemierque,31.96266743082231,Sagunto
valderrodrigo,92.39020033298841,Zamora
valdunciel,30.24160339374044,Zamora
valero,46.00450900430541,Sagunto
vallejera_de_riofrio,32.545667992138874,Sagunto
valsalabroso,90.51186806029229,Zamora
valverde_de_valdelacasa,33.75202729724801,Sagunto
valverdon,38.8354075041448,Zamora
vecinos,46.50040510127902,Sagunto
vega_de_tirados,47.66686683943853,Zamora
veguillas_,39.86013076915165,Sagunto
velles_,41.3968069427197,Zamora
ventosa_del_rio_almar,40.1564237558291,Sagunto
vidola_,88.33081709268117,Zamora
villaflores,30.10214269998443,Zamora
villagonzalo_de_tormes,36.81105939038869,Sagunto
villalba_de_los_llanos,54.74139799967735,Sagunto
villamayor,38.868369515946384,Zamora
villanueva_del_conde,52.180906583589824,Sagunto
villar_de_arganan,112.00823099167515,Sagunto
villar_de_ciervo,114.56339684032051,Sagunto
villar_de_gallimazo,40.81181467830499,Zamora
villar_de_la_yegua,111.43828786246412,Sagunto
villar_de_peralonso,71.18344191473369,Zamora
villar_de_samaniego,85.62902126501406,Zamora
villares_de_la_reina,36.60042600282739,Zamora
villares_de_yeltes,91.60468477754999,Sagunto
villarino_de_los_aires,85.24424492450396,Zamora
villarmayor,54.01793335575124,Zamora
villarmuerto,81.03630064040274,Zamora
villasbuenas,99.4960838446982,Zamora
villasdardo,68.16018771112289,Zamora
villaseco_de_los_gamitos,62.753501807365296,Zamora
villaseco_de_los_reyes,63.319806694030746,Zamora
villasrubias,108.09563505390804,Sagunto
villaverde_de_guarena,27.025972040611915,Zamora
villavieja_de_yeltes,96.22042493906187,Sagunto
villoria,34.561489394197196,Zamora
villoruela,32.842912920367326,Zamora
vilvestre,108.39750816585628,Zamora
vitigudino,88.88361254866493,Zamora
yecla_de_yeltes,94.8902802401413,Zamora
zamarra,89.27217051108009,Sagunto
zamayon,36.002827941419355,Zamora
zarapicos,43.972076879412924,Zamora
zarza_de_pumareda_,99.67862424525221,Zamora
zorita_de_la_frontera,38.18388042092195,Zamora
abades,41.93101603271955,Segovia
adrada_de_piron,49.66723859155094,Valladolid
adrados,27.40797589307049,Valladolid
aguilafuente,32.7779704930904,Valladolid
alconada_de_maderuelo,79.82968377112107,Valladolid
aldea_real,79.51723726343047,Valladolid
aldealcorvo,56.513056949227135,Valladolid
aldealengua_de_pedraza,60.389085826949255,Segovia
aldealengua_de_santa_maria,81.50992300114835,Valladolid
aldeanueva_de_la_serrezuela,55.56802620328594,Valladolid
aldeanueva_del_codonal,35.340345839874395,Valladolid
aldeasona,33.32970362090774,Valladolid
aldehorno,56.71813103930271,Valladolid
aldehuela_del_codonal,38.13338657037632,Valladolid
aldeonte,63.821096252072316,Valladolid
anaya,45.38587565432544,Valladolid
ane,40.989102582968634,Valladolid
arahuetes,56.28501113049133,Valladolid
arcones,65.05796905333139,San_Sebastián_de_los_Reyes
arevalillo_de_cega,52.47227727140104,Valladolid
armuna,36.220662293802455,Valladolid
ayllon,80.48452590578697,Zaragoza
barbolla,64.46297165049168,Valladolid
basardilla,51.05001825026583,Segovia
bercial,48.56209527608048,Segovia
bercimuel,72.530368605226,Valladolid
bernardos,30.03009840633162,Valladolid
bernuy_de_porreros,48.05069209236425,Segovia
boceguillas,67.20259038044017,Valladolid
brieva,51.01388259634991,Valladolid
caballar,49.72263387573914,Valladolid
cabanas_de_polendos,45.27355994162751,Valladolid
cabezuela,45.70123354815794,Valladolid
calabazas_de_fuentiduena,36.324066035129256,Valladolid
campo_de_san_pedro,74.75540486546173,Valladolid
cantalejo,45.187276417239524,Valladolid
cantimpalos,42.284346221168654,Valladolid
carbonero_el_mayor,33.09105043368024,Valladolid
carrascal_del_rio,45.329652059650094,Valladolid
casla,69.8364375280837,San_Sebastián_de_los_Reyes
castillejo_de_mesleon,71.03452112626796,Valladolid
castro_de_fuentiduena,48.855248367136184,Valladolid
castrojimeno,49.64589087205226,Valladolid
castroserna_de_abajo,62.33646835061264,Valladolid
castroserracin,53.141306529507034,Valladolid
cedillo_de_la_torre,69.69715297982084,Valladolid
cerezo_de_abajo,73.3725371117293,Valladolid
cerezo_de_arriba,75.5222205697047,Valladolid
chane,5.792234682946527,Valladolid
cilleruelo_de_san_mames,72.96292559970206,Valladolid
cobos_de_fuentiduena,42.77362083417836,Valladolid
coca,20.206813872630306,Valladolid
codorniz,38.347678742380964,Valladolid
collado_hermoso,53.667152311883214,Segovia
condado_de_castilnovo,60.57874437932981,Valladolid
corral_de_ayllon,81.8530796983872,Valladolid
cozuelos_de_fuentiduena,28.77126880258367,Valladolid
cubillo,53.55126699671238,Valladolid
cuellar,10.38557168212226,Valladolid
cuevas_de_provanco,43.32607577779628,Valladolid
domingo_garcia,30.960819964120088,Valladolid
donhierro,37.2523145375011,Valladolid
duruelo,68.25600790778805,Valladolid
encinas,64.47757176514874,Valladolid
encinillas,47.638474501555535,Valladolid
escalona_del_prado,36.281906926058404,Valladolid
escarabajosa_de_cabezas,37.83111891550822,Valladolid
escobar_de_polendos,42.11443000048864,Valladolid
espinar_,22.230791015648933,Segovia
espirdo,47.579458689126675,Segovia
fresneda_de_cuellar,8.012488890618004,Valladolid
fresno_de_cantespino,78.57721978011134,Valladolid
fresno_de_la_fuente,66.36752736836826,Valladolid
frumales,21.259116941916798,Valladolid
fuente_de_santa_cruz,25.896269711683914,Valladolid
fuente_el_olmo_de_fuentiduena,36.70717497641802,Valladolid
fuente_el_olmo_de_iscar,12.955835586572881,Valladolid
fuentepelayo,28.987722118501026,Valladolid
fuentepinel,33.17960672534688,Valladolid
fuenterrebollo,43.73407814331722,Valladolid
fuentesauco_de_fuentiduena,31.739717266855504,Valladolid
fuentesoto,44.011385051167935,Valladolid
fuentiduena,38.77553057849791,Valladolid
gallegos,61.002057204812075,Segovia
garcillan,48.14684372454343,Valladolid
gomezserracin,14.727467298289806,Valladolid
grajera,69.00241268526989,Valladolid
honrubia_de_la_cuesta,62.75044655077581,Valladolid
hontalbilla,27.04930489193764,Valladolid
hontanares_de_eresma,47.20997551822988,Segovia
huertos_,46.214238833307384,Valladolid
ituero_y_lama,36.58889747978032,Segovia
juarros_de_riomoros,46.38374980122251,Segovia
juarros_de_voltoya,40.50808735729873,Valladolid
labajos,48.541270258512185,Segovia
laguna_de_contreras,36.22717298845087,Valladolid
languilla,83.5234443850328,Boadilla_del_Monte
lastras_de_cuellar,29.65782220609696,Valladolid
lastras_del_pozo,41.462238264441226,Segovia
lastrilla_,44.43592202939005,Segovia
losa_,32.662991035439006,Segovia
maderuelo,77.3407510459172,Valladolid
marazoleja,48.40605588515282,Valladolid
marazuela,46.22974642995278,Valladolid
martin_miguel,45.789094148768285,Segovia
martin_munoz_de_la_dehesa,41.61400488053663,Valladolid
martin_munoz_de_las_posadas,45.89521445722008,Valladolid
marugan,44.938426080407694,Segovia
mata_de_cuellar,2.812742986048093,Valladolid
matabuena,62.952845456496846,San_Sebastián_de_los_Reyes
matilla_,58.226820385832774,Valladolid
melque_de_cercos,37.70545791587985,Valladolid
membibre_de_la_hoz,29.517087561817625,Valladolid
miguelanez,30.47449795630557,Valladolid
montejo_de_arevalo,33.569303425256116,Valladolid
montejo_de_la_vega_de_la_serrezuela,67.94902503534053,Valladolid
monterrubio,39.01701354297824,Segovia
moral_de_hornuez,69.22706006296804,Valladolid
mozoncillo,77.01766094508505,Valladolid
munopedro,48.98520305529846,Segovia
munoveros,47.38934287327181,Valladolid
nava_de_la_asuncion,26.346330380378852,Valladolid
navafria,57.71210459374234,Segovia
navalilla,42.64692966488909,Valladolid
navalmanzano,24.686377636821398,Valladolid
navares_de_ayuso,61.22902786643977,Valladolid
navares_de_enmedio,59.85342759453403,Valladolid
navares_de_las_cuevas,57.56485655160135,Valladolid
navas_de_oro,21.557495289954602,Valladolid
navas_de_riofrio,33.41503961667866,Segovia
navas_de_san_antonio,30.540609147653733,Segovia
nieva,34.499125440122924,Valladolid
olombrada,23.43670158862379,Valladolid
orejana,60.826440682104796,Valladolid
ortigosa_de_pestano,33.85787802954607,Valladolid
ortigosa_del_monte,31.50697099901075,Segovia
otero_de_herreros,30.194193139673622,Segovia
pajarejos,70.87681129971625,Valladolid
palazuelos_de_eresma,40.165625312831175,Segovia
pedraza,60.10220566981322,Valladolid
pelayos_del_arroyo,54.651243072340506,Segovia
perosillo,24.95836698610672,Valladolid
pinarejos,18.928665729692444,Valladolid
pinarnegrillo,29.331603851993364,Valladolid
pradales,61.540497597347105,Valladolid
