,codigo_postal,municipio_limpio,ccaa,agencias_de_viajes,albergues,alojamientos_rurales,artesanos,atraque_de_cruceros_y_ferries,bares_y_cafeterías,bodegas,campings,campos_de_golf_y_campos_de_pitch&putt,comercios,convention_bureaux,empresas_de_alquiler_de_vehículos_y_embarcaciones,empresas_de_transporte_turístico,empresas_de_turismo_activo,escuelas_de_español_para_extranjeros,espacios_naturales_protegidos,estaciones_de_esquí_y_montaña,guías_turísticos,hoteles_y_apartamentos_turísticos,museos_y_centros_de_interés_turístico_visitable,opc,oficinas_de_información_turística,otros_servicios,palacios_de_congresos,playas,puertos_deportivos,restaurantes_y_empresas_turísticas_de_catering,seguridad_ciudadana,servicios_de_limpieza,servicios_turísticos_de_salud,taxis,turismo_industrial
226,05480,candeleda,castilla_y_leon,,,6.0,,,,,1.0,1.0,,,,,1.0,,,,,2.0,3.0,,1.0,,,,,,,,,,
227,05489,candeleda_el_raso,castilla_y_leon,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,05634,hoyos_del_espino,castilla_y_leon,,,2.0,,,,,,,,,,,2.0,,1.0,,,1.0,,,,,,,,,,,,,
229,05635,navarredonda_de_gredos,castilla_y_leon,,,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
230,05690,bohoyo,castilla_y_leon,,,3.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,
231,05693,umbrias,castilla_y_leon,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,05697,navatejares,castilla_y_leon,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,06001,cheles,extremadura,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,06010,badajoz,extremadura,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
235,06100,olivenza,extremadura,,,,,,2.0,,,,7.0,,,,1.0,,,,1.0,2.0,3.0,,1.0,,,,,3.0,1.0,,,,
236,06100,taliga,extremadura,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
237,06105,cheles,extremadura,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
238,06110,villanueva_del_fresno,extremadura,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
239,06131,alconchel,extremadura,,1.0,,,,2.0,,,,2.0,,,,2.0,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,1.0,
240,06133,taliga,extremadura,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
241,06160,barcarrota,extremadura,,1.0,1.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,
242,06185,valdelacalzada,extremadura,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,06190,la_roca_de_la_sierra,extremadura,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
244,06192,villar_del_rey,extremadura,1.0,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,1.0,
245,06220,villafranca_de_los_barros,extremadura,1.0,,,,,,2.0,,,2.0,,1.0,,,,,,,3.0,3.0,,1.0,,,,,2.0,,,,,
246,06220,villfranca_de_los_barros,extremadura,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
247,06225,ribera_del_fresno,extremadura,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
248,06228,hornachos,extremadura,1.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
249,06230,los_santos_de_maimona,extremadura,,1.0,,,,1.0,,,,,,,,,,,,,,2.0,,1.0,,,,,2.0,,,,,
250,06300,zafra,extremadura,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,6.0,3.0,,1.0,,,,,2.0,,1.0,,2.0,
251,06310,puebla_de_sancho_perez,extremadura,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,2.0,,,,,
252,06320,medina_de_las_torres,extremadura,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
253,06329,atalaya,extremadura,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,06330,valencia_del_ventoso,extremadura,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
255,06370,burguillos_del_cerro,extremadura,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,
256,06390,feria,extremadura,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
257,06392,el_raposo,extremadura,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,
258,06477,puebla_de_la_reina,extremadura,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,06510,alburquerque,extremadura,1.0,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,2.0,1.0,,,,
260,06518,la_codosera,extremadura,,,5.0,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,
261,06518,villar_del_rey,extremadura,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
262,07109,fornalutx,illes_balears,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
263,07150,andratx,illes_balears,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,
264,07157,andratx,illes_balears,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
265,07157,puerto_de_andratx,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,
266,07159,san_telmo,illes_balears,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,
267,07159,sant_elm,illes_balears,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
268,07160,camp_de_mar,illes_balears,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,1.0,,,,,
269,07200,felanitx,illes_balears,1.0,,2.0,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,4.0,,,,,
270,07300,inca,illes_balears,,,,,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,2.0,,,,,
271,07400,alcudia,illes_balears,,,4.0,,,1.0,,,1.0,1.0,,,1.0,3.0,,,,,5.0,,,1.0,,,,1.0,8.0,1.0,,,,
272,07400,cala_sant_vicencs,illes_balears,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
273,07400,port_d_alcudia,illes_balears,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
274,07400,pto_alcudia,illes_balears,,,,,,1.0,,,,1.0,,,1.0,,,,,,9.0,,,2.0,1.0,,,1.0,2.0,,,,,
275,07400,puerto_alcudia,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
276,07408,pto_alcudia,illes_balears,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
277,07410,alcudia,illes_balears,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
278,07410,pt_alcudia,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
279,07410,pto_alcudia,illes_balears,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,
280,07440,platges_de_muro,illes_balears,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
281,07458,ca_n_picafort,illes_balears,,,,,,,,,,,,,,,,,,,5.0,,,1.0,,,2.0,,5.0,,,,,
282,07458,can_picafort,illes_balears,1.0,,,,,,,,,,,,1.0,,,,,,17.0,,,,,,,1.0,6.0,,,,,
283,07458,platges_de_muro,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,,
284,07458,playas_de_muro,illes_balears,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
285,07458,santa_margalida,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,,
286,07460,pollenca,illes_balears,,,5.0,,,2.0,,,,,,,,,,,,,2.0,1.0,,1.0,2.0,,,,6.0,1.0,,,1.0,
287,07460,pollensa,illes_balears,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
288,07460,pto_alcudia,illes_balears,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
289,07460,pto_pollensa,illes_balears,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
290,07469,cala_sant_vicenc,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,
291,07470,pollenca,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,
292,07470,port_de_pollenca,illes_balears,,,1.0,,,,,,,,,,,2.0,,,,,6.0,,,1.0,,,,1.0,6.0,,,,,
293,07470,port_pollenca,illes_balears,,,,,,6.0,,,,,,,,,,,,,2.0,,,,,,,,7.0,,,,,
294,07470,pt_pollenca,illes_balears,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,1.0,,,,,
295,07470,pto_pollenca,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
296,07470,puerto_de_pollensa,illes_balears,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
297,07470,puerto_pollenca,illes_balears,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
298,07470,puerto_pollensa,illes_balears,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
299,07500,arta,illes_balears,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,07500,manacor,illes_balears,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,
301,07530,sant_llorenc_des_cardassar,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
302,07550,son_servera,illes_balears,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,
303,07559,cala_bona_son_servera,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
304,07559,son_servera,illes_balears,,,,,,,,,1.0,,,,,,,,,,10.0,,,,,,,,1.0,,,,,
305,07560,cala_millor,illes_balears,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,,,,
306,07560,sant_llorenc_des_cardassar,illes_balears,,,,,,,,,,,,,,,,,,,10.0,,,3.0,,,,,,1.0,,,,
307,07560,son_servera,illes_balears,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,2.0,1.0,,,,
308,07570,arta,illes_balears,,,1.0,,,3.0,,,,6.0,,,,1.0,,1.0,,,5.0,3.0,,1.0,1.0,,,,6.0,1.0,,,1.0,
309,07579,colonia_de_san_pere,illes_balears,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,
310,07579,colonia_de_sant_pere,illes_balears,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,5.0,,,,,
311,07580,canyamel,illes_balears,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
312,07580,capdepera,illes_balears,,,1.0,,,5.0,,,,,,,1.0,,,,,,,,,1.0,,,,,7.0,,,,,
313,07589,cala_rajada,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
314,07589,canyamel,illes_balears,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,,1.0,,,,,
315,07589,capdepera,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
316,07590,cala_agulla,illes_balears,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
317,07590,cala_rajada,illes_balears,,,,,,12.0,,,,1.0,,,1.0,,,,,,12.0,,,,,,,,19.0,,,,,
318,07590,cala_ratjada,illes_balears,,,,,,1.0,,,,2.0,,,,1.0,,,,,4.0,,,,,,,,5.0,,,,,
319,07590,canyamel,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
320,07590,capdepera,illes_balears,,,1.0,,,,,,,,,1.0,1.0,,,,,,11.0,,,,1.0,,1.0,,,,,,,
321,07590,capdepera_cala_ratjada,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
322,07600,santany,illes_balears,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
323,07630,cales_de_mallorca,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
324,07650,santanyi,illes_balears,,,,,,1.0,,,,,,,,,,,,,2.0,,,1.0,,,,,4.0,,,,,
325,07659,cala_figuera,illes_balears,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
326,07659,santanyi,illes_balears,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
327,07660,cala_d_or,illes_balears,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
328,07660,cala_egos,illes_balears,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
329,07660,santany,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
330,07660,santanyi,illes_balears,,,,,,1.0,,,,,,,,,,,,,9.0,,,,,,,,1.0,1.0,,,,
331,07669,cala_d_or,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
332,07669,cala_ferrera,illes_balears,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
333,07669,felanitx,illes_balears,,,1.0,,,,,,,,,,,,,,,,2.0,,,,1.0,,2.0,,2.0,,,,,
334,07669,portocolom_felanitx,illes_balears,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
335,07669,s_horta,illes_balears,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,07669,santanyi,illes_balears,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
337,07670,felanitx,illes_balears,,,,,,2.0,,,,1.0,,1.0,,1.0,,,,,5.0,,,,,,,,6.0,,,,,
338,07670,portocolom,illes_balears,,,,,,2.0,,,,2.0,,,,1.0,,,,,,,,1.0,,,,,7.0,,,,,
339,07680,cala_anguila,illes_balears,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
340,07680,cala_mendia,illes_balears,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
341,07680,manacor,illes_balears,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,4.0,,,,,
342,07680,porto_cristo,illes_balears,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,
343,07680,s_estany_d_en_mas,illes_balears,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
344,07687,manacor,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,
345,07687,s_illot,illes_balears,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,
346,07687,sant_llorenc_des_cardassar,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
347,07688,cala_murada,illes_balears,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
348,07689,cala_antena,illes_balears,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
349,07689,es_domingos_grans,illes_balears,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
350,07689,es_domingos_petits,illes_balears,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
351,07689,manacor,illes_balears,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
352,07691,santanyi,illes_balears,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
353,07700,mao,illes_balears,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
354,07701,alaior,illes_balears,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
355,07701,ciutadella,illes_balears,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
356,07701,mahon,illes_balears,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
357,07701,mao,illes_balears,,,,,,,,,,1.0,,,,1.0,,,,,2.0,,,2.0,,,,,1.0,,,,,
358,07702,es_castell,illes_balears,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,07702,mahon,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
360,07702,mao,illes_balears,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
361,07703,alaior,illes_balears,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
362,07703,es_castell,illes_balears,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
363,07703,mao,illes_balears,1.0,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,1.0,,,,1.0,
364,07710,sant_lluis,illes_balears,2.0,,2.0,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,2.0,,,1.0,,
365,07712,alaior,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
366,07712,mao,illes_balears,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,07712,mao_san_climent,illes_balears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
368,07713,sant_lluis,illes_balears,,,,,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,
369,07714,mao,illes_balears,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,
370,07720,es_castell,illes_balears,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
371,07730,alaior,illes_balears,,,,,,1.0,,,,2.0,,,1.0,,,,,,2.0,,,,,,2.0,,,,,,,
372,07740,es_mercadal,illes_balears,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,4.0,1.0,,,,,,,,,,,,1.0
373,07748,es_mercadal,illes_balears,,,,,,,,,,,,1.0,,6.0,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,
374,07749,es_migjorn_gran,illes_balears,1.0,,1.0,,,,,,,,,,,,,,,,5.0,,,,,,,,1.0,,,1.0,,
375,07750,ciutadella,illes_balears,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
376,07750,ferrerias,illes_balears,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,07750,ferreries,illes_balears,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,
378,07760,ciutadella,illes_balears,1.0,,2.0,,,,1.0,,,2.0,,,,2.0,,,,,8.0,,,1.0,,,,,2.0,,,1.0,,
379,07769,ciutadella,illes_balears,,1.0,1.0,,,,,,,,,,,1.0,,,,,8.0,,,,,,,,,,,1.0,,
380,07769,es_mercadal,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
381,07800,eivissa,illes_balears,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,
382,07800,ibiza,illes_balears,1.0,,,,,,,,,2.0,,,,1.0,,,,,1.0,,2.0,1.0,,,,,2.0,,,1.0,,
383,07816,sant_rafel,illes_balears,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,07817,sant_jordi_isla_de_ibiza,illes_balears,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
385,07819,nuestra_senora_de_jesus,illes_balears,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,07819,santa_eulalia,illes_balears,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,07820,san_antonio,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,
388,07839,san_jose,illes_balears,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
389,07840,santa_eulalia_del_rio,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
390,07860,cala_saona,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
391,07860,es_calo,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
392,07860,es_pujols,illes_balears,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
393,07860,formentera,illes_balears,,,,,,,,,,,,,,,,,,,6.0,,,,,,1.0,,1.0,,,,,
394,07860,la_savina,illes_balears,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
395,07860,sant_francesc,illes_balears,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
396,07870,formentera,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
397,07870,la_savina,illes_balears,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,,
398,07871,es_pujols,illes_balears,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,
399,07871,es_pujols_formentera,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
400,07871,formentera,illes_balears,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,1.0,,,,,
401,07872,formentera,illes_balears,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,1.0,,,,,
402,07890,cala_rajada,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
403,07950,cala_rajada,illes_balears,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
404,08012,barcelona,cataluna,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
405,08100,mollet_del_valles,cataluna,,,,,,,,,,1.0,,,1.0,,,,,,2.0,1.0,,,,,,,3.0,,,,,
406,08110,montcada_i_reixac,cataluna,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
407,08140,caldes_de_montbui,cataluna,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,2.0,,,1.0,,
408,08150,parets_del_valles,cataluna,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
409,08160,montmelo,cataluna,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,
410,08170,montornes_del_valles,cataluna,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
411,08174,sant_cugat_del_valles,cataluna,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
412,08178,collsuspina,cataluna,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
413,08180,moia,cataluna,,,2.0,,,,,,,3.0,,,,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,
414,08182,bigues_i_riells,cataluna,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
415,08184,palau_solita_i_plegamans,cataluna,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
416,08186,llica_d_amunt,cataluna,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,08187,santa_eulalia_de_roncana,cataluna,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
418,08188,vallromanes,cataluna,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
419,08189,sant_quirze_safaja,cataluna,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
420,08191,rubi,cataluna,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,
421,08199,montserrat,cataluna,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
422,08201,sabadell,cataluna,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,
423,08203,matadepera,cataluna,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,
424,08203,sabadell,cataluna,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,
425,08207,sabadell,cataluna,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
426,08210,barbera_del_valles,cataluna,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
427,08211,castellar_del_valles,cataluna,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,
428,08211,terrassa,cataluna,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
429,08212,sant_llorenc_savall,cataluna,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
430,08221,terrassa,cataluna,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
431,08222,terrassa,cataluna,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,
432,08223,terrassa,cataluna,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
433,08224,terrassa,cataluna,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,
434,08227,terrassa,cataluna,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
435,08230,matadepera,cataluna,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,
436,08240,manresa,cataluna,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,8.0,,,,,
437,08241,manresa,cataluna,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
438,08242,manresa,cataluna,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
439,08243,manresa,cataluna,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
440,08250,sant_joan_de_vilatorrada,cataluna,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
441,08251,castellnou_de_bages,cataluna,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
442,08253,sant_salvador_de_guardiola,cataluna,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,08256,rajadell,cataluna,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,
444,08260,suria,cataluna,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,
445,08261,cardona,cataluna,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,
446,08263,castelltallat,cataluna,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,08263,sant_mateu_de_bages,cataluna,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,08269,salo,cataluna,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,08270,c_girona_1_baixos_navarcles,cataluna,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
450,08270,talamanca,cataluna,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
451,08272,sant_fruitos_de_bages,cataluna,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
452,08278,mura,cataluna,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,
453,08278,talamanca,cataluna,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
454,08279,avinyo,cataluna,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,
455,08279,barcelona,cataluna,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
456,08279,santa_maria_d_horta_d_avinyo,cataluna,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
457,08280,calaf,cataluna,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,
458,08281,calonge_de_segarra,cataluna,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,08281,els_prats_de_rei,cataluna,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
460,08281,sant_pere_sallavinera,cataluna,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,
461,08282,pujalt,cataluna,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
462,08289,mura,cataluna,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,08290,cerdanyola,cataluna,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
464,08290,cerdanyola_del_valles,cataluna,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
