,ine_code,postal_code,cities_es,cities,province_es,province,ccaa_es,ccaa,cities_es/province_es,cities_es/province,cities_es/ccaa_es,cities_es/ccaa,cities/province_es,province_es/ccaa_es,province_es/ccaa,province/ccaa_es,province/ccaa
146,02003,02001,albacete,albacete,albacete,albacete,castilla_la_mancha,castilla_la_mancha,albacete,albacete,albacete,albacete,albacete,albacete,albacete,albacete,albacete
147,02003,02002,albacete,albacete,albacete,albacete,castilla_la_mancha,castilla_la_mancha,albacete,albacete,albacete,albacete,albacete,albacete,albacete,albacete,albacete
148,02003,02049,albacete,albacete,albacete,albacete,castilla_la_mancha,castilla_la_mancha,albacete,albacete,albacete,albacete,albacete,albacete,albacete,albacete,albacete
149,02004,02653,albatana,albatana,albacete,albacete,castilla_la_mancha,castilla_la_mancha,albatana,albatana,albatana,albatana,albatana,albacete,albacete,albacete,albacete
150,02005,02215,alborea,alborea,albacete,albacete,castilla_la_mancha,castilla_la_mancha,alborea,alborea,alborea,alborea,alborea,albacete,albacete,albacete,albacete
151,02006,,,,,,,,,,,,,,,,
152,02006,02124,alcadozo,alcadozo,albacete,albacete,castilla_la_mancha,castilla_la_mancha,alcadozo,alcadozo,alcadozo,alcadozo,alcadozo,albacete,albacete,albacete,albacete
153,02007,02252,alcala_del_jucar,alcala_del_jucar,albacete,albacete,castilla_la_mancha,castilla_la_mancha,alcala_del_jucar,alcala_del_jucar,alcala_del_jucar,alcala_del_jucar,alcala_del_jucar,albacete,albacete,albacete,albacete
154,02007,02210,alcala_del_jucar,alcala_del_jucar,albacete,albacete,castilla_la_mancha,castilla_la_mancha,alcala_del_jucar,alcala_del_jucar,alcala_del_jucar,alcala_del_jucar,alcala_del_jucar,albacete,albacete,albacete,albacete
155,02007,02211,alcala_del_jucar,alcala_del_jucar,albacete,albacete,castilla_la_mancha,castilla_la_mancha,alcala_del_jucar,alcala_del_jucar,alcala_del_jucar,alcala_del_jucar,alcala_del_jucar,albacete,albacete,albacete,albacete
156,02007,02214,alcala_del_jucar,alcala_del_jucar,albacete,albacete,castilla_la_mancha,castilla_la_mancha,alcala_del_jucar,alcala_del_jucar,alcala_del_jucar,alcala_del_jucar,alcala_del_jucar,albacete,albacete,albacete,albacete
157,02008,,,,,,,,,,,,,,,,
158,02008,02314,alcaraz,alcaraz,albacete,albacete,castilla_la_mancha,castilla_la_mancha,alcaraz,alcaraz,alcaraz,alcaraz,alcaraz,albacete,albacete,albacete,albacete
159,02008,02312,alcaraz,alcaraz,albacete,albacete,castilla_la_mancha,castilla_la_mancha,alcaraz,alcaraz,alcaraz,alcaraz,alcaraz,albacete,albacete,albacete,albacete
160,02008,02300,alcaraz,alcaraz,albacete,albacete,castilla_la_mancha,castilla_la_mancha,alcaraz,alcaraz,alcaraz,alcaraz,alcaraz,albacete,albacete,albacete,albacete
161,02009,02640,almansa,almansa,albacete,albacete,castilla_la_mancha,castilla_la_mancha,almansa,almansa,almansa,almansa,almansa,albacete,albacete,albacete,albacete
162,02010,02690,alpera,alpera,albacete,albacete,castilla_la_mancha,castilla_la_mancha,alpera,alpera,alpera,alpera,alpera,albacete,albacete,albacete,albacete
163,02011,02124,alcadozo,alcadozo,albacete,albacete,castilla_la_mancha,castilla_la_mancha,alcadozo,alcadozo,alcadozo,alcadozo,alcadozo,albacete,albacete,albacete,albacete
164,02011,02125,ayna,ayna,albacete,albacete,castilla_la_mancha,castilla_la_mancha,ayna,ayna,ayna,ayna,ayna,albacete,albacete,albacete,albacete
165,02011,,,,,,,,,,,,,,,,
166,02011,02139,ayna,ayna,albacete,albacete,castilla_la_mancha,castilla_la_mancha,ayna,ayna,ayna,ayna,ayna,albacete,albacete,albacete,albacete
167,02011,,,,,,,,,,,,,,,,
168,02012,02320,balazote,balazote,albacete,albacete,castilla_la_mancha,castilla_la_mancha,balazote,balazote,balazote,balazote,balazote,albacete,albacete,albacete,albacete
169,02013,02213,balsa_de_ves,balsa_de_ves,albacete,albacete,castilla_la_mancha,castilla_la_mancha,balsa_de_ves,balsa_de_ves,balsa_de_ves,balsa_de_ves,balsa_de_ves,albacete,albacete,albacete,albacete
170,02013,02214,alcala_del_jucar,alcala_del_jucar,albacete,albacete,castilla_la_mancha,castilla_la_mancha,alcala_del_jucar,alcala_del_jucar,alcala_del_jucar,alcala_del_jucar,alcala_del_jucar,albacete,albacete,albacete,albacete
171,02014,02614,el_ballestero,el_ballestero,albacete,albacete,castilla_la_mancha,castilla_la_mancha,el_ballestero,el_ballestero,el_ballestero,el_ballestero,el_ballestero,albacete,albacete,albacete,albacete
172,02015,02639,barrax,barrax,albacete,albacete,castilla_la_mancha,castilla_la_mancha,barrax,barrax,barrax,barrax,barrax,albacete,albacete,albacete,albacete
173,02016,02360,bienservida,bienservida,albacete,albacete,castilla_la_mancha,castilla_la_mancha,bienservida,bienservida,bienservida,bienservida,bienservida,albacete,albacete,albacete,albacete
174,02017,02130,bogarra,bogarra,albacete,albacete,castilla_la_mancha,castilla_la_mancha,bogarra,bogarra,bogarra,bogarra,bogarra,albacete,albacete,albacete,albacete
175,02017,,,,,,,,,,,,,,,,
176,02017,02139,ayna,ayna,albacete,albacete,castilla_la_mancha,castilla_la_mancha,ayna,ayna,ayna,ayna,ayna,albacete,albacete,albacete,albacete
177,02017,02448,bogarra,bogarra,albacete,albacete,castilla_la_mancha,castilla_la_mancha,bogarra,bogarra,bogarra,bogarra,bogarra,albacete,albacete,albacete,albacete
178,02018,02691,bonete,bonete,albacete,albacete,castilla_la_mancha,castilla_la_mancha,bonete,bonete,bonete,bonete,bonete,albacete,albacete,albacete,albacete
179,02019,,,,,,,,,,,,,,,,
180,02019,02610,el_bonillo,el_bonillo,albacete,albacete,castilla_la_mancha,castilla_la_mancha,el_bonillo,el_bonillo,el_bonillo,el_bonillo,el_bonillo,albacete,albacete,albacete,albacete
181,02020,02153,carcelen,carcelen,albacete,albacete,castilla_la_mancha,castilla_la_mancha,carcelen,carcelen,carcelen,carcelen,carcelen,albacete,albacete,albacete,albacete
182,02021,02151,casas_de_juan_nunez,casas_de_juan_nunez,albacete,albacete,castilla_la_mancha,castilla_la_mancha,casas_de_juan_nunez,casas_de_juan_nunez,casas_de_juan_nunez,casas_de_juan_nunez,casas_de_juan_nunez,albacete,albacete,albacete,albacete
183,02022,02329,casas_de_lazaro,casas_de_lazaro,albacete,albacete,castilla_la_mancha,castilla_la_mancha,casas_de_lazaro,casas_de_lazaro,casas_de_lazaro,casas_de_lazaro,casas_de_lazaro,albacete,albacete,albacete,albacete
184,02023,02212,casas_de_ves,casas_de_ves,albacete,albacete,castilla_la_mancha,castilla_la_mancha,casas_de_ves,casas_de_ves,casas_de_ves,casas_de_ves,casas_de_ves,albacete,albacete,albacete,albacete
185,02024,02200,casas_ibanez,casas_ibanez,albacete,albacete,castilla_la_mancha,castilla_la_mancha,casas_ibanez,casas_ibanez,casas_ibanez,casas_ibanez,casas_ibanez,albacete,albacete,albacete,albacete
186,02025,02660,caudete,caudete,albacete,albacete,castilla_la_mancha,castilla_la_mancha,caudete,caudete,caudete,caudete,caudete,albacete,albacete,albacete,albacete
187,02026,02247,cenizate,cenizate,albacete,albacete,castilla_la_mancha,castilla_la_mancha,cenizate,cenizate,cenizate,cenizate,cenizate,albacete,albacete,albacete,albacete
188,02027,02693,corral_rubio,corral_rubio,albacete,albacete,castilla_la_mancha,castilla_la_mancha,corral_rubio,corral_rubio,corral_rubio,corral_rubio,corral_rubio,albacete,albacete,albacete,albacete
189,02028,02461,cotillas,cotillas,albacete,albacete,castilla_la_mancha,castilla_la_mancha,cotillas,cotillas,cotillas,cotillas,cotillas,albacete,albacete,albacete,albacete
190,02029,02510,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,albacete,albacete,castilla_la_mancha,castilla_la_mancha,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,albacete,albacete,albacete,albacete
191,02029,02695,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,albacete,albacete,castilla_la_mancha,castilla_la_mancha,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,albacete,albacete,albacete,albacete
192,02029,02692,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,albacete,albacete,castilla_la_mancha,castilla_la_mancha,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,albacete,albacete,albacete,albacete
193,02029,02520,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,albacete,albacete,castilla_la_mancha,castilla_la_mancha,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,albacete,albacete,albacete,albacete
194,02029,02156,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,albacete,albacete,castilla_la_mancha,castilla_la_mancha,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,albacete,albacete,albacete,albacete
195,02029,,,,,,,,,,,,,,,,
196,02030,02430,elche_de_la_sierra,elche_de_la_sierra,albacete,albacete,castilla_la_mancha,castilla_la_mancha,elche_de_la_sierra,elche_de_la_sierra,elche_de_la_sierra,elche_de_la_sierra,elche_de_la_sierra,albacete,albacete,albacete,albacete
197,02030,02439,elche_de_la_sierra,elche_de_la_sierra,albacete,albacete,castilla_la_mancha,castilla_la_mancha,elche_de_la_sierra,elche_de_la_sierra,elche_de_la_sierra,elche_de_la_sierra,elche_de_la_sierra,albacete,albacete,albacete,albacete
198,02030,02449,elche_de_la_sierra,elche_de_la_sierra,albacete,albacete,castilla_la_mancha,castilla_la_mancha,elche_de_la_sierra,elche_de_la_sierra,elche_de_la_sierra,elche_de_la_sierra,elche_de_la_sierra,albacete,albacete,albacete,albacete
199,02030,,,,,,,,,,,,,,,,
200,02031,02436,ferez,ferez,albacete,albacete,castilla_la_mancha,castilla_la_mancha,ferez,ferez,ferez,ferez,ferez,albacete,albacete,albacete,albacete
201,02032,02637,fuensanta,fuensanta,albacete,albacete,castilla_la_mancha,castilla_la_mancha,fuensanta,fuensanta,fuensanta,fuensanta,fuensanta,albacete,albacete,albacete,albacete
202,02033,02651,fuente_alamo,fuente_alamo,albacete,albacete,castilla_la_mancha,castilla_la_mancha,fuente_alamo,fuente_alamo,fuente_alamo,fuente_alamo,fuente_alamo,albacete,albacete,albacete,albacete
203,02034,02249,fuentealbilla,fuentealbilla,albacete,albacete,castilla_la_mancha,castilla_la_mancha,fuentealbilla,fuentealbilla,fuentealbilla,fuentealbilla,fuentealbilla,albacete,albacete,albacete,albacete
204,02034,02260,fuentealbilla,fuentealbilla,albacete,albacete,castilla_la_mancha,castilla_la_mancha,fuentealbilla,fuentealbilla,fuentealbilla,fuentealbilla,fuentealbilla,albacete,albacete,albacete,albacete
205,02034,02251,fuentealbilla,fuentealbilla,albacete,albacete,castilla_la_mancha,castilla_la_mancha,fuentealbilla,fuentealbilla,fuentealbilla,fuentealbilla,fuentealbilla,albacete,albacete,albacete,albacete
206,02035,02110,la_gineta,la_gineta,albacete,albacete,castilla_la_mancha,castilla_la_mancha,la_gineta,la_gineta,la_gineta,la_gineta,la_gineta,albacete,albacete,albacete,albacete
207,02036,02253,golosalvo,golosalvo,albacete,albacete,castilla_la_mancha,castilla_la_mancha,golosalvo,golosalvo,golosalvo,golosalvo,golosalvo,albacete,albacete,albacete,albacete
208,02037,02400,hellin,hellin,albacete,albacete,castilla_la_mancha,castilla_la_mancha,hellin,hellin,hellin,hellin,hellin,albacete,albacete,albacete,albacete
209,02037,02409,hellin,hellin,albacete,albacete,castilla_la_mancha,castilla_la_mancha,hellin,hellin,hellin,hellin,hellin,albacete,albacete,albacete,albacete
210,02037,02420,hellin,hellin,albacete,albacete,castilla_la_mancha,castilla_la_mancha,hellin,hellin,hellin,hellin,hellin,albacete,albacete,albacete,albacete
211,02037,02490,hellin,hellin,albacete,albacete,castilla_la_mancha,castilla_la_mancha,hellin,hellin,hellin,hellin,hellin,albacete,albacete,albacete,albacete
212,02037,,,,,,,,,,,,,,,,
213,02037,02499,hellin,hellin,albacete,albacete,castilla_la_mancha,castilla_la_mancha,hellin,hellin,hellin,hellin,hellin,albacete,albacete,albacete,albacete
214,02038,02162,la_herrera,la_herrera,albacete,albacete,castilla_la_mancha,castilla_la_mancha,la_herrera,la_herrera,la_herrera,la_herrera,la_herrera,albacete,albacete,albacete,albacete
215,02039,02690,alpera,alpera,albacete,albacete,castilla_la_mancha,castilla_la_mancha,alpera,alpera,alpera,alpera,alpera,albacete,albacete,albacete,albacete
216,02039,02694,higueruela,higueruela,albacete,albacete,castilla_la_mancha,castilla_la_mancha,higueruela,higueruela,higueruela,higueruela,higueruela,albacete,albacete,albacete,albacete
217,02040,02696,hoya_gonzalo,hoya_gonzalo,albacete,albacete,castilla_la_mancha,castilla_la_mancha,hoya_gonzalo,hoya_gonzalo,hoya_gonzalo,hoya_gonzalo,hoya_gonzalo,albacete,albacete,albacete,albacete
218,02041,02248,jorquera,jorquera,albacete,albacete,castilla_la_mancha,castilla_la_mancha,jorquera,jorquera,jorquera,jorquera,jorquera,albacete,albacete,albacete,albacete
219,02041,02249,fuentealbilla,fuentealbilla,albacete,albacete,castilla_la_mancha,castilla_la_mancha,fuentealbilla,fuentealbilla,fuentealbilla,fuentealbilla,fuentealbilla,albacete,albacete,albacete,albacete
220,02042,02434,letur,letur,albacete,albacete,castilla_la_mancha,castilla_la_mancha,letur,letur,letur,letur,letur,albacete,albacete,albacete,albacete
221,02043,02160,lezuza,lezuza,albacete,albacete,castilla_la_mancha,castilla_la_mancha,lezuza,lezuza,lezuza,lezuza,lezuza,albacete,albacete,albacete,albacete
222,02043,02161,lezuza,lezuza,albacete,albacete,castilla_la_mancha,castilla_la_mancha,lezuza,lezuza,lezuza,lezuza,lezuza,albacete,albacete,albacete,albacete
223,02044,02124,alcadozo,alcadozo,albacete,albacete,castilla_la_mancha,castilla_la_mancha,alcadozo,alcadozo,alcadozo,alcadozo,alcadozo,albacete,albacete,albacete,albacete
224,02044,02142,lietor,lietor,albacete,albacete,castilla_la_mancha,castilla_la_mancha,lietor,lietor,lietor,lietor,lietor,albacete,albacete,albacete,albacete
225,02044,02410,lietor,lietor,albacete,albacete,castilla_la_mancha,castilla_la_mancha,lietor,lietor,lietor,lietor,lietor,albacete,albacete,albacete,albacete
226,02045,02230,madrigueras,madrigueras,albacete,albacete,castilla_la_mancha,castilla_la_mancha,madrigueras,madrigueras,madrigueras,madrigueras,madrigueras,albacete,albacete,albacete,albacete
227,02046,02240,mahora,mahora,albacete,albacete,castilla_la_mancha,castilla_la_mancha,mahora,mahora,mahora,mahora,mahora,albacete,albacete,albacete,albacete
228,02047,02314,alcaraz,alcaraz,albacete,albacete,castilla_la_mancha,castilla_la_mancha,alcaraz,alcaraz,alcaraz,alcaraz,alcaraz,albacete,albacete,albacete,albacete
229,02048,02620,minaya,minaya,albacete,albacete,castilla_la_mancha,castilla_la_mancha,minaya,minaya,minaya,minaya,minaya,albacete,albacete,albacete,albacete
230,02049,02448,bogarra,bogarra,albacete,albacete,castilla_la_mancha,castilla_la_mancha,bogarra,bogarra,bogarra,bogarra,bogarra,albacete,albacete,albacete,albacete
231,02049,02449,elche_de_la_sierra,elche_de_la_sierra,albacete,albacete,castilla_la_mancha,castilla_la_mancha,elche_de_la_sierra,elche_de_la_sierra,elche_de_la_sierra,elche_de_la_sierra,elche_de_la_sierra,albacete,albacete,albacete,albacete
232,02049,02440,molinicos,molinicos,albacete,albacete,castilla_la_mancha,castilla_la_mancha,molinicos,molinicos,molinicos,molinicos,molinicos,albacete,albacete,albacete,albacete
233,02050,02638,montalvos,montalvos,albacete,albacete,castilla_la_mancha,castilla_la_mancha,montalvos,montalvos,montalvos,montalvos,montalvos,albacete,albacete,albacete,albacete
234,02051,02650,montealegre_del_castillo,montealegre_del_castillo,albacete,albacete,castilla_la_mancha,castilla_la_mancha,montealegre_del_castillo,montealegre_del_castillo,montealegre_del_castillo,montealegre_del_castillo,montealegre_del_castillo,albacete,albacete,albacete,albacete
235,02052,02220,motilleja,motilleja,albacete,albacete,castilla_la_mancha,castilla_la_mancha,motilleja,motilleja,motilleja,motilleja,motilleja,albacete,albacete,albacete,albacete
236,02053,02612,munera,munera,albacete,albacete,castilla_la_mancha,castilla_la_mancha,munera,munera,munera,munera,munera,albacete,albacete,albacete,albacete
237,02054,02246,navas_de_jorquera,navas_de_jorquera,albacete,albacete,castilla_la_mancha,castilla_la_mancha,navas_de_jorquera,navas_de_jorquera,navas_de_jorquera,navas_de_jorquera,navas_de_jorquera,albacete,albacete,albacete,albacete
238,02055,02536,nerpio,nerpio,albacete,albacete,castilla_la_mancha,castilla_la_mancha,nerpio,nerpio,nerpio,nerpio,nerpio,albacete,albacete,albacete,albacete
239,02055,,,,,,,,,,,,,,,,
240,02055,,,,,,,,,,,,,,,,
241,02055,,,,,,,,,,,,,,,,
242,02055,02534,nerpio,nerpio,albacete,albacete,castilla_la_mancha,castilla_la_mancha,nerpio,nerpio,nerpio,nerpio,nerpio,albacete,albacete,albacete,albacete
243,02055,02530,nerpio,nerpio,albacete,albacete,castilla_la_mancha,castilla_la_mancha,nerpio,nerpio,nerpio,nerpio,nerpio,albacete,albacete,albacete,albacete
244,02055,,,,,,,,,,,,,,,,
245,02056,02652,ontur,ontur,albacete,albacete,castilla_la_mancha,castilla_la_mancha,ontur,ontur,ontur,ontur,ontur,albacete,albacete,albacete,albacete
246,02057,02611,ossa_de_montiel,ossa_de_montiel,albacete,albacete,castilla_la_mancha,castilla_la_mancha,ossa_de_montiel,ossa_de_montiel,ossa_de_montiel,ossa_de_montiel,ossa_de_montiel,albacete,albacete,albacete,albacete
247,02058,02136,paterna_del_madera,paterna_del_madera,albacete,albacete,castilla_la_mancha,castilla_la_mancha,paterna_del_madera,paterna_del_madera,paterna_del_madera,paterna_del_madera,paterna_del_madera,albacete,albacete,albacete,albacete
248,02058,02137,paterna_del_madera,paterna_del_madera,albacete,albacete,castilla_la_mancha,castilla_la_mancha,paterna_del_madera,paterna_del_madera,paterna_del_madera,paterna_del_madera,paterna_del_madera,albacete,albacete,albacete,albacete
249,02058,,,,,,,,,,,,,,,,
250,02058,02459,paterna_del_madera,paterna_del_madera,albacete,albacete,castilla_la_mancha,castilla_la_mancha,paterna_del_madera,paterna_del_madera,paterna_del_madera,paterna_del_madera,paterna_del_madera,albacete,albacete,albacete,albacete
251,02059,,,,,,,,,,,,,,,,
252,02059,02313,penascosa,penascosa,albacete,albacete,castilla_la_mancha,castilla_la_mancha,penascosa,penascosa,penascosa,penascosa,penascosa,albacete,albacete,albacete,albacete
253,02059,02314,alcaraz,alcaraz,albacete,albacete,castilla_la_mancha,castilla_la_mancha,alcaraz,alcaraz,alcaraz,alcaraz,alcaraz,albacete,albacete,albacete,albacete
254,02060,02120,penas_de_san_pedro,penas_de_san_pedro,albacete,albacete,castilla_la_mancha,castilla_la_mancha,penas_de_san_pedro,penas_de_san_pedro,penas_de_san_pedro,penas_de_san_pedro,penas_de_san_pedro,albacete,albacete,albacete,albacete
255,02060,,,,,,,,,,,,,,,,
256,02060,02127,penas_de_san_pedro,penas_de_san_pedro,albacete,albacete,castilla_la_mancha,castilla_la_mancha,penas_de_san_pedro,penas_de_san_pedro,penas_de_san_pedro,penas_de_san_pedro,penas_de_san_pedro,albacete,albacete,albacete,albacete
257,02061,02692,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,albacete,albacete,castilla_la_mancha,castilla_la_mancha,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,chinchilla_de_monte_aragon,albacete,albacete,albacete,albacete
258,02062,02311,povedilla,povedilla,albacete,albacete,castilla_la_mancha,castilla_la_mancha,povedilla,povedilla,povedilla,povedilla,povedilla,albacete,albacete,albacete,albacete
259,02063,02129,pozohondo,pozohondo,albacete,albacete,castilla_la_mancha,castilla_la_mancha,pozohondo,pozohondo,pozohondo,pozohondo,pozohondo,albacete,albacete,albacete,albacete
260,02063,02141,pozohondo,pozohondo,albacete,albacete,castilla_la_mancha,castilla_la_mancha,pozohondo,pozohondo,pozohondo,pozohondo,pozohondo,albacete,albacete,albacete,albacete
261,02063,02142,lietor,lietor,albacete,albacete,castilla_la_mancha,castilla_la_mancha,lietor,lietor,lietor,lietor,lietor,albacete,albacete,albacete,albacete
262,02064,02154,pozo_lorente,pozo_lorente,albacete,albacete,castilla_la_mancha,castilla_la_mancha,pozo_lorente,pozo_lorente,pozo_lorente,pozo_lorente,pozo_lorente,albacete,albacete,albacete,albacete
263,02065,02327,pozuelo,pozuelo,albacete,albacete,castilla_la_mancha,castilla_la_mancha,pozuelo,pozuelo,pozuelo,pozuelo,pozuelo,albacete,albacete,albacete,albacete
264,02066,02249,fuentealbilla,fuentealbilla,albacete,albacete,castilla_la_mancha,castilla_la_mancha,fuentealbilla,fuentealbilla,fuentealbilla,fuentealbilla,fuentealbilla,albacete,albacete,albacete,albacete
265,02067,02459,paterna_del_madera,paterna_del_madera,albacete,albacete,castilla_la_mancha,castilla_la_mancha,paterna_del_madera,paterna_del_madera,paterna_del_madera,paterna_del_madera,paterna_del_madera,albacete,albacete,albacete,albacete
266,02067,02462,riopar,riopar,albacete,albacete,castilla_la_mancha,castilla_la_mancha,riopar,riopar,riopar,riopar,riopar,albacete,albacete,albacete,albacete
267,02067,02450,riopar,riopar,albacete,albacete,castilla_la_mancha,castilla_la_mancha,riopar,riopar,riopar,riopar,riopar,albacete,albacete,albacete,albacete
268,02068,,,,,,,,,,,,,,,,
269,02068,02340,robledo,robledo,albacete,albacete,castilla_la_mancha,castilla_la_mancha,robledo,robledo,robledo,robledo,robledo,albacete,albacete,albacete,albacete
270,02068,,,,,,,,,,,,,,,,
271,02069,02630,la_roda,la_roda,albacete,albacete,castilla_la_mancha,castilla_la_mancha,la_roda,la_roda,la_roda,la_roda,la_roda,albacete,albacete,albacete,albacete
272,02069,02639,barrax,barrax,albacete,albacete,castilla_la_mancha,castilla_la_mancha,barrax,barrax,barrax,barrax,barrax,albacete,albacete,albacete,albacete
273,02070,02316,salobre,salobre,albacete,albacete,castilla_la_mancha,castilla_la_mancha,salobre,salobre,salobre,salobre,salobre,albacete,albacete,albacete,albacete
274,02071,02326,san_pedro,san_pedro,albacete,albacete,castilla_la_mancha,castilla_la_mancha,san_pedro,san_pedro,san_pedro,san_pedro,san_pedro,albacete,albacete,albacete,albacete
275,02072,02435,socovos,socovos,albacete,albacete,castilla_la_mancha,castilla_la_mancha,socovos,socovos,socovos,socovos,socovos,albacete,albacete,albacete,albacete
276,02072,02437,socovos,socovos,albacete,albacete,castilla_la_mancha,castilla_la_mancha,socovos,socovos,socovos,socovos,socovos,albacete,albacete,albacete,albacete
277,02073,02100,tarazona_de_la_mancha,tarazona_de_la_mancha,albacete,albacete,castilla_la_mancha,castilla_la_mancha,tarazona_de_la_mancha,tarazona_de_la_mancha,tarazona_de_la_mancha,tarazona_de_la_mancha,tarazona_de_la_mancha,albacete,albacete,albacete,albacete
278,02073,02110,la_gineta,la_gineta,albacete,albacete,castilla_la_mancha,castilla_la_mancha,la_gineta,la_gineta,la_gineta,la_gineta,la_gineta,albacete,albacete,albacete,albacete
279,02074,02500,tobarra,tobarra,albacete,albacete,castilla_la_mancha,castilla_la_mancha,tobarra,tobarra,tobarra,tobarra,tobarra,albacete,albacete,albacete,albacete
