,PC1_e,PC2_e,cities_es/province,PC1_c,PC2_c,PC3_c,PC4_c,PC1_d,PC2_d,PC1_g,PC2_g,PC3_g,PC1_r,PC2_r,PC3_r,PC1_tr,PC2_tr,PC1_t,PC2_t,cluster,latitud,longitud,provincia_original,municipio_original
1346,-0.16012358783164854,-0.30935451711836764,tudanca/cantabria,0.9052529088780492,0.15234905894468098,-0.07399926191021891,1.221474038846741,-1.1159880877965491,0.05327909653795605,0.18191960726252465,0.038291410555928385,-0.8270694390549262,-0.9157422835405048,-0.5389381339332179,-0.40316567277208415,-1.1751952480941434,1.8317831502067217,-0.4772412930823284,0.16034402471671927,0,43.15389,-4.375278,Cantabria,Tudanca
1347,-0.16012358783164854,-0.30935451711836764,valdaliga/cantabria,0.9052529088780492,0.15234905894468098,-0.07399926191021891,1.221474038846741,-0.8871345624484409,0.12079498220394792,0.8303474445686103,-0.2962041319861441,-0.8259192105051394,-0.2741720315839416,-0.6961302709009947,-0.059826694085768635,-0.7930962375059186,-1.8110745352606488,-0.4772412930823284,0.16034402471671927,0,43.32917,-4.349167,Cantabria,Valdáliga
1348,-0.16012358783164854,-0.30935451711836764,valdeolea/cantabria,0.9052529088780492,0.15234905894468098,-0.07399926191021891,1.221474038846741,-0.9643194864409284,0.1713831567076053,-0.9111059793575664,0.3999442388778025,-0.5743896952245222,-0.5370577957290174,-0.6536394078451904,-0.17759042262792227,-0.7930962375059186,-1.8110745352606488,-0.4772412930823284,0.16034402471671927,0,42.87778,-4.162222,Cantabria,Valdeolea
1349,-0.16012358783164854,-0.30935451711836764,valdeprado_del_rio/cantabria,0.9052529088780492,0.15234905894468098,-0.07399926191021891,1.221474038846741,-0.9767005325468328,0.11066820706138293,-0.8568607561573363,0.3714928419438696,-0.5929638093209961,-0.6755095971756305,-0.6315932701968628,-0.21278849823034174,-0.7930962375059186,-1.8110745352606488,-0.4772412930823284,0.16034402471671927,0,42.87528,-4.092880999999998,Cantabria,Valdeprado del Río
1350,-0.16012358783164854,-0.30935451711836764,valderredible/cantabria,0.9052529088780492,0.15234905894468098,-0.07399926191021891,1.221474038846741,-1.0172876876592565,0.09104632432437684,-0.6694024642776955,0.15456260155136195,-0.3937751396840381,-0.9608416511672732,-0.5337859360324055,-0.25077072642512144,-1.1751952480941434,1.8317831502067217,-0.4772412930823284,0.16034402471671927,0,42.80722,-3.939167,Cantabria,Valderredible
1351,-0.16012358783164854,-0.30935451711836764,val_de_san_vicente/cantabria,0.9052529088780492,0.15234905894468098,-0.07399926191021891,1.221474038846741,-0.8493457465511024,0.06823426795823209,0.5786346084721453,-0.31224073873230274,-0.5607090973929196,-0.4852783222296737,-0.6595547478755939,-0.3525580663232837,-0.7930962375059186,-1.8110745352606488,-0.4772412930823284,0.16034402471671927,0,43.3775,-4.483611,Cantabria,Val de San Vicente
1352,-0.16012358783164854,-0.30935451711836764,vega_de_liebana/cantabria,0.9052529088780492,0.15234905894468098,-0.07399926191021891,1.221474038846741,-1.0371381783155111,0.10782893694279108,-1.8703827024267532,0.7210871270980419,-0.2444839629208193,-0.9220070460427656,-0.5382224410552079,-0.3819964591966425,-1.1751952480941434,1.8317831502067217,-0.4772412930823284,0.16034402471671927,0,43.06046,-4.665703,Cantabria,Vega de Liébana
1353,-0.16012358783164854,-0.30935451711836764,vega_de_pas/cantabria,0.9052529088780492,0.15234905894468098,-0.07399926191021891,1.221474038846741,-1.047038609308879,0.06951309585820975,0.5176988005519977,-0.14497772279286175,-0.9985260100037228,-0.7601257571331524,-0.15315496811670126,-0.6177824889797626,-1.1751952480941434,1.8317831502067217,-0.4772412930823284,0.16034402471671927,0,43.15893,-3.782012,Cantabria,Vega de Pas
1354,-0.16012358783164854,-0.30935451711836764,villacarriedo/cantabria,0.9052529088780492,0.15234905894468098,-0.07399926191021891,1.221474038846741,-0.954200188584121,0.08916075007013054,0.8239225616034085,-0.2576171079373179,-1.0607450125284863,-0.7198746182001587,-0.5352379846523083,-0.5267330218228419,-1.1751952480941434,1.8317831502067217,-0.4772412930823284,0.16034402471671927,0,43.23019,-3.805764,Cantabria,Villacarriedo
1355,-0.16012358783164854,-0.30935451711836764,villafufre/cantabria,0.9052529088780492,0.15234905894468098,-0.07399926191021891,1.221474038846741,-1.0237276082040696,0.0664449944901608,0.91100832808059,-0.21164247051269985,-1.191538106443939,-0.8763884992031029,-0.5434339505204964,-0.5361457602598021,-1.1751952480941434,1.8317831502067217,-0.4772412930823284,0.16034402471671927,0,43.26608,-3.89347,Cantabria,Villafufre
