,cp,municipio,provincia,ccaa
8930,40552,campo_de_san_pedro,segovia,castilla_y_leon
8931,40553,campo_de_san_pedro,segovia,castilla_y_leon
8932,40554,maderuelo,segovia,castilla_y_leon
8933,40555,aldealengua_de_santa_maria,segovia,castilla_y_leon
8934,40556,languilla,segovia,castilla_y_leon
8935,40560,boceguillas,segovia,castilla_y_leon
8936,40567,pajarejos,segovia,castilla_y_leon
8937,40568,boceguillas,segovia,castilla_y_leon
8938,40569,grajera,segovia,castilla_y_leon
8939,40590,casla,segovia,castilla_y_leon
8940,40591,cerezo_de_abajo,segovia,castilla_y_leon
8941,40592,cerezo_de_arriba,segovia,castilla_y_leon
8942,40593,castillejo_de_mesleon,segovia,castilla_y_leon
8943,40594,ayllon,segovia,castilla_y_leon
8944,41001,sevilla,sevilla,andalucia
8945,41002,sevilla,sevilla,andalucia
8946,41003,sevilla,sevilla,andalucia
8947,41004,sevilla,sevilla,andalucia
8948,41005,sevilla,sevilla,andalucia
8949,41006,sevilla,sevilla,andalucia
8950,41007,sevilla,sevilla,andalucia
8951,41008,sevilla,sevilla,andalucia
8952,41009,sevilla,sevilla,andalucia
8953,41010,sevilla,sevilla,andalucia
8954,41011,sevilla,sevilla,andalucia
8955,41012,sevilla,sevilla,andalucia
8956,41013,sevilla,sevilla,andalucia
8957,41014,sevilla,sevilla,andalucia
8958,41015,sevilla,sevilla,andalucia
8959,41016,sevilla,sevilla,andalucia
8960,41017,sevilla,sevilla,andalucia
8961,41018,sevilla,sevilla,andalucia
8962,41019,sevilla,sevilla,andalucia
8963,41020,sevilla,sevilla,andalucia
8964,41089,dos_hermanas,sevilla,andalucia
8965,41092,sevilla,sevilla,andalucia
8966,41100,coria_del_rio,sevilla,andalucia
8967,41110,bollullos_de_la_mitacion,sevilla,andalucia
8968,41111,almensilla,sevilla,andalucia
8969,41120,gelves,sevilla,andalucia
8970,41130,la_puebla_del_rio,sevilla,andalucia
8971,41140,isla_mayor,sevilla,andalucia
8972,41150,isla_mayor,sevilla,andalucia
8973,41200,alcala_del_rio,sevilla,andalucia
8974,41209,alcala_del_rio,sevilla,andalucia
8975,41210,guillena,sevilla,andalucia
8976,41218,guillena,sevilla,andalucia
8977,41219,guillena,sevilla,andalucia
8978,41220,burguillos,sevilla,andalucia
8979,41230,castilblanco_de_los_arroyos,sevilla,andalucia
8980,41240,almaden_de_la_plata,sevilla,andalucia
8981,41250,el_real_de_la_jara,sevilla,andalucia
8982,41300,la_rinconada,sevilla,andalucia
8983,41309,la_rinconada,sevilla,andalucia
8984,41310,brenes,sevilla,andalucia
8985,41318,villaverde_del_rio,sevilla,andalucia
8986,41319,alcala_del_rio,sevilla,andalucia
8987,41320,cantillana,sevilla,andalucia
8988,41330,tocina,sevilla,andalucia
8989,41339,carmona,sevilla,andalucia
8990,41340,tocina,sevilla,andalucia
8991,41350,villanueva_del_rio_y_minas,sevilla,andalucia
8992,41359,villanueva_del_rio_y_minas,sevilla,andalucia
8993,41360,el_pedroso,sevilla,andalucia
8994,41370,cazalla_de_la_sierra,sevilla,andalucia
8995,41380,alanis,sevilla,andalucia
8996,41388,san_nicolas_del_puerto,sevilla,andalucia
8997,41389,san_nicolas_del_puerto,sevilla,andalucia
8998,41390,guadalcanal,sevilla,andalucia
8999,41400,ecija,sevilla,andalucia
9000,41409,ecija,sevilla,andalucia
9001,41410,carmona,sevilla,andalucia
9002,41420,fuentes_de_andalucia,sevilla,andalucia
9003,41429,la_campana,sevilla,andalucia
9004,41430,la_luisiana,sevilla,andalucia
9005,41439,fuentes_de_andalucia,sevilla,andalucia
9006,41440,alcolea_del_rio,sevilla,andalucia
9007,41449,alcolea_del_rio,sevilla,andalucia
9008,41450,constantina,sevilla,andalucia
9009,41460,las_navas_de_la_concepcion,sevilla,andalucia
9010,41470,penaflor,sevilla,andalucia
9011,41479,la_puebla_de_los_infantes,sevilla,andalucia
9012,41500,alcala_de_guadaira,sevilla,andalucia
9013,41510,mairena_del_alcor,sevilla,andalucia
9014,41520,alcala_de_guadaira,sevilla,andalucia
9015,41530,moron_de_la_frontera,sevilla,andalucia
9016,41540,la_puebla_de_cazalla,sevilla,andalucia
9017,41550,aguadulce,sevilla,andalucia
9018,41560,estepa,sevilla,andalucia
9019,41563,ecija,sevilla,andalucia
9020,41564,lora_de_estepa,sevilla,andalucia
9021,41565,gilena,sevilla,andalucia
9022,41566,pedrera,sevilla,andalucia
9023,41567,ecija,sevilla,andalucia
9024,41568,el_rubio,sevilla,andalucia
9025,41569,marinaleda,sevilla,andalucia
9026,41570,badolatosa,sevilla,andalucia
9027,41580,casariche,sevilla,andalucia
9028,41590,la_roda_de_andalucia,sevilla,andalucia
9029,41599,badolatosa,sevilla,andalucia
9030,41600,arahal,sevilla,andalucia
9031,41610,paradas,sevilla,andalucia
9032,41620,marchena,sevilla,andalucia
9033,41630,lantejuela,sevilla,andalucia
9034,41640,osuna,sevilla,andalucia
9035,41650,el_saucejo,sevilla,andalucia
9036,41657,los_corrales,sevilla,andalucia
9037,41658,martin_de_la_jara,sevilla,andalucia
9038,41659,el_saucejo,sevilla,andalucia
9039,41660,villanueva_de_san_juan,sevilla,andalucia
9040,41661,algamitas,sevilla,andalucia
9041,41670,pruna,sevilla,andalucia
9042,41700,dos_hermanas,sevilla,andalucia
9043,41701,dos_hermanas,sevilla,andalucia
9044,41702,dos_hermanas,sevilla,andalucia
9045,41703,dos_hermanas,sevilla,andalucia
9046,41704,dos_hermanas,sevilla,andalucia
9047,41710,utrera,sevilla,andalucia
9048,41719,utrera,sevilla,andalucia
9049,41720,los_palacios_y_villafranca,sevilla,andalucia
9050,41727,los_palacios_y_villafranca,sevilla,andalucia
9051,41728,dos_hermanas,sevilla,andalucia
9052,41730,las_cabezas_de_san_juan,sevilla,andalucia
9053,41731,,sevilla,andalucia
9054,41740,lebrija,sevilla,andalucia
9055,41749,el_cuervo_de_sevilla,sevilla,andalucia
9056,41750,los_molares,sevilla,andalucia
9057,41760,el_coronil,sevilla,andalucia
9058,41770,montellano,sevilla,andalucia
9059,41780,coripe,sevilla,andalucia
9060,41800,sanlucar_la_mayor,sevilla,andalucia
9061,41804,olivares,sevilla,andalucia
9062,41805,benacazon,sevilla,andalucia
9063,41806,umbrete,sevilla,andalucia
9064,41807,espartinas,sevilla,andalucia
9065,41808,villanueva_del_ariscal,sevilla,andalucia
9066,41809,albaida_del_aljarafe,sevilla,andalucia
9067,41810,castilleja_del_campo,sevilla,andalucia
9068,41820,carrion_de_los_cespedes,sevilla,andalucia
9069,41830,huevar_del_aljarafe,sevilla,andalucia
9070,41840,pilas,sevilla,andalucia
9071,41849,aznalcazar,sevilla,andalucia
9072,41850,villamanrique_de_la_condesa,sevilla,andalucia
9073,41860,gerena,sevilla,andalucia
9074,41870,aznalcollar,sevilla,andalucia
9075,41880,el_ronquillo,sevilla,andalucia
9076,41888,el_garrobo,sevilla,andalucia
9077,41889,el_castillo_de_las_guardas,sevilla,andalucia
9078,41890,el_castillo_de_las_guardas,sevilla,andalucia
9079,41897,el_madrono,sevilla,andalucia
9080,41898,el_castillo_de_las_guardas,sevilla,andalucia
9081,41899,el_castillo_de_las_guardas,sevilla,andalucia
9082,41900,camas,sevilla,andalucia
9083,41907,valencina_de_la_concepcion,sevilla,andalucia
9084,41908,castilleja_de_guzman,sevilla,andalucia
9085,41909,salteras,sevilla,andalucia
9086,41910,camas,sevilla,andalucia
9087,41920,san_juan_de_aznalfarache,sevilla,andalucia
9088,41927,mairena_del_aljarafe,sevilla,andalucia
9089,41928,palomares_del_rio,sevilla,andalucia
9090,41930,bormujos,sevilla,andalucia
9091,41940,tomares,sevilla,andalucia
9092,41950,castilleja_de_la_cuesta,sevilla,andalucia
9093,41960,gines,sevilla,andalucia
9094,41970,santiponce,sevilla,andalucia
9095,41980,la_algaba,sevilla,andalucia
9096,41989,la_algaba,sevilla,andalucia
9097,42001,soria,soria,castilla_y_leon
9098,42002,soria,soria,castilla_y_leon
9099,42003,soria,soria,castilla_y_leon
9100,42004,soria,soria,castilla_y_leon
9101,42005,soria,soria,castilla_y_leon
9102,42100,agreda,soria,castilla_y_leon
9103,42107,agreda,soria,castilla_y_leon
9104,42108,agreda,soria,castilla_y_leon
9105,42110,olvega,soria,castilla_y_leon
9106,42112,hinojosa_del_campo,soria,castilla_y_leon
9107,42113,castilruiz,soria,castilla_y_leon
9108,42120,gomara,soria,castilla_y_leon
9109,42126,almazul,soria,castilla_y_leon
9110,42127,almazul,soria,castilla_y_leon
9111,42128,bliecos,soria,castilla_y_leon
9112,42130,almenar_de_soria,soria,castilla_y_leon
9113,42132,noviercas,soria,castilla_y_leon
9114,42134,candilichera,soria,castilla_y_leon
9115,42138,almenar_de_soria,soria,castilla_y_leon
9116,42140,san_leonardo_de_yague,soria,castilla_y_leon
9117,42141,espeja_de_san_marcelino,soria,castilla_y_leon
9118,42142,espeja_de_san_marcelino,soria,castilla_y_leon
9119,42145,cidones,soria,castilla_y_leon
9120,42146,abejar,soria,castilla_y_leon
9121,42147,cabrejas_del_pinar,soria,castilla_y_leon
9122,42148,cubilla,soria,castilla_y_leon
9123,42149,navaleno,soria,castilla_y_leon
9124,42150,vinuesa,soria,castilla_y_leon
9125,42153,el_royo,soria,castilla_y_leon
9126,42154,,soria,castilla_y_leon
9127,42156,molinos_de_duero,soria,castilla_y_leon
9128,42157,covaleda,soria,castilla_y_leon
9129,42158,duruelo_de_la_sierra,soria,castilla_y_leon
9130,42159,el_royo,soria,castilla_y_leon
9131,42161,almarza,soria,castilla_y_leon
9132,42162,buitrago,soria,castilla_y_leon
9133,42164,almarza,soria,castilla_y_leon
9134,42165,rollamienta,soria,castilla_y_leon
9135,42166,sotillo_del_rincon,soria,castilla_y_leon
9136,42167,almarza,soria,castilla_y_leon
9137,42169,almarza,soria,castilla_y_leon
9138,42172,oncala,soria,castilla_y_leon
9139,42173,las_aldehuelas,soria,castilla_y_leon
9140,42174,las_aldehuelas,soria,castilla_y_leon
9141,42175,cerbon,soria,castilla_y_leon
9142,42180,aldealsenor,soria,castilla_y_leon
9143,42181,carrascosa_de_la_sierra,soria,castilla_y_leon
9144,42189,narros,soria,castilla_y_leon
9145,42190,golmayo,soria,castilla_y_leon
9146,42191,cubo_de_la_solana,soria,castilla_y_leon
9147,42192,golmayo,soria,castilla_y_leon
9148,42193,blacos,soria,castilla_y_leon
9149,42200,almazan,soria,castilla_y_leon
9150,42210,barca,soria,castilla_y_leon
9151,42211,centenera_de_andaluz,soria,castilla_y_leon
9152,42212,almazan,soria,castilla_y_leon
9153,42213,alpanseque,soria,castilla_y_leon
9154,42214,baraona,soria,castilla_y_leon
9155,42216,adradas,soria,castilla_y_leon
9156,42218,borjabad,soria,castilla_y_leon
9157,42220,monteagudo_de_las_vicarias,soria,castilla_y_leon
9158,42222,almaluez,soria,castilla_y_leon
9159,42223,coscurita,soria,castilla_y_leon
9160,42225,alentisque,soria,castilla_y_leon
9161,42230,medinaceli,soria,castilla_y_leon
9162,42240,medinaceli,soria,castilla_y_leon
9163,42248,medinaceli,soria,castilla_y_leon
9164,42250,arcos_de_jalon,soria,castilla_y_leon
9165,42257,arcos_de_jalon,soria,castilla_y_leon
9166,42258,almaluez,soria,castilla_y_leon
9167,42259,arcos_de_jalon,soria,castilla_y_leon
9168,42260,santa_maria_de_huerta,soria,castilla_y_leon
9169,42269,arcos_de_jalon,soria,castilla_y_leon
9171,42290,cubo_de_la_solana,soria,castilla_y_leon
9172,42291,quintana_redonda,soria,castilla_y_leon
9173,42294,fuentepinilla,soria,castilla_y_leon
9174,42300,burgo_de_osma_ciudad_de_osma,soria,castilla_y_leon
9175,42310,burgo_de_osma_ciudad_de_osma,soria,castilla_y_leon
9176,42311,burgo_de_osma_ciudad_de_osma,soria,castilla_y_leon
9177,42313,burgo_de_osma_ciudad_de_osma,soria,castilla_y_leon
9178,42315,montejo_de_tiermes,soria,castilla_y_leon
9179,42317,talveila,soria,castilla_y_leon
9180,42318,burgo_de_osma_ciudad_de_osma,soria,castilla_y_leon
9181,42320,langa_de_duero,soria,castilla_y_leon
9182,42328,castillejo_de_robledo,soria,castilla_y_leon
9183,42329,langa_de_duero,soria,castilla_y_leon
9184,42330,san_esteban_de_gormaz,soria,castilla_y_leon
9185,42340,san_esteban_de_gormaz,soria,castilla_y_leon
9186,42341,liceras,soria,castilla_y_leon
9187,42342,montejo_de_tiermes,soria,castilla_y_leon
9188,42344,montejo_de_tiermes,soria,castilla_y_leon
9189,42345,san_esteban_de_gormaz,soria,castilla_y_leon
9190,42350,,soria,castilla_y_leon
9191,42351,alcubilla_de_avellaneda,soria,castilla_y_leon
9192,42360,berlanga_de_duero,soria,castilla_y_leon
9193,42365,,soria,castilla_y_leon
9194,42366,bayubas_de_abajo,soria,castilla_y_leon
9195,42367,berlanga_de_duero,soria,castilla_y_leon
9196,42368,arenillas,soria,castilla_y_leon
9197,42391,burgo_de_osma_ciudad_de_osma,soria,castilla_y_leon
9198,43001,tarragona,tarragona,catalunya
9199,43002,tarragona,tarragona,catalunya
9200,43003,tarragona,tarragona,catalunya
9201,43004,tarragona,tarragona,catalunya
9202,43005,tarragona,tarragona,catalunya
9203,43006,tarragona,tarragona,catalunya
9204,43007,tarragona,tarragona,catalunya
9205,43008,tarragona,tarragona,catalunya
9206,43100,tarragona,tarragona,catalunya
9207,43110,la_canonja,tarragona,catalunya
9208,43120,constanti,tarragona,catalunya
9209,43130,tarragona,tarragona,catalunya
9210,43140,la_pobla_de_mafumet,tarragona,catalunya
9211,43141,vilallonga_del_camp,tarragona,catalunya
9212,43142,el_rourell,tarragona,catalunya
9213,43143,la_maso,tarragona,catalunya
9214,43144,vallmoll,tarragona,catalunya
9215,43150,el_catllar,tarragona,catalunya
9216,43151,els_pallaresos,tarragona,catalunya
9217,43152,perafort,tarragona,catalunya
9218,43153,els_garidells,tarragona,catalunya
9219,43154,la_secuita,tarragona,catalunya
9220,43155,perafort,tarragona,catalunya
9221,43178,,tarragona,catalunya
9222,43200,,tarragona,catalunya
9223,43201,reus,tarragona,catalunya
9224,43202,reus,tarragona,catalunya
9225,43203,reus,tarragona,catalunya
9226,43204,reus,tarragona,catalunya
9227,43205,,tarragona,catalunya
9228,43206,reus,tarragona,catalunya
9230,43300,mont_roig_del_camp,tarragona,catalunya
9231,43310,colldejou,tarragona,catalunya
9232,43311,vilanova_d_escornalbou,tarragona,catalunya
9233,43312,vilanova_d_escornalbou,tarragona,catalunya
9234,43320,pratdip,tarragona,catalunya
9235,43321,,tarragona,catalunya
9236,43330,riudoms,tarragona,catalunya
9237,43340,montbrio_del_camp,tarragona,catalunya
9238,43350,les_borges_del_camp,tarragona,catalunya
9239,43360,cornudella_de_montsant,tarragona,catalunya
9240,43361,la_morera_de_montsant,tarragona,catalunya
9241,43362,cornudella_de_montsant,tarragona,catalunya
9242,43363,ulldemolins,tarragona,catalunya
9243,43364,capafonts,tarragona,catalunya
9244,43365,alforja,tarragona,catalunya
9245,43370,la_palma_d_ebre,tarragona,catalunya
9246,43371,margalef,tarragona,catalunya
9247,43372,la_bisbal_de_falset,tarragona,catalunya
9248,43373,cabaces,tarragona,catalunya
9249,43374,la_vilella_baixa,tarragona,catalunya
9250,43375,la_vilella_alta,tarragona,catalunya
9251,43376,poboleda,tarragona,catalunya
9252,43379,la_morera_de_montsant,tarragona,catalunya
9253,43380,vilaplana,tarragona,catalunya
9254,43381,l_aleixar,tarragona,catalunya
9255,43382,maspujols,tarragona,catalunya
9256,43390,riudecols,tarragona,catalunya
9257,43391,vinyols_i_els_arcs,tarragona,catalunya
9258,43392,castellvell_del_camp,tarragona,catalunya
9259,43393,almoster,tarragona,catalunya
9260,43400,montblanc,tarragona,catalunya
9261,43410,montblanc,tarragona,catalunya
9262,43411,blancafort,tarragona,catalunya
9263,43412,solivella,tarragona,catalunya
9264,43413,passanant_i_belltall,tarragona,catalunya
9265,43414,montblanc,tarragona,catalunya
9266,43415,montblanc,tarragona,catalunya
9267,43420,santa_coloma_de_queralt,tarragona,catalunya
9268,43421,bellprat,tarragona,catalunya
9269,43422,barbera_de_la_conca,tarragona,catalunya
9270,43423,pira,tarragona,catalunya
9271,43424,sarral,tarragona,catalunya
9272,43425,fores,tarragona,catalunya
9273,43426,rocafort_de_queralt,tarragona,catalunya
9274,43427,conesa,tarragona,catalunya
9275,43428,conesa,tarragona,catalunya
9276,43429,barbera_de_la_conca,tarragona,catalunya
9277,43430,vimbodi_i_poblet,tarragona,catalunya
9278,43439,vallclara,tarragona,catalunya
9279,43440,l_espluga_de_francoli,tarragona,catalunya
9280,43448,vimbodi_i_poblet,tarragona,catalunya
9281,43449,senan,tarragona,catalunya
9282,43450,la_riba,tarragona,catalunya
9283,43459,montblanc,tarragona,catalunya
9284,43460,alcover,tarragona,catalunya
9285,43461,,tarragona,catalunya
9286,43470,la_selva_del_camp,tarragona,catalunya
9287,43479,l_albiol,tarragona,catalunya
9288,43480,vila_seca,tarragona,catalunya
9289,43481,vila_seca,tarragona,catalunya
9290,43490,vilaverd,tarragona,catalunya
9291,43491,valls,tarragona,catalunya
9292,43500,tortosa,tarragona,catalunya
9293,43510,tortosa,tarragona,catalunya
9294,43511,tivenys,tarragona,catalunya
9295,43512,benifallet,tarragona,catalunya
9296,43513,rasquera,tarragona,catalunya
9297,43514,mas_de_barberans,tarragona,catalunya
9298,43515,la_galera,tarragona,catalunya
9299,43516,godall,tarragona,catalunya
9300,43517,tortosa,tarragona,catalunya
9301,43518,,tarragona,catalunya
9302,43519,el_perello,tarragona,catalunya
9303,43520,roquetes,tarragona,catalunya
9304,43527,tortosa,tarragona,catalunya
9305,43528,alfara_de_carles,tarragona,catalunya
9306,43529,roquetes,tarragona,catalunya
9307,43530,alcanar,tarragona,catalunya
9308,43540,sant_carles_de_la_rapita,tarragona,catalunya
9309,43548,sant_carles_de_la_rapita,tarragona,catalunya
9310,43549,amposta,tarragona,catalunya
9311,43550,ulldecona,tarragona,catalunya
9312,43558,freginals,tarragona,catalunya
9313,43559,ulldecona,tarragona,catalunya
9314,43560,la_senia,tarragona,catalunya
9315,43569,alcanar,tarragona,catalunya
9316,43570,santa_barbara,tarragona,catalunya
9317,43580,deltebre,tarragona,catalunya
9318,43590,tortosa,tarragona,catalunya
9319,43591,aldover,tarragona,catalunya
9320,43592,xerta,tarragona,catalunya
9321,43593,pauls,tarragona,catalunya
9322,43594,el_pinell_de_brai,tarragona,catalunya
9323,43595,prat_de_comte,tarragona,catalunya
9324,43596,horta_de_sant_joan,tarragona,catalunya
9325,43597,arnes,tarragona,catalunya
9326,43700,el_vendrell,tarragona,catalunya
9327,43710,santa_oliva,tarragona,catalunya
9328,43711,banyeres_del_penedes,tarragona,catalunya
9329,43712,llorenc_del_penedes,tarragona,catalunya
9330,43713,sant_jaume_dels_domenys,tarragona,catalunya
9331,43714,aiguamurcia,tarragona,catalunya
9332,43715,banyeres_del_penedes,tarragona,catalunya
9333,43716,albinyana,tarragona,catalunya
9334,43717,la_bisbal_del_penedes,tarragona,catalunya
9335,43718,albinyana,tarragona,catalunya
9336,43719,bellvei,tarragona,catalunya
9337,43720,l_arboc,tarragona,catalunya
9338,43729,,tarragona,catalunya
9339,43730,falset,tarragona,catalunya
9340,43736,la_figuera,tarragona,catalunya
9341,43737,gratallops,tarragona,catalunya
9342,43738,bellmunt_del_priorat,tarragona,catalunya
9343,43739,porrera,tarragona,catalunya
9344,43740,mora_d_ebre,tarragona,catalunya
9345,43746,tivissa,tarragona,catalunya
9346,43747,benissanet,tarragona,catalunya
9347,43748,ginestar,tarragona,catalunya
9348,43749,garcia,tarragona,catalunya
9349,43750,flix,tarragona,catalunya
9350,43760,el_morell,tarragona,catalunya
9351,43761,la_pobla_de_montornes,tarragona,catalunya
9352,43762,la_riera_de_gaia,tarragona,catalunya
9353,43763,la_nou_de_gaia,tarragona,catalunya
9354,43764,el_catllar,tarragona,catalunya
9355,43765,la_secuita,tarragona,catalunya
9356,43770,mora_la_nova,tarragona,catalunya
9357,43771,riudecanyes,tarragona,catalunya
9358,43772,botarell,tarragona,catalunya
9359,43773,l_argentera,tarragona,catalunya
9360,43774,pradell_de_la_teixeta,tarragona,catalunya
9361,43775,marca,tarragona,catalunya
9362,43776,capcanes,tarragona,catalunya
9363,43777,els_guiamets,tarragona,catalunya
9364,43780,gandesa,tarragona,catalunya
9365,43781,la_fatarella,tarragona,catalunya
9366,43782,vilalba_dels_arcs,tarragona,catalunya
9367,43783,la_pobla_de_massaluca,tarragona,catalunya
9368,43784,corbera_d_ebre,tarragona,catalunya
9369,43785,bot,tarragona,catalunya
9370,43786,batea,tarragona,catalunya
9371,43787,caseres,tarragona,catalunya
9372,43790,riba_roja_d_ebre,tarragona,catalunya
9373,43791,asco,tarragona,catalunya
9374,43792,la_torre_de_l_espanyol,tarragona,catalunya
9375,43800,valls,tarragona,catalunya
9376,43810,el_pla_de_santa_maria,tarragona,catalunya
9377,43811,cabra_del_camp,tarragona,catalunya
9378,43812,brafim,tarragona,catalunya
9379,43813,alio,tarragona,catalunya
9380,43814,vila_rodona,tarragona,catalunya
9381,43815,aiguamurcia,tarragona,catalunya
9382,43816,querol,tarragona,catalunya
9383,43817,el_pont_d_armentera,tarragona,catalunya
9384,43820,calafell,tarragona,catalunya
9385,43830,torredembarra,tarragona,catalunya
9386,43839,creixell,tarragona,catalunya
9387,43840,salou,tarragona,catalunya
9388,43850,cambrils,tarragona,catalunya
9389,43860,l_ametlla_de_mar,tarragona,catalunya
9390,43870,amposta,tarragona,catalunya
9391,43877,sant_jaume_d_enveja,tarragona,catalunya
9392,43878,masdenverge,tarragona,catalunya
9393,43879,amposta,tarragona,catalunya
9394,43880,el_vendrell,tarragona,catalunya
9395,43881,cunit,tarragona,catalunya
9396,43882,calafell,tarragona,catalunya
9397,43883,roda_de_bera,tarragona,catalunya
9398,43884,bonastre,tarragona,catalunya
9399,43885,salomo,tarragona,catalunya
9400,43886,renau,tarragona,catalunya
9401,43887,nulles,tarragona,catalunya
9402,43890,vandellos_i_l_hospitalet_de_l_infant,tarragona,catalunya
9403,43891,pratdip,tarragona,catalunya
9404,43892,mont_roig_del_camp,tarragona,catalunya
9405,43893,altafulla,tarragona,catalunya
9406,43894,camarles,tarragona,catalunya
9407,43895,l_ampolla,tarragona,catalunya
9408,43896,l_aldea,tarragona,catalunya
9409,43897,tortosa,tarragona,catalunya
9410,44001,teruel,teruel,aragon
9411,44002,teruel,teruel,aragon
9412,44003,teruel,teruel,aragon
9413,44100,albarracin,teruel,aragon
9414,44110,gea_de_albarracin,teruel,aragon
9415,44111,torres_de_albarracin,teruel,aragon
9416,44112,tramacastilla,teruel,aragon
9417,44113,noguera_de_albarracin,teruel,aragon
9418,44114,griegos,teruel,aragon
9419,44115,guadalaviar,teruel,aragon
9420,44120,terriente,teruel,aragon
9421,44121,albarracin,teruel,aragon
9422,44122,jabaloyas,teruel,aragon
9423,44123,albarracin,teruel,aragon
9424,44124,moscardon,teruel,aragon
9425,44125,royuela,teruel,aragon
9426,44126,calomarde,teruel,aragon
9427,44130,villastar,teruel,aragon
9428,44131,villel,teruel,aragon
9429,44132,libros,teruel,aragon
9430,44133,riodeva,teruel,aragon
9431,44134,alobras,teruel,aragon
9432,44140,cantavieja,teruel,aragon
9433,44141,la_cuba,teruel,aragon
9434,44142,la_iglesuela_del_cid,teruel,aragon
9435,44143,fortanete,teruel,aragon
9436,44144,villarroya_de_los_pinares,teruel,aragon
9437,44145,allepuz,teruel,aragon
9438,44146,monteagudo_del_castillo,teruel,aragon
9439,44147,cedrillas,teruel,aragon
9440,44150,aliaga,teruel,aragon
9441,44155,ababuj,teruel,aragon
9442,44156,aguilar_del_alfambra,teruel,aragon
9443,44157,aliaga,teruel,aragon
9444,44158,aliaga,teruel,aragon
9445,44159,miravete_de_la_sierra,teruel,aragon
9446,44160,alfambra,teruel,aragon
9447,44161,escorihuela,teruel,aragon
9448,44162,cuevas_labradas,teruel,aragon
9449,44163,perales_del_alfambra,teruel,aragon
9450,44164,lidon,teruel,aragon
9451,44165,argente,teruel,aragon
9452,44166,rubielos_de_la_cerida,teruel,aragon
9453,44167,camanas,teruel,aragon
9454,44168,canada_vellida,teruel,aragon
9455,44169,cuevas_de_almuden,teruel,aragon
9456,44190,teruel,teruel,aragon
9457,44191,camarena_de_la_sierra,teruel,aragon
9458,44192,teruel,teruel,aragon
9459,44193,corbalan,teruel,aragon
9460,44194,celadas,teruel,aragon
9461,44195,teruel,teruel,aragon
9462,44200,calamocha,teruel,aragon
9463,44210,calamocha,teruel,aragon
9464,44211,calamocha,teruel,aragon
9465,44212,anadon,teruel,aragon
9466,44213,huesa_del_comun,teruel,aragon
9467,44220,barrachina,teruel,aragon
9468,44221,torrecilla_del_rebollar,teruel,aragon
9469,44222,torrecilla_del_rebollar,teruel,aragon
9470,44223,villanueva_del_rebollar_de_la_sierra,teruel,aragon
9471,44230,tornos,teruel,aragon
9472,44231,castejon_de_tornos,teruel,aragon
9473,44232,bello,teruel,aragon
9474,44233,odon,teruel,aragon
9475,44300,monreal_del_campo,teruel,aragon
9476,44310,rodenas,teruel,aragon
9477,44311,villar_del_salz,teruel,aragon
9478,44313,ojos_negros,teruel,aragon
9479,44314,blancas,teruel,aragon
9480,44315,pozuel_del_campo,teruel,aragon
9481,44320,baguena,teruel,aragon
9482,44330,burbaguena,teruel,aragon
9483,44340,fuentes_claras,teruel,aragon
9484,44350,caminreal,teruel,aragon
9485,44357,banon,teruel,aragon
9486,44358,cosa,teruel,aragon
9487,44359,caminreal,teruel,aragon
9488,44360,santa_eulalia,teruel,aragon
9489,44366,orihuela_del_tremedal,teruel,aragon
9490,44367,bronchales,teruel,aragon
9491,44368,monterde_de_albarracin,teruel,aragon
9492,44369,almohaja,teruel,aragon
9493,44370,cella,teruel,aragon
9494,44380,villarquemado,teruel,aragon
9495,44381,torremocha_de_jiloca,teruel,aragon
9496,44382,aguaton,teruel,aragon
9497,44390,san_martin_del_rio,teruel,aragon
9498,44391,calamocha,teruel,aragon
9499,44392,calamocha,teruel,aragon
9500,44393,torrijo_del_campo,teruel,aragon
9501,44394,buena,teruel,aragon
9502,44395,alba,teruel,aragon
9503,44396,teruel,teruel,aragon
9504,44397,teruel,teruel,aragon
9505,44400,mora_de_rubielos,teruel,aragon
9506,44409,cabra_de_mora,teruel,aragon
9507,44410,mosqueruela,teruel,aragon
9508,44411,puertomingalvo,teruel,aragon
9509,44412,linares_de_mora,teruel,aragon
9510,44413,valdelinares,teruel,aragon
9511,44414,nogueruelas,teruel,aragon
9512,44415,fuentes_de_rubielos,teruel,aragon
9513,44420,manzanera,teruel,aragon
9514,44421,arcos_de_las_salinas,teruel,aragon
9515,44422,abejuela,teruel,aragon
9516,44423,manzanera,teruel,aragon
9517,44424,albentosa,teruel,aragon
9518,44430,valbona,teruel,aragon
9519,44431,alcala_de_la_selva,teruel,aragon
9520,44432,alcala_de_la_selva,teruel,aragon
9521,44433,gudar,teruel,aragon
9522,44440,formiche_alto,teruel,aragon
9523,44441,formiche_alto,teruel,aragon
9524,44442,,teruel,aragon
9525,44450,la_puebla_de_valverde,teruel,aragon
9526,44459,camarena_de_la_sierra,teruel,aragon
9527,44460,sarrion,teruel,aragon
9528,44470,,teruel,aragon
9529,44477,albentosa,teruel,aragon
9530,44478,olba,teruel,aragon
9531,44479,olba,teruel,aragon
9532,44480,san_agustin,teruel,aragon
9533,44490,ferreruela_de_huerva,teruel,aragon
9534,44491,badenas,teruel,aragon
9535,44492,allueva,teruel,aragon
9536,44493,loscos,teruel,aragon
9537,44494,villahermosa_del_campo,teruel,aragon
9538,44495,calamocha,teruel,aragon
9539,44496,calamocha,teruel,aragon
