CÓDIGO,DESCRIPCION,LATITUD,LONGITUD,C.P.,POBLACION,PROVINCIA,PAIS,CERCANIAS,FEVE,tiempo de antelacion,Punto de Encuentro,Aparcamiento,Andén,Aseos,Vestíbulo
71307,LES BORGES DEL CAMP,41.166473100000005,1.0221315,43350.0,"borges del camp, les",tarragona,espana,NO,NO,,,,,,
77100,LES FRANQUESES DEL VALLES,41.6289563,2.2952142,8520.0,"franqueses del valles, les",barcelona,espana,SI,NO,,,,,,
79109,LES FRANQUESES-GRANOLLERS NORD,41.6169899,2.2945361,8521.0,"franqueses del valles, les",barcelona,espana,SI,NO,,,,,,
65201,LES VALLS,39.718601799999995,-0.24016439999999997,46500.0,sagunto/sagunt,valencia/valencia,espana,SI,NO,,,,,,
73007,L'ESPLUGA DE FRANCOLI,41.400627,1.1033167,43440.0,"espluga de francoli, l'",tarragona,espana,NO,NO,,,,,,
5387,LEVINCO,43.151098,-5.600266,33686.0,aller,asturias,espana,NO,SI,,,,,,
11516,LEZO-RENTERIA,43.315851,-1.899411,20100.0,lezo,gipuzkoa,espana,SI,NO,,,,,,
65407,L'HOSPITALET DE L'INFANT,40.995889399999996,0.9207072000000001,43890.0,vandellos i l'hospitalet de l'infant,tarragona,espana,NO,NO,,,,,,
72305,L'HOSPITALET DE LLOBREGAT,41.364207,2.0986599999999997,8901.0,"hospitalet de llobregat, l'",barcelona,espana,SI,NO,,,,,,
6001,LIBRILLA,37.8846557,-1.347129,30892.0,librilla,murcia,espana,SI,NO,,,,,,
5517,LIERES,43.38058,-5.582573,33580.0,siero,asturias,espana,NO,SI,,,,,,
5671,LIERGANES,43.344991,-3.742572,39727.0,lierganes,cantabria,espana,NO,SI,,,,,,
5685,LIMPIAS,43.358843,-3.433382,39762.0,limpias,cantabria,espana,NO,SI,,,,,,
31112,LINAREJOS-PEDROSO,41.9469542,-6.4845953000000005,49593.0,manzanal de arriba,zamora,espana,NO,NO,,,,,,
50300,LINARES-BAEZA,38.069169,-3.5892724,23490.0,linares,jaen,espana,NO,NO,30 m.,Atención al Cliente,Si,No,Si,Si
15116,LINARES-CONGOSTINAS,43.101766999999995,-5.772133,33694.0,lena,asturias,espana,NO,NO,,,,,,
15218,LLAMAQUIQUE,43.358810999999996,-5.857334,33005.0,oviedo,asturias,espana,SI,NO,,,,,,
5522,LLAMES,43.368778999999996,-5.525201999999999,33529.0,nava,asturias,espana,NO,SI,,,,,,
79312,LLANÇA,42.366688,3.149168,17490.0,llanca,girona,espana,NO,NO,,,,,,
5571,LLANES,43.420981,-4.759023,33500.0,llanes,asturias,espana,NO,SI,,,,,,
5741,LLANO,42.987953999999995,-3.9825589999999997,39213.0,"rozas de valdearroyo, las",cantabria,espana,NO,SI,,,,,,
5969,LLANO DEL BEAL,37.626055,-0.83621,30381.0,cartagena,murcia,espana,NO,SI,,,,,,
5219,LLARANES,43.55433,-5.896553,33417.0,aviles,asturias,espana,NO,SI,,,,,,
78400,LLEIDA-PIRINEUS,41.6207709,0.6327913000000001,25007.0,lleida,lleida,espana,NO,NO,30 m.,Centro Servicios Cliente,Si,Si,Si,Si
40105,LLERENA,38.2376771,-6.0098805,6900.0,llerena,badajoz,espana,NO,NO,,,,,,
79102,LLINARS DEL VALLES,41.638723,2.4057269,8450.0,llinars del valles,barcelona,espana,SI,NO,,,,,,
13106,LLODIO,43.14236,-2.960654,1400.0,laudio/llodio,araba/alava,espana,SI,NO,,,,,,
5551,LLOVIO,43.440576,-5.05575,33569.0,ribadesella,asturias,espana,NO,SI,,,,,,
81100,LOGROÑO,42.4575947,-2.4406833,26003.0,logrono,"rioja, la",espana,NO,NO,30 m.,Venta de Billetes,Si,Si,Si,Si
5143,LOIBA,43.730381,-7.750047,15339.0,ortigueira,"coruna, a",espana,NO,SI,,,,,,
11510,LOIOLA,43.304632,-1.9636060000000002,20014.0,donostia/san sebastian,gipuzkoa,espana,SI,NO,,,,,,
5013,LOJA-SAN FRANCISCO,37.174921000000005,-4.149528,18300.0,loja,granada,espana,NO,NO,,,,,,
14232,LOMBERA,43.265803999999996,-4.067629,39400.0,"corrales de buelna, los",cantabria,espana,SI,NO,,,,,,
67009,LONGARES,41.404458399999996,-1.1588558,50460.0,longares,zaragoza,espana,NO,NO,,,,,,
50600,LORA DEL RIO,37.661125,-5.5309550000000005,41440.0,lora del rio,sevilla,espana,SI,NO,,,,,,
6005,LORCA-SAN DIEGO,37.680714,-1.685644,30800.0,lorca,murcia,espana,SI,NO,,,,,,
6006,LORCA-SUTULLENA,37.672069799999996,-1.6962741999999997,30800.0,lorca,murcia,espana,SI,NO,,,,,,
66209,LORIGUILLA-REVA,39.4857211,-0.5673001999999999,46393.0,loriguilla,valencia/valencia,espana,SI,NO,,,,,,
54518,LOS ALAMOS,36.6452816,-4.484882700000001,29620.0,torremolinos,malaga,espana,SI,NO,,,,,,
12011,LOS ANGELES DE SAN RAFAEL,40.778532,-4.2073718,40424.0,otero de herreros,segovia,espana,NO,NO,,,,,,
55019,LOS BARRIOS,36.1738822,-5.4607781,11370.0,"barrios, los",cadiz,espana,NO,NO,,,,,,
54515,LOS BOLICHES,36.5515902,-4.6166673,29640.0,fuengirola,malaga,espana,SI,NO,,,,,,
5241,LOS CABOS,43.512406,-6.09748,33129.0,pravia,asturias,espana,NO,SI,,,,,,
16408,LOS CAMPOS,43.536767,-5.885097,33404.0,corvera de asturias,asturias,espana,SI,NO,,,,,,
5744,LOS CARABEOS,42.910354999999996,-4.075293,39419.0,valdeprado del rio,cantabria,espana,NO,SI,,,,,,
14210,LOS CORRALES DE BUELNA,43.255117999999996,-4.063984,39400.0,"corrales de buelna, los",cantabria,espana,SI,NO,,,,,,
5515,LOS CORROS,43.376828,-5.601385,33518.0,siero,asturias,espana,NO,SI,,,,,,
12023,LOS COTOS,40.822239,-3.964546,40100.0,real sitio de san ildefonso,segovia,espana,SI,NO,,,,,,
42016,LOS MILANOS,37.586225,-6.919955,21300.0,calanas,huelva,espana,NO,NO,,,,,,
12005,LOS MOLINOS-GUADARRAMA,40.706598,-4.067179,28460.0,"molinos, los",madrid,espana,SI,NO,,,,,,
12001,LOS NEGRALES,40.63856,-4.021915,28409.0,alpedrete,madrid,espana,SI,NO,,,,,,
5977,LOS NIETOS,37.651839,-0.796983,30383.0,cartagena,murcia,espana,NO,SI,,,,,,
5975,LOS NIETOS-PESCADERIA,37.649353999999995,-0.787864,30383.0,cartagena,murcia,espana,NO,SI,,,,,,
5973,LOS NIETOS-VIEJOS,37.646924,-0.791485,30383.0,cartagena,murcia,espana,NO,SI,,,,,,
54412,LOS PRADOS,36.698863700000004,-4.4778853,29006.0,malaga,malaga,espana,SI,NO,,,,,,
50700,LOS ROSALES,37.589878000000006,-5.725169,41330.0,tocina,sevilla,espana,SI,NO,,,,,,
40006,LOS SANTOS DE MAIMONA,38.4496301,-6.361618599999999,6230.0,"santos de maimona, los",badajoz,espana,NO,NO,,,,,,
5287,LOZA,43.551254,-6.771675,33719.0,coana,asturias,espana,NO,SI,,,,,,
5275,LUARCA,43.537949,-6.536617,33700.0,valdes,asturias,espana,NO,SI,,,,,,
81207,LUCENI,41.8262594,-1.2438583,50640.0,luceni,zaragoza,espana,NO,NO,,,,,,
20309,LUGO,43.015066600000004,-7.5521368,27003.0,lugo,lugo,espana,NO,NO,30 m.,Venta de Billetes,Si,Si,Si,Si
15300,LUGO DE LLANERA,43.442298,-5.815972,33690.0,llanera,asturias,espana,SI,NO,,,,,,
15212,LUGONES,43.404267,-5.811847,33420.0,siero,asturias,espana,SI,NO,,,,,,
13103,LUIAONDO,43.093579,-2.9996709999999998,1408.0,ayala/aiara,araba/alava,espana,SI,NO,,,,,,
13305,LUTXANA-BARAKALDO,43.287708,-2.97542,48903.0,barakaldo,bizkaia,espana,SI,NO,,,,,,
79200,MAÇANET-MASSANES,41.7072202,2.719419,17412.0,macanet de la selva,girona,espana,SI,NO,,,,,,
5169,MADEIRO,43.686219,-7.412863000000001,27891.0,cervo,lugo,espana,NO,SI,,,,,,
18000,MADRID-ATOCHA CERCANIAS,40.406556,-3.689508,28045.0,madrid,madrid,espana,SI,NO,30 m.,Atención al Cliente,Si,Si,Si,Si
17000,MADRID-CHAMARTIN,40.4732797,-3.6818974,28036.0,madrid,madrid,espana,SI,NO,30 m.,Centro Servicios Cliente,Si,Si,Si,Si
18002,MADRID-NUEVOS MINISTERIOS,40.446612,-3.692207,28046.0,madrid,madrid,espana,SI,NO,,,,,,
10000,MADRID-PRINCIPE PIO,40.421389000000005,-3.718968,28008.0,madrid,madrid,espana,SI,NO,,,,,,
60000,MADRID-PUERTA DE ATOCHA,40.4053548,-3.6895915,28045.0,madrid,madrid,espana,NO,NO,30 m.,Centro de Servicios (Jardín tropical),Si,Si,Si,Si
18001,MADRID-RECOLETOS,40.423371,-3.6909949999999996,28001.0,madrid,madrid,espana,SI,NO,,,,,,
11004,MAGAZ,41.9765365,-4.4320888,34220.0,magaz de pisuerga,palencia,espana,NO,NO,,,,,,
10007,MAJADAHONDA,40.474346999999995,-3.845334,28221.0,majadahonda,madrid,espana,SI,NO,,,,,,
54413,MALAGA MARIA ZAMBRANO,36.7113412,-4.4328779,29002.0,malaga,malaga,espana,SI,NO,30 m.,Centro Servicios Cliente,Si,Si,Si,Si
54517,MALAGA-CENTRO ALAMEDA,36.71965,-4.420019,29002.0,malaga,malaga,espana,SI,NO,,,,,,
79605,MALGRAT DE MAR,41.638695299999995,2.7343186,8380.0,malgrat de mar,barcelona,espana,SI,NO,,,,,,
14220,MALIAÑO,43.417494,-3.8420650000000003,39600.0,camargo,cantabria,espana,SI,NO,,,,,,
5655,MALIAÑO LA VIDRIERA,43.416083,-3.841081,39600.0,camargo,cantabria,espana,NO,SI,,,,,,
77110,MANLLEU,41.9998791,2.2693136000000003,8560.0,manlleu,barcelona,espana,SI,NO,,,,,,
78600,MANRESA,41.7204521,1.8267803,8240.0,manresa,barcelona,espana,SI,NO,,,,,,
50100,MANZANARES,39.0058224,-3.3705385999999997,13200.0,manzanares,ciudad real,espana,NO,NO,12 H.,Venta de Billetes,Si,Si,Si,Si
5773,MANZANEDA,42.754603,-5.51641,24891.0,garrafe de torio,leon,espana,NO,SI,,,,,,
11203,MANZANOS,42.742875399999996,-2.8675305,1220.0,ribera baja/erribera beitia,araba/alava,espana,NO,NO,,,,,,
5615,MAR,43.398343,-4.010047,39318.0,polanco,cantabria,espana,NO,SI,,,,,,
71303,MARÇA-FALSET,41.1308992,0.8103526,43775.0,marca,tarragona,espana,NO,NO,,,,,,
1005,MARCHENA,37.3342501,-5.4254295,41620.0,marchena,sevilla,espana,NO,NO,,,,,,
80114,MARCILLA DE NAVARRA,42.334823799999995,-1.7173764,31340.0,marcilla,navarra,espana,NO,NO,,,,,,
67004,MARIA DE HUERVA,41.540097499999995,-0.9974668,50430.0,maria de huerva,zaragoza,espana,NO,NO,,,,,,
5687,MARRON,43.34661,-3.420918,39849.0,ampuero,cantabria,espana,NO,SI,,,,,,
72209,MARTORELL,41.4794339,1.9266805,8760.0,martorell,barcelona,espana,SI,NO,,,,,,
11509,MARTUTENE,43.299077000000004,-1.956187,20014.0,donostia/san sebastian,gipuzkoa,espana,SI,NO,,,,,,
5179,MARZAN,43.57475,-7.269360000000001,27787.0,foz,lugo,espana,NO,SI,,,,,,
65006,MASSALFASSAR,39.5550512,-0.318312,46560.0,massalfassar,valencia/valencia,espana,SI,NO,,,,,,
64202,MASSANASSA,39.4088749,-0.39549409999999996,46470.0,massanassa,valencia/valencia,espana,SI,NO,,,,,,
5770,MATALLANA,42.841068,-5.522135,24830.0,matallana de torio,leon,espana,NO,SI,,,,,,
14200,MATAPORQUERA,42.8728184,-4.1642245,39410.0,valdeolea,cantabria,espana,NO,SI,12 H.,Venta de Billetes,Si,No,Si,Si
10502,MATAPOZUELOS,41.4219131,-4.8013828,47230.0,matapozuelos,valladolid,espana,NO,NO,,,,,,
79500,MATARO,41.533679,2.4454458,8301.0,mataro,barcelona,espana,SI,NO,,,,,,
70210,MATILLAS,40.953837,-2.843212,19294.0,matillas,guadalajara,espana,NO,NO,,,,,,
5786,MATUECA,42.771532,-5.51194,24820.0,garrafe de torio,leon,espana,NO,SI,,,,,,
14113,MAVE,42.7234326,-4.2755773,34492.0,aguilar de campoo,palencia,espana,NO,NO,,,,,,
70104,MECO,40.534667999999996,-3.2985719,28880.0,meco,madrid,espana,SI,NO,,,,,,
5285,MEDAL,43.545691999999995,-6.752994,33719.0,coana,asturias,espana,NO,SI,,,,,,
5953,MEDIA LEGUA,37.607888,-0.953643,30392.0,cartagena,murcia,espana,NO,SI,,,,,,
10500,MEDINA DEL CAMPO,41.317276299999996,-4.909618099999999,47400.0,medina del campo,valladolid,espana,NO,NO,12 H.,Venta de Billetes,Si,No,Si,Si
8240,MEDINA DEL CAMPO A.V.,41.2914,-4.9227,47400.0,medina del campo,valladolid,espana,NO,NO,12 H.,Venta de Billetes,Si,Si,Si,Si
70401,MEDINACELI,41.1652422,-2.4212013999999997,42240.0,medinaceli,soria,espana,NO,NO,,,,,,
18003,MENDEZ ALVARO,40.395419,-3.6781370000000004,28045.0,madrid,madrid,espana,SI,NO,,,,,,
35701,MENDEZ ALVARO,40.395734999999995,-3.6778470000000003,28045.0,madrid,madrid,espana,SI,NO,,,,,,
3001,MENGIBAR-ARTICHUELA,37.977843299999996,-3.8019294,23620.0,mengibar,jaen,espana,NO,NO,,,,,,
5724,MERCADILLO-VILLASANA,43.105209,-3.264469,9588.0,valle de mena,burgos,espana,NO,SI,,,,,,
5507,MERES,43.380917,-5.748779,33199.0,siero,asturias,espana,NO,SI,,,,,,
37500,MERIDA,38.921383899999995,-6.343062000000001,6800.0,merida,badajoz,espana,NO,NO,30 m.,Venta de Billetes,Si,Si,Si,Si
5369,MIERES VASCO,43.250316999999995,-5.780093,33600.0,mieres,asturias,espana,NO,SI,,,,,,
15203,MIERES-PUENTE,43.250045,-5.782255999999999,33600.0,mieres,asturias,espana,SI,NO,12 H.,Venta de Billetes,Si,Si,Si,Si
5484,MIMETIZ,43.2132627,-3.1352773999999997,48860.0,zalla,bizkaia,espana,NO,SI,,,,,,
60503,MINAYA,39.240726,-2.3484434,2620.0,minaya,albacete,espana,NO,NO,,,,,,
21002,MIÑO,43.3423304,-8.205387599999998,15630.0,mino,"coruna, a",espana,NO,NO,,,,,,
35301,MIRABEL,39.8661782,-6.228912,10540.0,mirabel,caceres,espana,NO,NO,,,,,,
70800,CASETAS,41.7234658,-1.0210944,50620.0,zaragoza,zaragoza,espana,SI,NO,,,,,,
11200,MIRANDA DE EBRO,42.6907532,-2.9411199,9200.0,miranda de ebro,burgos,espana,NO,NO,30 m.,Venta de Billetes,Si,Si,Si,Si
97200,Mirasierra,40.499759000000005,-3.7097550000000004,28034.0,madrid,madrid,espana,SI,NO,,,,,,
13120,MIRIBILLA,43.250372,-2.9230509999999996,48003.0,bilbao,bizkaia,espana,SI,NO,,,,,,
5121,MOECHE,43.562171,-8.002732,15563.0,moeche,"coruna, a",espana,NO,SI,,,,,,
5611,MOGRO,43.424963,-3.960571,39310.0,miengo,cantabria,espana,NO,SI,,,,,,
64003,MOIXENT,38.875864799999995,-0.7573129,46640.0,mogente/moixent,valencia/valencia,espana,SI,NO,,,,,,
72300,MOLINS DE REI,41.4106681,2.0200843999999996,8750.0,molins de rei,barcelona,espana,SI,NO,,,,,,
14207,MOLLEDO-PORTOLIN,43.145511,-4.039036,39430.0,molledo,cantabria,espana,SI,NO,,,,,,
78403,MOLLERUSSA,41.6318261,0.8969098,25230.0,mollerussa,lleida,espana,NO,NO,,,,,,
79006,MOLLET-SANT FOST,41.5334106,2.217228,8100.0,mollet del valles,barcelona,espana,SI,NO,,,,,,
77004,MOLLET-SANTA ROSA,41.537276500000004,2.2058264,8100.0,mollet del valles,barcelona,espana,SI,NO,,,,,,
65205,MONCOFAR,39.8172732,-0.1635392,12593.0,moncofa,castellon/castello,espana,SI,NO,,,,,,
20300,MONFORTE DE LEMOS,42.5295972,-7.503472299999999,27400.0,monforte de lemos,lugo,espana,NO,NO,30 m.,Venta de Billetes,Si,No,Si,Si
30000,MONFRAGÜE,39.937464500000004,-6.101036799999999,10680.0,malpartida de plasencia,caceres,espana,NO,NO,,,,,,
70405,MONREAL DE ARIZA,41.2986119,-2.1098882999999997,50291.0,monreal de ariza,zaragoza,espana,NO,NO,,,,,,
67113,MONREAL DEL CAMPO,40.796597600000005,-1.3565684,44300.0,monreal del campo,teruel,espana,NO,NO,,,,,,
69004,MONTABERNER,38.8840538,-0.4915503,46892.0,montaverner,valencia/valencia,espana,NO,NO,,,,,,
73008,MONTBLANC,41.376580499999996,1.1655496,43400.0,montblanc,tarragona,espana,NO,NO,,,,,,
79005,MONTCADA I REIXAC,41.484248,2.188077,8110.0,montcada i reixac,barcelona,espana,SI,NO,,,,,,
78708,MONTCADA I REIXAC-MANRESA,41.4837509,2.1855549,8110.0,montcada i reixac,barcelona,espana,SI,NO,,,,,,
78707,MONTCADA I REIXAC-SANTA MARIA,41.483927,2.185392,8110.0,montcada i reixac,barcelona,espana,SI,NO,,,,,,
78800,MONTCADA-BIFURCACIO,41.470733,2.1793281,8041.0,montcada i reixac,barcelona,espana,SI,NO,,,,,,
77002,MONTCADA-RIPOLLET,41.496746,2.181925,8110.0,montcada i reixac,barcelona,espana,SI,NO,,,,,,
15303,MONTEANA,43.520827000000004,-5.746368,33691.0,gijon,asturias,espana,SI,NO,,,,,,
35109,MONTEARAGON,39.960832200000006,-4.646529900000001,45685.0,montearagon,toledo,espana,NO,NO,,,,,,
20214,MONTEFURADO,42.393746500000006,-7.194572999999999,27390.0,quiroga,lugo,espana,NO,NO,,,,,,
54519,MONTEMAR ALTO,36.6138194,-4.5089797,29620.0,torremolinos,malaga,espana,SI,NO,,,,,,
5743,MONTES CLAROS,42.932039,-4.042668,39417.0,valdeprado del rio,cantabria,espana,NO,SI,,,,,,
64005,MONTESA,38.941764,-0.642235,46692.0,montesa,valencia/valencia,espana,SI,NO,,,,,,
79405,MONTGAT,41.4631131,2.2719603,8390.0,montgat,barcelona,espana,SI,NO,,,,,,
79406,MONTGAT-NORD,41.468882799999996,2.2867775000000004,8390.0,montgat,barcelona,espana,SI,NO,,,,,,
37603,MONTIJO,38.9135544,-6.598561900000001,6480.0,montijo,badajoz,espana,NO,NO,12 H.,Venta de Billetes,Si,No,Si,Si
37608,MONTIJO-EL MOLINO,38.913974200000006,-6.6182455000000004,6480.0,montijo,badajoz,espana,NO,NO,,,,,,
79007,MONTMELO,41.5502523,2.2464562000000003,8160.0,montmelo,barcelona,espana,SI,NO,,,,,,
65408,MONT-ROIG DEL CAMP,41.044987299999995,0.9906773000000001,43892.0,mont-roig del camp,tarragona,espana,NO,NO,,,,,,
14101,MONZON DE CAMPOS,42.105555100000004,-4.501674400000001,34410.0,monzon de campos,palencia,espana,NO,NO,,,,,,
78301,MONZON-RIO CINCA,41.9137896,0.1969015,22400.0,monzon,huesca,espana,NO,NO,,,,,,
67206,MORA DE RUBIELOS,40.117977,-0.7733837,44477.0,mora de rubielos,teruel,espana,NO,NO,,,,,,
71300,MORA LA NOVA,41.1065208,0.653247,43770.0,mora la nova,tarragona,espana,NO,NO,,,,,,
70607,MORATA DE JALON,41.475537100000004,-1.4785739,50260.0,morata de jalon,zaragoza,espana,NO,NO,,,,,,
56100,MOREDA,37.4311479,-3.3105074999999995,18540.0,morelabor,granada,espana,NO,NO,,,,,,
5379,MOREDA DE ALLER,43.171343,-5.7420919999999995,33670.0,aller,asturias,espana,NO,SI,,,,,,
70605,MORES,41.4786035,-1.5661824,50240.0,mores,zaragoza,espana,NO,NO,,,,,,
32009,MORISCOS,41.0116521,-5.5847795,37430.0,moriscos,salamanca,espana,NO,NO,,,,,,
5607,MORTERA,43.435207,-3.9182230000000002,39100.0,santa cruz de bezana,cantabria,espana,NO,SI,,,,,,
5149,MOSENDE,43.706194,-7.635477000000001,27861.0,"vicedo, o",lugo,espana,NO,SI,,,,,,
35606,MOSTOLES,40.328724,-3.8634779999999997,28932.0,mostoles,madrid,espana,SI,NO,,,,,,
35607,MOSTOLES-EL SOTO,40.330971000000005,-3.8824410000000005,28935.0,mostoles,madrid,espana,SI,NO,,,,,,
61200,MURCIA DEL CARMEN,37.9747921,-1.1315294,30002.0,murcia,murcia,espana,SI,NO,30 m.,Atención al Cliente,Si,Si,Si,Si
14237,MURIEDAS-BAHIA,43.421714,-3.8441410000000005,39600.0,camargo,cantabria,espana,SI,NO,,,,,,
5243,MUROS DE NALON,43.542957,-6.111114,33138.0,muros de nalon,asturias,espana,NO,SI,,,,,,
13506,MUSKIZ,43.321406,-3.112384,48550.0,muskiz,bizkaia,espana,SI,NO,,,,,,
11205,NANCLARES-LANGRAIZ,42.8162344,-2.8049334999999997,1230.0,iruna oka/iruna de oca,araba/alava,espana,NO,NO,,,,,,
5787,NAREDO,42.833441,-5.523002,24839.0,matallana de torio,leon,espana,NO,SI,,,,,,
34008,NARROS DEL CASTILLO,40.8665849,-5.052756400000001,5369.0,narros del castillo,avila,espana,NO,NO,,,,,,
5523,NAVA,43.361178,-5.509180000000001,33520.0,nava,asturias,espana,NO,SI,,,,,,
31002,NAVA DEL REY,41.3347534,-5.0767733,47500.0,nava del rey,valladolid,espana,NO,NO,,,,,,
67213,NAVAJAS,39.8744595,-0.5058987,12470.0,navajas,castellon/castello,espana,SI,NO,,,,,,
35206,NAVALMORAL DE LA MATA,39.8948539,-5.545566,10300.0,navalmoral de la mata,caceres,espana,NO,NO,12 H.,Venta de Billetes,Si,No,Si,Si
10208,NAVALPERAL,40.5909526,-4.4086162,5240.0,navalperal de pinares,avila,espana,NO,NO,,,,,,
67020,NAVARRETE,40.9368706,-1.2616323999999999,44496.0,calamocha,teruel,espana,NO,NO,,,,,,
12014,NAVAS DE RIOFRIO-LA LOSA,40.8566626,-4.1410906,40420.0,navas de riofrio,segovia,espana,NO,NO,,,,,,
5283,NAVIA,43.536802,-6.719425,33710.0,navia,asturias,espana,NO,SI,,,,,,
21009,NEDA,43.4953536,-8.160979,15510.0,neda,"coruna, a",espana,NO,NO,,,,,,
43015,NIEBLA-PUERTA DEL BUEY,37.3584965,-6.681255999999999,21840.0,niebla,huelva,espana,NO,NO,,,,,,
20007,NISTAL,42.4244463,-6.008016400000001,24395.0,san justo de la vega,leon,espana,NO,NO,,,,,,
66003,NOBLEJAS,39.9725107,-3.4426771,45350.0,noblejas,toledo,espana,NO,NO,,,,,,
5175,NOIS,43.610309,-7.312222,27893.0,foz,lugo,espana,NO,SI,,,,,,
71207,NONASPE,41.213588,0.24193510000000001,50794.0,nonaspe,zaragoza,espana,NO,NO,,,,,,
5413,NOREÑA,43.393985,-5.703607,33180.0,norena,asturias,espana,NO,SI,,,,,,
60907,NOVELDA-ASPE,38.4071671,-0.7777286999999999,3660.0,novelda,alicante/alacant,espana,NO,NO,,,,,,
5259,NOVELLANA,43.557795,-6.289593,33157.0,cudillero,asturias,espana,NO,SI,,,,,,
16400,NUBLEDO,43.523338,-5.870194000000001,33416.0,corvera de asturias,asturias,espana,SI,NO,,,,,,
5559,NUEVA,43.440585,-4.935531,33592.0,llanes,asturias,espana,NO,SI,,,,,,
5651,NUEVA MONTAÑA,43.440103,-3.8493980000000003,39011.0,santander,cantabria,espana,NO,SI,,,,,,
14231,NUEVA MONTAÑA,43.444727,-3.847197,39011.0,santander,cantabria,espana,SI,NO,,,,,,
65206,NULES-VILLAVIEJA,39.853502,-0.152227,12520.0,nules,castellon/castello,espana,SI,NO,,,,,,
76003,NULLES-BRAFIM,41.250305499999996,1.2975246999999999,43887.0,nulles,tarragona,espana,NO,NO,,,,,,
5108,O ALTO DO CASTIÑEIRO,43.503175,-8.195561999999999,15570.0,naron,"coruna, a",espana,NO,SI,,,,,,
20211,O BARCO DE VALDEORRAS,42.4182266,-6.985051400000001,32300.0,"barco de valdeorras, o",ourense,espana,NO,NO,12 H.,Venta de Billetes,No,Si,Si,Si
5145,O BARQUEIRO,43.735649,-7.70288,15337.0,manon,"coruna, a",espana,NO,SI,,,,,,
20404,O BURGO-SANTIAGO,43.3178485,-8.36868,15670.0,culleredo,"coruna, a",espana,NO,NO,,,,,,
31304,O CARBALLIÑO,42.431428600000004,-8.0688481,32500.0,"carballino, o",ourense,espana,NO,NO,,,,,,
31306,O IRIXO,42.5196769,-8.1050595,32530.0,"irixo, o",ourense,espana,NO,NO,,,,,,
5106,O PONTO,43.514773999999996,-8.177783,15572.0,naron,"coruna, a",espana,NO,SI,,,,,,
22201,O PORRIÑO,42.1640956,-8.6220121,36400.0,"porrino, o",pontevedra,espana,NO,NO,,,,,,
5147,O VICEDO,43.731010999999995,-7.673025,27860.0,"vicedo, o",lugo,espana,NO,SI,,,,,,
66002,OCAÑA,39.964642700000006,-3.48602,45300.0,ocana,toledo,espana,NO,NO,,,,,,
79408,OCATA,41.4788285,2.3200155,8320.0,"masnou, el",barcelona,espana,SI,NO,,,,,,
5218,OFICINAS,43.551308,-5.877217,33468.0,corvera de asturias,asturias,espana,NO,SI,,,,,,
13303,OLABEAGA,43.264345,-2.955073,48013.0,bilbao,bizkaia,espana,SI,NO,,,,,,
80109,OLITE/ERRIBERRI,42.48504929999999,-1.6499101999999999,31390.0,olite/erriberri,navarra,espana,NO,NO,,,,,,
13114,OLLARGAN,43.242449,-2.916527,48003.0,arrigorriaga,bizkaia,espana,SI,NO,,,,,,
15207,OLLONIEGO,43.296118,-5.818875,33660.0,oviedo,asturias,espana,SI,NO,,,,,,
66001,ONTIGOLA,40.0016342,-3.5736937999999996,45340.0,ontigola,toledo,espana,NO,NO,,,,,,
69008,ONTINYENT,38.809506400000004,-0.6025968,46870.0,ontinyent,valencia/valencia,espana,NO,NO,,,,,,
5635,ONTORIA,43.315339,-4.215413,39500.0,cabezon de la sal,cantabria,espana,NO,SI,,,,,,
35703,ORCASITAS,40.367081,-3.704244,28041.0,madrid,madrid,espana,SI,NO,,,,,,
31415,ORDES,43.0380488,-8.4478022,15689.0,ordes,"coruna, a",espana,NO,NO,,,,,,
11405,ORDIZIA,43.052721000000005,-2.179188,20240.0,ordizia,gipuzkoa,espana,SI,NO,,,,,,
13100,ORDUÑA,42.994624,-3.015809,48460.0,urduna/orduna,bizkaia,espana,SI,NO,,,,,,
5663,OREJO,43.399487,-3.7379230000000003,39719.0,marina de cudeyo,cantabria,espana,NO,SI,,,,,,
62002,ORIHUELA MIGUEL HERNANDEZ,38.076976,-0.9457302,3300.0,orihuela,alicante/alacant,espana,SI,NO,,,,,,
11402,ORMAIZTEGUI,43.0404,-2.256583,20216.0,ormaiztegi,gipuzkoa,espana,SI,NO,,,,,,
35203,OROPESA DE TOLEDO,39.92174310000001,-5.1861473,45560.0,oropesa,toledo,espana,NO,NO,12 H.,Venta de Billetes,Si,No,Si,Si
65304,ORPESA,40.0922718,0.1397688,12594.0,oropesa del mar/orpesa,castellon/castello,espana,NO,NO,,,,,,
12013,ORTIGOSA DEL MONTE,40.8327459,-4.1685099,40421.0,ortigosa del monte,segovia,espana,NO,NO,,,,,,
5139,ORTIGUEIRA,43.686268,-7.849488000000001,15330.0,ortigueira,"coruna, a",espana,NO,SI,,,,,,
13504,ORTUELLA,43.311499,-3.0604169999999997,48530.0,ortuella,bizkaia,espana,SI,NO,,,,,,
5189,OS CASTROS,43.55157,-7.130895,27795.0,ribadeo,lugo,espana,NO,SI,,,,,,
22005,OS PEARES,42.4511659,-7.7356295,32440.0,"peroxa, a",ourense,espana,NO,NO,,,,,,
23013,OSEBE,42.825301,-8.615838,15866.0,teo,"coruna, a",espana,NO,NO,,,,,,
14107,OSORNO,42.4151581,-4.3573484,34460.0,osorno la mayor,palencia,espana,NO,NO,,,,,,
